HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
2.9756,3.7001,2.5103,0.0009,2.3724,0.5997,1.0272,0.5983,28.6003,28.3879,0.1204,28.1873,0.1822,4.1384,4.2027,17.4203,0.2794,8.5731,0.7945,10.6156,12.7585,0.1846,0.0487,2.0505,0.5425,7.0002,2.6844,0.0314,0.6903,6.1128,7.7649,8.4738,9.4167,27.5501,27.9481,30.2593,36.1873
0.3821,3.7680,1.9210,0.7918,1.8117,0.1058,1.3671,0.6644,26.9392,25.4734,0.1468,25.4904,0.6525,0.0150,0.9414,18.8585,0.0426,8.4049,0.5251,10.9930,13.0177,0.8508,0.4011,1.5382,0.0105,7.4309,2.7983,3.2374,4.2318,7.1594,7.9039,10.2326,10.2572,25.0005,25.0100,27.0169,28.1465
2.2151,2.1513,3.5195,0.1288,1.6968,1.2695,3.8857,0.9964,22.7253,22.6114,0.4169,23.5216,0.6830,0.2912,2.1048,12.1706,0.4671,7.9630,2.4122,8.9838,10.8734,0.6290,0.2467,1.5111,0.9492,7.4400,1.3212,0.0701,0.1043,1.9415,4.9851,6.2943,7.1244,21.4711,21.6472,25.7959,28.2330
0.5671,3.9716,3.6553,2.5507,3.0093,0.1326,5.2558,0.3706,33.6265,34.4205,1.7495,33.9608,0.4969,0.6930,1.4515,19.3175,2.7190,8.4638,0.5500,9.1671,14.8839,4.3084,3.3273,5.4128,1.3725,9.2487,1.0782,0.0367,0.6406,2.4620,6.5629,8.6144,12.7352,31.4895,32.1941,37.5866,39.3936
3.1998,6.1906,5.4036,0.6730,5.0582,2.0573,2.8482,0.7641,35.0270,37.0401,0.0321,33.9785,1.2334,0.9669,1.2051,17.1272,0.6331,10.4170,1.5642,11.9795,20.5012,2.7720,1.4832,7.6473,2.6003,8.1822,2.6231,0.1893,0.2416,3.7223,7.0402,9.9139,10.0056,33.0704,33.7532,36.8618,38.2595
2.1901,3.3289,4.8592,1.5556,3.2458,0.5529,2.1183,0.5252,30.7951,30.0315,0.4466,30.8212,1.0171,1.9064,3.5199,19.9260,0.8765,9.3156,1.1105,9.6706,11.7450,0.8800,0.2002,0.6843,0.3036,8.1378,0.1827,0.6652,1.5158,6.0251,7.5506,8.4438,11.9042,28.2595,29.4893,31.8870,36.1079
1.9825,6.2673,5.9724,2.4869,4.8501,1.9755,5.5026,1.6429,36.1369,38.0871,3.4362,38.4918,0.7709,1.5713,2.5279,21.3416,1.3214,9.1428,1.3615,11.8232,15.7169,1.4792,0.9497,1.4719,0.1887,6.5617,0.9159,1.8787,2.0521,4.7738,8.6402,10.4532,12.0227,32.7501,34.2914,40.4583,48.9705
1.0085,2.1152,2.1616,0.2597,1.9380,0.7827,1.1567,2.3524,35.1015,33.6223,0.0730,32.3063,0.3466,0.7536,1.9688,16.8151,0.2269,8.4264,0.4052,9.1237,13.5200,3.2301,1.1499,4.3892,0.4891,5.8693,0.7605,0.3593,1.2301,3.7194,7.2561,7.9107,9.3862,31.0095,31.9708,35.8522,39.8921
1.5882,4.7555,4.3213,0.8384,3.5501,1.4820,3.3402,0.9917,36.2915,36.2323,0.8571,39.9333,0.6662,1.3419,1.6172,22.7363,0.5130,9.8564,1.4456,14.4980,15.6352,2.0832,0.3181,0.7919,0.4433,7.7629,0.1721,1.4567,1.7937,6.7094,8.5515,11.1800,12.3950,32.9932,35.0496,38.9052,41.7376
0.9279,2.8969,2.5161,1.8713,2.2935,0.4043,2.7586,0.2624,28.1482,27.2230,0.8970,27.7757,0.2676,0.2506,0.4717,16.7471,0.7732,7.6849,1.9800,10.7660,15.8977,1.5375,0.0161,2.4637,0.3608,6.3824,1.5863,0.5608,2.4722,5.2244,6.3604,8.2103,9.2712,26.1814,26.2059,29.5538,30.1064
3.5134,3.8931,4.1619,0.3275,3.4097,0.3063,1.2620,1.6476,23.2547,23.5156,1.9583,24.6592,0.0809,1.5187,2.0056,12.0008,1.2263,4.9539,0.3998,6.4041,10.2620,2.7509,0.9770,2.8278,0.5337,4.1950,0.2933,0.2590,0.3582,1.6365,3.6812,4.5738,6.8361,19.2326,21.4370,22.7114,25.3289
1.5280,0.9918,2.1673,0.2198,0.9911,0.3281,1.6266,0.9693,19.0230,18.7630,0.3649,17.4914,0.4316,0.9762,1.7440,10.0529,0.9239,8.0136,0.3948,5.2382,8.5415,2.1122,1.2695,1.8473,0.2364,4.1648,0.0793,0.2839,0.7235,2.3842,3.9333,4.2314,5.0009,17.0193,17.0562,21.0079,23.6419
1.1167,7.3777,8.4552,0.1675,5.3322,0.9569,1.8926,0.9309,38.5486,41.4988,3.7800,40.9312,0.6886,1.6377,3.5233,21.1337,0.2635,12.3755,1.5005,17.0722,20.0921,1.8932,0.6864,2.9634,1.1759,8.5440,0.1843,1.0654,5.2318,6.7462,9.3179,10.6913,11.2529,36.8297,36.8939,39.1551,42.9159
0.7276,3.4405,4.5255,2.1382,3.3122,0.6050,2.9102,0.8867,24.6578,27.4796,0.2458,24.8661,1.3708,0.6499,0.9869,13.5848,0.9348,7.9873,1.0426,10.3989,13.2292,2.9911,1.2395,1.8669,0.0324,4.9691,0.8375,0.2663,1.7450,3.6773,5.6211,7.0515,7.4225,23.3817,23.4592,26.3799,28.2361
1.9034,4.1602,5.9542,3.2165,3.9906,0.3448,6.3744,1.9293,49.3364,50.7115,0.9679,48.5937,0.9419,0.4040,0.4177,29.8886,3.3919,12.3463,0.2816,18.5308,23.4793,0.6889,0.5482,4.8232,0.3931,12.6837,1.5777,1.8180,3.4845,7.4890,11.7210,16.0862,17.8527,45.5626,46.0953,55.9668,58.1824
0.1626,1.0975,2.3124,0.4529,0.9102,0.0620,2.6735,0.4837,33.2785,33.3462,0.2134,33.8851,0.9507,0.2490,0.5329,16.0076,1.5040,11.0388,1.2571,10.8935,19.9092,3.4632,0.9700,6.1194,2.0695,5.6136,0.5842,0.4802,0.5618,1.5243,6.1071,9.0693,9.6183,31.6267,32.7054,36.3133,39.2137
2.2335,4.0575,3.4194,0.2687,3.0536,2.1728,3.5948,2.9211,28.0581,24.2842,0.4699,24.7932,0.5140,0.6865,0.8070,15.1916,0.5692,7.7029,1.1307,10.3584,13.9955,1.4735,0.5074,3.3250,1.4534,6.2662,0.1369,0.4643,0.5311,3.8749,6.0365,7.7879,8.0804,23.4157,23.6623,29.0644,30.4630
1.3208,0.8913,1.8870,0.3506,0.7607,0.1470,1.5565,0.6872,31.3404,30.0537,0.9318,30.7315,0.9439,1.7267,2.0233,15.5208,0.5870,8.2300,2.5379,11.6710,14.4447,0.7413,0.5512,1.4519,0.1926,7.6298,0.4909,1.4094,4.0043,4.8819,7.3146,7.6869,7.9539,27.6496,28.8294,31.5058,33.5660
6.4358,7.4530,6.6087,0.0000,5.7225,5.3644,7.5622,1.0471,36.1431,35.1859,0.4128,36.6687,1.0472,0.2075,1.2607,21.1556,0.2989,12.1750,0.0041,12.0129,18.8799,1.2406,1.1736,3.5850,2.2369,9.4606,0.5706,0.1763,2.7681,5.5596,8.8961,11.3848,11.8492,34.2597,34.2932,42.0593,44.2866
2.4884,3.8437,3.2623,1.1974,3.2505,2.0244,3.4612,0.2731,28.4543,29.7416,1.2195,29.6194,1.8442,1.6215,2.6949,19.3147,0.2069,8.7324,0.8405,9.8410,12.8830,0.9936,0.9892,2.3765,0.8959,6.7656,0.4673,0.8897,3.0540,5.0292,7.0201,8.8554,9.6099,27.0581,28.1804,31.6454,35.7523
5.2755,5.9672,5.0824,0.4065,4.6041,2.1320,5.2365,0.3672,35.0828,36.0806,0.9860,35.6884,0.0675,4.2177,5.5793,24.0886,1.9814,11.0925,2.2679,13.0796,14.9204,1.0245,0.5091,1.6607,0.8716,9.4707,1.2867,0.0872,1.9222,5.7190,9.0395,10.0729,11.6496,33.3495,34.5952,44.7052,51.0967
1.5620,3.7452,3.4579,1.6707,2.8807,0.9194,3.4710,1.0994,24.0918,22.9103,1.8260,24.2309,1.0338,0.6395,2.0921,12.8842,0.6575,5.1817,1.7590,7.8455,9.0484,0.7082,0.3326,0.7585,0.0655,7.4906,1.7514,0.7678,1.5487,3.6263,4.6674,5.2613,6.2627,19.3431,20.6524,24.1429,27.5727
1.0051,2.6364,2.7807,1.6344,2.2344,0.5797,3.4469,0.0933,23.9451,24.1270,0.4050,26.5954,0.0758,0.4461,1.2137,13.6662,1.6977,6.5522,0.4048,8.9995,11.5051,5.5113,1.4526,2.1563,0.6165,3.6896,0.0953,0.2721,0.3963,1.0233,5.1981,6.4148,8.3922,22.5329,22.8287,26.4782,28.3373
0.2327,2.3156,4.4721,0.9291,2.1870,0.0044,2.6215,0.0937,49.5655,49.5330,0.0205,50.4526,1.6883,0.3763,1.5153,31.4358,0.5649,16.9293,2.3710,19.9692,27.8029,2.2028,0.0381,6.5351,4.2670,9.4930,0.7082,0.4024,0.5301,4.5250,11.8703,16.2711,16.3999,48.3237,48.7636,51.3971,54.7732
0.9532,4.1175,5.4570,0.5263,3.3634,0.4226,1.6076,3.3915,40.6261,44.4947,3.3826,41.7628,1.7010,1.5515,2.9945,23.4517,3.4574,8.1524,0.0112,14.3005,16.8733,2.0500,0.2176,2.2267,0.4952,8.0338,0.5942,1.3532,1.5838,2.4787,7.5824,13.7653,14.2292,35.9667,37.0626,39.2008,42.4984
6.1140,4.7098,3.9486,1.7311,3.9156,0.3674,2.4174,0.2020,28.7272,30.8111,2.9917,31.0920,0.2958,1.7657,5.0082,14.3985,0.0178,10.7615,0.0567,7.8409,12.2577,1.9021,0.4369,4.4025,1.1778,4.7551,0.0943,0.4653,0.7482,2.1381,5.2799,7.1917,8.0975,25.6904,27.4536,33.2882,38.8994
3.3502,2.9537,2.8400,0.1455,2.5218,1.9191,2.1277,2.6466,54.2564,51.7345,0.9018,51.8972,1.4738,1.5759,2.3515,26.3931,0.8412,14.6947,4.4002,22.0134,27.4832,0.6300,0.3126,5.1505,4.7375,8.4659,0.0736,1.0324,1.9284,2.4715,9.1069,15.7641,16.4964,48.8987,50.5852,52.7590,55.7503
1.3269,3.5469,2.5187,0.9795,2.3242,0.0068,1.5447,5.6508,33.4496,30.3231,2.1137,28.9715,0.8821,0.5678,2.6076,16.8412,1.5607,6.7832,0.3747,8.0463,10.5301,2.0298,1.4454,2.0429,0.2735,4.8355,0.0923,0.2892,1.5202,1.9026,3.9235,6.0865,11.9801,26.0328,26.6387,28.9663,32.8603
2.2371,1.5644,1.9656,0.6210,1.2407,0.1438,5.0437,0.5468,25.7443,24.5721,0.1070,24.6327,2.3122,0.2017,0.5275,16.2838,3.1649,7.4358,0.4458,8.1239,9.2244,1.9163,0.6614,0.9788,0.1678,6.6871,0.9854,0.3173,1.5920,2.9974,6.4532,7.6658,9.7226,23.9303,24.4109,29.4810,31.9433
2.0761,5.4074,4.7183,3.5720,4.1540,0.0742,3.7411,1.8861,31.1937,28.9051,0.0516,29.6385,0.8574,0.4161,0.9455,18.2017,0.6841,8.3131,0.8684,10.9611,14.1355,2.8319,1.8537,3.0852,1.0667,5.5417,1.1190,1.3487,1.4739,3.2705,7.1181,9.7323,10.0966,28.0007,28.0371,33.7557,36.1833
0.7370,4.7402,3.8751,0.2920,2.9419,0.6755,1.9694,0.1619,22.9649,25.0028,0.8781,25.0200,0.8412,1.0164,1.1487,14.3894,1.1727,8.2119,0.1809,8.3801,11.6397,1.3646,0.0476,2.1843,2.1097,5.1064,0.6025,0.2159,0.6961,1.6889,5.6217,7.9550,8.1209,22.3475,22.6318,28.6699,29.9708
2.5532,2.0676,2.8592,0.6494,2.0222,0.9432,1.6586,0.5724,28.0990,27.5705,0.3760,27.3765,3.6957,0.7641,3.4481,12.0410,0.4964,5.6000,0.4964,7.5495,10.1946,1.4710,0.1465,2.4072,0.8505,4.5324,0.3601,0.6956,0.8495,1.5877,3.8433,4.7563,7.2079,25.9945,26.7012,29.0474,33.9871
1.0135,2.8204,1.8929,0.8368,1.6482,0.3423,1.9291,0.1638,27.0110,25.8783,1.9594,26.0654,0.3603,1.2318,5.0897,12.6749,0.7382,5.9265,0.1197,6.6339,11.1291,3.8349,1.6540,3.1766,0.1855,5.6628,1.0697,1.2909,1.9519,4.3654,5.7338,6.2184,6.3363,23.1875,23.5541,26.7856,31.9933
1.6423,3.7746,6.3852,0.6169,2.8374,1.4086,5.4943,0.0466,25.0927,23.4347,0.5792,22.9364,0.8437,0.3461,2.7888,13.3654,0.9025,5.7116,0.5521,6.0337,10.3762,6.7617,3.6344,4.0520,0.1970,4.3662,0.8433,1.3543,1.9585,3.1364,4.6770,5.4332,5.8570,20.7927,22.1071,27.7106,34.0924
0.8936,4.3766,3.4879,1.4611,2.4903,0.7320,3.1397,0.1323,29.7356,29.1074,0.9768,30.5750,0.3693,0.7326,2.8176,11.9833,0.2336,7.1523,0.9003,8.0360,13.9593,1.3425,1.2070,3.9183,0.7729,3.6344,0.6487,0.2032,0.5273,2.2463,4.6233,7.0597,7.3584,24.6583,26.8558,30.7613,33.9543
2.5683,3.4286,3.5055,0.1553,1.8109,0.5191,2.1300,0.3915,24.2568,25.1405,0.1825,24.3233,1.0421,0.0067,0.9148,13.0139,1.2310,5.8986,2.8976,10.8583,12.7280,2.6066,0.6317,1.2616,0.1954,5.5417,0.0085,1.0983,1.8577,3.3968,4.9081,6.9836,7.3145,22.8323,23.8146,27.2484,29.7133
3.4679,4.6530,3.8870,0.3418,3.8433,3.3366,4.6077,0.0314,22.8467,22.6316,0.0724,23.1457,0.3989,2.8390,2.9804,13.4494,0.7292,5.8069,2.0975,8.9287,12.1278,2.5091,1.6128,3.0248,0.3226,6.1751,0.4856,0.4692,1.1434,2.1671,3.3315,5.9755,6.3830,22.1194,22.5372,28.1046,31.7485
3.4888,5.3207,4.2179,0.2296,4.0028,2.8236,5.6115,3.4652,34.8822,32.2488,0.2134,34.6944,0.6758,1.3225,1.6567,20.1751,3.9952,10.8277,0.0015,11.9905,15.2066,3.3072,1.1576,2.7343,1.5181,9.2426,0.6661,0.8328,1.1198,2.2192,7.9784,10.9771,11.1820,30.2830,30.5748,36.2588,39.1085
3.4251,7.0105,7.0666,0.9336,6.8428,3.2030,7.2747,0.0547,31.3801,33.5043,1.9851,33.5677,0.5011,0.0886,0.9863,16.0292,1.1260,11.0082,0.0871,11.1343,17.9281,4.8765,2.2995,6.4158,2.6039,6.6726,0.4934,0.7000,0.9437,2.0732,6.0694,8.8598,9.7661,29.6735,31.3163,39.2224,40.2507
4.0095,4.6000,4.3317,0.0701,4.2555,1.7640,2.0439,1.2769,35.4082,34.3921,0.3860,34.4420,0.8112,0.0303,1.0879,29.5325,3.7088,13.4672,1.1196,14.4495,16.2536,3.7018,0.2373,1.5121,0.0563,12.0931,1.6120,1.5059,4.6721,8.1180,12.4974,12.6141,14.7811,33.2561,33.9592,37.3068,38.9043
1.0009,4.7216,4.5553,1.0112,3.6642,0.8380,2.9203,0.2370,22.5163,23.3530,2.0091,23.6609,0.3202,0.3239,0.4937,14.7971,2.2161,6.8193,0.3493,7.6881,10.6948,2.4400,0.3861,2.4646,0.1343,10.7128,0.0771,0.5030,0.5374,3.7703,6.3360,6.7191,7.4807,19.6735,20.7061,24.2708,26.0091
6.8657,4.0266,3.6141,0.4754,2.9823,1.3523,1.9772,0.2900,20.6488,20.0272,0.4202,19.7408,0.3041,0.2617,1.8974,9.9779,0.0519,5.9230,1.8803,7.1872,10.6522,0.3814,0.1762,0.7801,0.1406,4.1431,0.0883,0.2032,0.5607,3.3192,3.8514,4.3256,5.7283,18.7490,19.1098,22.0603,24.9882
4.8554,2.1293,3.8357,0.7270,1.9529,1.1519,4.3846,1.0401,33.0853,31.9728,0.4900,33.6277,0.4734,0.4585,0.5481,16.2423,0.3290,8.8459,4.0573,12.8793,17.6021,2.8301,2.3781,4.6857,1.4716,6.9139,0.6642,1.2367,2.6073,4.2326,7.0107,8.6589,9.0969,30.0777,30.5877,35.3368,38.4344
1.4002,3.1554,3.0773,0.0203,1.9084,1.0862,2.3319,0.1537,57.9719,59.2397,0.1092,55.8252,3.1372,0.8971,2.5483,35.3920,2.4633,19.0089,0.6149,21.1154,28.6833,0.9999,0.8247,5.0255,3.7453,16.5089,0.4027,1.5706,7.1773,8.0450,14.2814,19.1534,20.0582,55.1227,55.5357,59.6092,62.9836
1.5599,1.9308,3.6138,0.3564,1.9265,1.0310,2.2033,0.8299,20.0517,21.1839,1.9540,20.6633,0.1954,0.8664,1.5335,15.6678,2.1310,7.4278,0.3474,7.5906,8.7133,0.8012,0.0975,0.6179,0.0984,6.5684,0.3052,0.6490,2.3427,4.2508,6.8112,7.2278,7.3112,18.5691,18.6650,21.1665,24.4348
0.8717,7.0280,5.2514,3.0273,4.5847,0.7754,4.0377,0.0203,30.7748,32.3014,0.7323,34.2742,0.2364,0.7894,3.2253,19.6522,0.8914,11.3725,0.6271,11.3252,13.8113,1.1430,0.6486,2.1441,1.4028,7.8983,0.0219,0.0923,4.8259,5.2636,7.8448,10.2469,11.8051,29.7669,30.5972,38.8633,42.5566
1.0146,3.5066,1.7592,0.0711,1.1290,0.7605,1.4413,1.3862,35.0998,32.5635,0.3065,32.8814,0.2356,0.6608,3.9913,21.3291,3.3681,9.8998,0.0387,11.4663,14.6264,0.5593,0.0460,0.5497,0.2869,8.8249,0.3353,2.1203,2.6461,4.9141,8.9027,10.1588,11.6550,30.6506,31.0055,35.7459,39.9015
3.4535,3.5050,4.5158,0.6746,3.4786,2.0111,3.5042,0.2502,41.3846,45.4031,6.2215,45.6299,0.9983,0.2471,0.7816,26.7607,0.4245,12.6988,2.0776,17.2712,20.5156,2.1056,1.2353,2.3040,0.6067,11.4017,6.6223,0.1638,1.8621,10.2305,12.0402,14.1074,14.5871,37.0606,38.9688,43.8736,45.0016
0.3841,6.5407,3.7180,2.1986,3.2074,0.0852,2.4462,1.0058,34.2333,32.1014,0.0219,32.3279,3.1954,1.1507,1.6008,17.8276,0.1162,9.9982,0.5449,10.1875,14.7734,2.3819,0.1240,2.6498,2.3640,4.6172,0.2128,0.8272,1.4122,1.9500,6.6352,9.4876,10.7823,30.4248,31.6795,37.6545,41.2680
3.6472,5.0197,4.1041,0.1909,3.6213,3.2865,4.9150,0.1583,35.6085,35.9011,0.7678,36.7732,0.5921,0.7282,1.1186,24.9560,2.4572,12.0276,1.8905,16.7405,19.1954,2.2316,0.5121,2.1433,0.9707,9.4209,0.4875,1.7300,3.4730,5.8295,10.9424,13.2704,13.3367,35.0018,35.0775,41.5640,43.0821
2.7078,5.7345,4.9951,1.6838,4.3860,2.0809,4.6873,1.7454,30.5715,31.0894,0.1852,29.3526,0.5396,0.2315,1.1584,18.6872,0.8883,9.9202,0.1108,11.3147,13.9317,0.9832,0.0887,1.3331,1.0293,12.9607,1.1920,0.2699,4.7846,6.0001,8.2600,10.0941,10.2543,28.5715,28.7303,33.5750,35.1199
1.4225,8.9763,5.4168,1.7490,5.3136,1.4152,6.9093,0.2914,32.0805,32.7152,0.6163,32.6176,1.1927,1.6227,2.6801,19.4869,2.5298,7.4685,0.9765,12.5054,15.5215,2.1706,1.9784,2.9747,0.7091,6.5644,0.4568,0.6035,0.6205,3.0209,6.5875,10.5583,11.2696,31.0564,31.2428,38.4880,41.8880
2.1800,1.8239,1.3449,0.6262,1.2780,0.5924,1.8290,0.6940,42.4150,42.3152,0.5403,40.5801,0.5250,1.7762,2.5720,18.1574,0.7257,10.0577,4.6863,14.6157,23.8059,1.2153,0.5333,4.2562,2.7283,6.8418,0.6985,1.1051,1.3401,2.9150,6.6160,9.6480,11.4013,38.3139,39.0778,41.7019,44.4269
0.7395,4.2114,4.3670,0.5434,4.0416,0.3864,0.9738,1.0742,35.9324,38.7843,3.3897,37.4512,1.6872,0.4854,0.5001,20.9805,0.0246,11.4835,1.1327,12.0829,16.8066,0.1380,0.0826,3.5705,2.5907,7.1849,0.8838,1.4243,1.8122,4.5189,7.2869,10.0784,10.5788,30.7290,33.7176,35.2923,37.1582
