HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
2.1287,5.1053,8.6776,2.3082,3.3785,0.9222,3.8569,0.2484,27.3125,32.5994,1.7957,28.8572,0.9680,1.0203,2.4761,15.4718,1.3570,8.6733,0.8561,10.0960,12.8225,0.5049,0.2038,2.1219,1.4959,9.3309,0.1787,0.1612,2.1383,2.9573,6.3790,8.4062,8.5380,25.5799,25.8122,30.5578,33.7582
1.1418,9.3243,9.2002,1.0474,8.7023,0.9479,2.1150,0.4285,23.0227,23.0951,0.4374,24.5700,0.0138,0.8468,0.9751,17.0644,2.1395,7.3989,0.1455,8.7628,11.6521,2.2254,1.5399,2.5572,0.4787,6.7188,0.6527,2.6250,2.7737,3.7713,6.8178,8.3367,8.9846,22.0241,22.2355,25.3937,27.6449
0.7208,3.0770,3.1943,0.8909,2.0994,0.5427,2.2493,0.6343,35.4670,35.4732,0.4162,35.4176,2.9098,0.4999,2.2412,19.9021,0.3408,10.9884,0.4347,11.4805,16.6613,2.3953,0.5753,4.6663,3.8172,6.5798,0.5697,0.1509,0.9047,2.1583,7.1526,11.0125,11.4470,33.2861,34.2563,36.7154,39.7610
4.4980,8.5091,5.8077,0.5517,5.5916,3.9782,4.7508,1.5797,33.4021,31.9100,0.7576,31.3652,0.2532,0.1329,0.8346,19.3237,1.4022,9.7174,3.1643,13.8471,16.0098,0.3280,0.1763,2.0946,1.8840,6.5850,0.2540,0.6398,1.2736,3.0940,7.0620,10.4387,12.1993,30.1135,30.4980,35.6067,39.0439
0.3442,1.9414,2.1620,0.3333,1.1425,0.1047,1.0746,0.6430,31.5997,30.6967,0.2332,31.1390,1.7917,0.6092,2.4908,18.7593,2.0705,12.5014,0.0017,10.3130,14.6077,5.3090,3.0640,3.9511,0.7957,10.4881,1.0496,0.4471,0.7472,5.3302,8.6111,9.7160,10.0435,29.0232,29.9064,32.8464,35.6788
2.2732,3.3850,4.7711,0.5918,3.3772,1.3144,2.7248,0.4744,28.5744,28.0824,0.3417,27.8118,1.6935,1.5525,2.4185,16.0787,0.5707,9.6763,0.6624,7.9078,11.2103,1.8189,0.6016,3.0768,0.1747,5.2943,1.1927,0.5284,0.8195,3.2161,6.9073,7.1686,9.0798,26.4113,26.6857,30.3031,32.8779
3.3369,4.4309,5.7337,0.0795,3.5490,2.2584,6.1377,1.2842,21.6434,21.0745,0.8333,21.8134,0.4467,0.8545,1.8083,10.3961,0.0055,5.0670,2.1493,8.2514,10.8558,2.8273,0.3382,1.7677,0.5517,4.3056,0.3296,0.1339,1.4803,2.8684,3.8910,5.0336,6.3230,19.6354,20.0860,26.3039,28.5930
1.0845,4.2722,3.5521,0.0819,3.3117,0.9124,1.1342,0.5010,39.9361,39.6313,0.4913,39.7130,1.2528,1.6175,1.6238,21.9259,0.1792,11.5602,3.4730,17.2097,22.0167,0.4406,0.2679,4.0060,3.0700,8.0211,0.0475,1.7972,3.1177,4.5448,7.8444,11.2221,12.9024,38.6576,39.1258,41.2494,42.9643
4.0463,3.3528,3.7576,1.0562,2.6801,1.3796,2.5526,0.0615,28.6812,29.5309,0.9000,31.5119,0.4948,1.6090,2.8793,13.2223,0.0917,5.6430,0.1724,11.6476,14.7615,3.5070,0.4281,1.4995,0.6992,4.6987,0.5504,0.9307,1.2696,2.2644,3.9139,7.3153,7.4486,26.0946,26.2055,29.0914,32.1742
0.5212,1.8647,2.0540,0.0599,1.2785,0.1069,1.5124,3.6842,35.8266,31.8083,1.2295,31.9771,0.3819,0.0460,1.1776,14.9360,3.0262,5.3598,1.8573,16.1691,18.4256,1.9151,1.7369,2.1600,0.0680,6.5136,0.3952,1.1215,1.1431,1.6310,5.1389,9.5369,9.6446,30.4981,30.5639,32.1241,33.9366
3.6032,5.1823,5.2269,0.1597,4.1188,2.1433,3.2666,1.0735,25.6845,25.6922,0.4906,26.8359,0.2691,2.5036,4.3924,14.2712,0.3173,7.3981,1.0254,8.3144,11.2188,3.2124,0.6605,2.8744,0.5294,6.3829,1.4007,2.3545,2.5497,4.9714,5.8355,7.0859,7.5168,24.2490,24.2847,27.8559,32.6426
1.4078,3.8190,3.8012,0.8709,2.9959,0.1037,1.4169,1.1490,27.3365,26.5238,1.0209,26.5697,0.0215,1.1495,4.0900,13.3456,0.6933,6.0545,0.7615,8.6192,11.1188,1.3614,0.0177,1.8553,0.2960,6.3307,0.8480,0.6886,2.6612,3.7384,5.0055,6.7493,7.1889,24.0515,24.6822,28.6223,34.5677
1.5111,2.5840,2.2863,1.0077,1.8327,0.4135,1.4590,0.0589,25.6724,28.1258,0.0079,26.2173,0.5374,2.0424,3.4492,12.8447,0.5571,5.2482,0.1478,7.5307,10.7941,1.8323,1.6386,3.1609,1.1201,3.6775,0.7731,0.2937,0.7634,1.7839,3.8491,6.6925,8.4191,24.4668,24.8559,26.3165,31.4401
2.0929,6.3610,3.7108,0.1435,2.0556,0.5851,3.2470,0.2311,34.0565,35.5125,5.5313,34.9392,2.3459,1.1130,3.3644,11.8652,0.8339,6.4472,0.1115,10.9081,14.9745,1.9915,0.2066,0.6268,0.2261,5.0476,0.9550,0.7149,2.2568,3.2316,4.8013,6.5606,6.8962,28.0852,28.9255,32.1733,35.8361
2.4523,2.2316,2.1718,0.0733,1.9403,0.5173,1.2278,0.6822,31.4861,29.8712,0.9372,29.1355,1.4260,1.7485,2.8241,14.0530,0.2988,6.1464,0.2280,9.8048,14.5376,0.1880,0.1729,2.8850,0.5262,5.4775,1.3543,1.5686,1.7870,4.3948,5.5391,7.9072,7.9500,26.9958,27.7853,29.2197,32.4944
0.9092,4.6130,3.5021,0.6590,3.3676,0.2988,1.4525,2.1830,35.8548,35.9867,1.3396,34.6700,4.3777,0.9387,1.8779,21.9693,1.9114,10.1292,0.0499,10.6071,12.6485,0.8418,0.8168,1.7022,0.8829,10.0991,2.5023,0.0976,2.0307,5.5307,8.4787,9.5722,11.0723,30.0284,32.4168,34.1902,36.3375
4.3963,9.0293,6.1418,0.9762,5.8277,2.7077,4.2624,1.7671,40.8492,43.3554,2.2489,41.6206,1.6671,1.6946,1.8562,21.4662,0.5631,12.1954,2.7211,14.6366,20.5156,1.8871,1.8530,4.6929,2.1459,7.3793,0.7933,0.4479,2.3474,3.6116,8.3740,10.9713,12.7964,38.8412,38.9871,45.1637,48.1319
2.2769,3.1160,2.5850,0.1277,2.5106,2.2200,5.0828,0.6505,29.3078,30.7240,2.6126,29.9036,0.9110,1.9937,2.5139,12.4974,0.2787,4.9430,0.9904,12.4921,14.2763,0.6783,0.5144,1.4810,0.5726,6.5046,0.1974,0.3508,1.8919,2.9934,4.2282,7.7856,7.9135,27.0563,27.0973,33.7801,37.4003
2.4040,8.7408,6.2719,2.8603,6.0835,1.1243,4.1136,0.7715,41.5257,41.0583,0.2858,42.4607,0.0076,0.6899,1.1471,27.9429,1.4350,14.5431,0.5061,16.3213,22.3896,0.5454,0.3169,5.0275,3.5941,9.5062,0.9163,0.5399,0.7973,4.1074,10.8569,15.5227,15.8901,40.4822,40.7516,46.5525,48.3258
1.9515,2.1563,2.2305,1.5391,2.1453,0.5531,2.2609,0.0548,30.5026,30.8507,0.3398,29.8776,1.1155,0.0513,0.2393,16.6139,3.1591,6.9761,0.3970,8.6851,15.1993,3.6935,2.8492,4.4954,0.6030,5.8136,0.9820,0.1149,0.3389,1.3406,5.8104,6.4950,10.6332,28.8407,29.3543,31.9153,34.7266
0.2980,4.2395,2.5307,0.7551,2.2016,0.2512,3.2637,0.1231,29.9404,29.7969,0.1129,30.8861,2.2432,3.0741,3.2949,13.5244,0.0564,9.4775,2.7926,10.7836,15.1316,1.0183,0.8715,3.8790,1.9240,4.8425,0.0865,0.0088,0.7367,1.8131,4.9634,7.5871,8.3268,29.2646,29.6097,33.1500,36.4848
0.7212,4.3340,6.9058,2.7638,3.8194,0.5387,3.3071,1.0033,32.6374,31.5832,0.0966,31.9246,0.0075,0.5478,1.9505,19.8249,0.6417,9.1172,1.2961,13.4394,14.7757,0.7161,0.0280,1.2979,1.2193,6.6443,0.5088,1.6369,2.0345,3.9357,7.4664,10.5039,10.9867,28.0719,31.1573,36.0280,38.4258
2.3578,4.0122,4.9075,3.1732,3.7244,0.4349,3.8474,2.6880,24.3601,22.8731,0.8882,20.8085,0.3920,1.3084,1.4919,10.9265,0.2023,4.8078,0.7942,7.3576,9.5437,0.9356,0.8843,1.9439,0.8748,4.6363,0.4126,0.2193,1.9276,2.4031,3.8365,5.5724,6.7883,18.7491,19.2433,23.2104,24.9229
1.6728,5.0140,2.2981,1.0527,1.5845,0.2078,2.7626,0.5545,38.8937,38.1214,0.9780,38.3094,1.2579,0.0436,0.0874,22.9973,1.9747,12.7582,0.2707,14.1404,20.1584,1.4948,1.1359,5.3495,2.1753,9.7707,1.4304,0.0361,1.7875,4.0300,8.2291,13.3939,14.3265,36.5133,37.1263,40.4601,41.1178
0.8381,3.4470,1.1932,0.2491,1.1367,0.4263,0.9372,0.3303,29.9985,29.1507,0.5842,29.2689,0.6864,0.3649,0.6386,16.9848,0.7058,7.7187,1.5850,13.2470,17.5745,2.1695,1.5137,4.3066,0.0913,7.2033,0.4458,0.3281,5.0559,5.7425,7.0928,8.3222,8.3792,27.8411,28.2535,29.5549,31.6653
4.0203,4.5903,4.7772,0.6535,4.3257,1.3675,3.0015,1.4314,30.0092,28.9121,2.0687,33.0039,1.0155,0.4942,0.9566,16.7331,0.2523,6.6672,0.1631,7.8086,11.5632,2.0381,1.7088,2.6908,0.8618,5.3108,1.0203,0.8609,1.8158,4.1830,5.3364,7.5072,9.3258,25.1664,26.4024,29.4298,30.5495
1.4535,2.6184,3.4289,0.5239,2.6068,0.0702,4.0322,0.0985,45.9983,45.4156,0.0741,45.8054,0.9748,1.1834,1.3324,24.8223,0.0546,12.7306,1.5700,17.9052,27.4275,0.3516,0.1103,6.4169,3.6172,9.0036,0.9336,0.2876,1.9096,5.1696,9.0561,12.8706,14.4923,44.8661,45.2181,50.6430,52.2882
1.8705,3.5000,4.9329,1.0518,3.0111,0.4023,1.6767,0.8450,29.9037,28.3956,0.0583,32.1756,0.1366,0.0418,1.8751,18.9954,1.2302,9.4993,0.9988,11.2948,14.8440,1.7743,1.2450,2.1590,0.6391,10.1097,0.5472,2.5621,4.0030,5.7963,8.0113,9.6788,10.6794,27.5361,28.2796,30.6157,33.4019
0.5884,1.2748,1.6535,0.2535,0.6911,0.3401,2.0675,5.9571,36.6615,32.1912,2.2236,31.8560,3.1100,0.4892,2.2300,17.0429,0.4457,9.5277,0.9060,10.6470,13.9042,0.8297,0.1253,3.0200,1.9027,6.3351,1.0832,0.7578,1.6763,2.9358,6.3653,9.2594,9.7794,29.0767,29.1718,31.5292,33.9438
2.2429,2.7250,2.3033,0.7534,2.1414,0.5180,3.2267,2.5409,49.0130,46.9429,1.5676,46.5888,4.0146,0.0099,0.9370,24.3396,1.1777,12.7514,0.4744,14.4114,22.7559,3.2779,0.1639,6.1423,3.8748,8.4366,0.1138,1.5449,2.1255,2.3199,8.7589,13.9207,15.4415,43.8249,44.6124,48.5574,49.7692
0.3284,5.1941,5.5883,3.4362,4.7097,0.1191,4.7407,0.7046,37.2729,37.9799,0.4991,39.0967,2.8375,0.5752,1.5966,16.4783,1.7829,8.5157,0.3587,10.7520,20.9040,3.7608,3.5848,9.5125,2.2133,6.5982,0.8189,0.0507,0.1633,1.3085,6.1067,9.8164,9.8279,36.2647,36.4760,41.4047,43.9349
0.9900,2.8361,1.6083,0.4329,1.5479,0.6168,2.3558,0.5683,14.3650,14.2569,0.0749,14.1721,0.9886,0.5979,1.6893,4.5940,0.2336,2.0102,0.7984,3.1880,5.3626,2.0748,0.1608,1.3857,0.2427,1.1572,0.0062,0.0505,0.2307,0.5514,1.3306,1.6063,3.0156,11.6370,13.6208,16.5727,20.9895
1.3146,4.9609,5.5479,0.9843,4.0345,1.1704,3.8557,1.5504,28.6458,27.6590,0.6917,26.7357,1.3222,1.8646,2.2276,12.2724,0.6533,6.2688,1.7959,10.4619,15.1582,2.8148,2.4395,4.1551,0.3292,5.2528,0.8093,0.0478,0.3191,3.6488,5.3772,6.2432,6.6951,25.7277,25.8699,31.1283,33.5473
0.3325,1.6768,1.9321,1.2580,1.5850,0.1177,1.6843,0.2080,13.2058,15.5468,0.4255,13.4210,0.0342,1.0592,2.0298,7.5519,1.4817,4.3092,0.1441,3.8036,4.9514,1.4873,0.7587,0.9173,0.0132,4.3874,0.2725,0.1577,0.2849,1.4832,3.2085,3.3931,3.7984,10.9178,12.6542,14.5322,16.7864
2.6687,2.1778,4.0155,0.4022,1.9801,0.6872,3.8671,0.4090,39.0601,41.0668,2.3518,40.1895,0.1021,1.2177,5.4095,26.4276,4.2114,12.3744,0.5010,13.2165,15.4790,1.1844,1.1719,1.3308,0.1025,7.0215,0.2196,0.5748,2.0698,2.4373,10.7584,11.9958,15.4328,37.1248,37.3606,47.1405,52.7040
1.6795,4.2031,3.4773,1.5941,3.0642,0.8826,5.4756,0.1208,14.9487,18.8835,2.6780,18.1471,0.5462,0.0033,1.8553,6.6393,0.8355,2.7854,0.0643,5.7886,7.0160,0.3181,0.0488,1.1283,0.0573,2.4635,0.3790,0.7806,0.9644,1.4357,2.3464,3.4776,3.7934,14.6671,14.7979,21.2053,23.5496
4.5393,5.2088,5.6361,1.2497,4.9127,3.3112,4.8099,0.3187,21.9396,25.1855,0.2931,24.2532,0.4864,0.5485,1.1325,13.6217,0.2945,6.2410,0.3867,8.1558,12.2816,3.3488,1.1257,1.7419,0.5647,4.7634,0.9571,0.7014,1.7345,3.0332,5.2508,6.4349,7.1541,21.2476,21.5434,26.6620,27.9294
3.4957,5.5824,7.2263,1.9872,5.0925,2.8439,5.2791,0.9443,41.3368,40.5480,0.1417,41.0244,1.7450,1.3161,1.3656,22.6881,0.0728,11.7186,1.3954,13.6285,20.3253,0.2103,0.0326,2.9121,1.1953,11.1486,0.2129,0.1641,1.2215,6.5318,9.5421,11.8825,12.3924,36.5067,39.9038,45.2271,46.9384
3.9036,6.8911,5.7515,2.4425,5.7176,3.2557,7.3781,2.6264,30.8708,27.7714,0.4312,28.2832,0.6142,0.4077,0.4405,18.1200,0.8208,15.5780,0.7666,11.3183,14.6107,1.3489,1.3112,2.8987,1.3004,7.2492,1.8295,0.4808,0.7291,4.4638,8.2855,9.6609,9.6738,26.5135,26.6786,34.0610,36.0679
3.1129,6.4251,8.9133,3.2988,6.3282,2.5668,6.5280,0.9813,18.6316,18.6013,1.4885,18.1096,0.0759,0.5822,0.6628,8.6876,0.4038,5.3070,0.1724,5.4470,9.7820,1.9478,1.9469,4.2843,0.2467,3.5763,0.6548,1.6165,2.0334,2.8683,3.7278,4.3055,4.3404,15.6819,16.1996,23.5549,24.4207
0.7267,6.3509,4.1115,1.7633,2.4788,0.1196,2.8978,0.5996,35.4237,33.2328,0.0729,33.5685,0.8787,0.1912,0.5957,22.3294,0.0302,10.6768,2.7408,13.4918,17.9326,7.6122,3.1221,4.3927,0.6025,8.3817,1.6339,3.2637,3.5418,6.4145,8.9001,9.9103,12.7815,32.3143,32.3909,35.4281,38.3183
0.5792,2.3686,2.0272,0.0335,1.6032,0.4140,3.5635,0.0431,38.5224,35.0840,0.3123,35.0814,0.7040,0.6144,2.3892,15.5112,0.0202,6.6840,1.1070,10.2586,12.9006,2.0239,1.1253,2.1792,0.8438,4.4128,0.8691,0.4791,0.6825,3.2777,4.7907,8.9126,10.0512,27.3671,34.4056,38.3738,40.7775
1.7270,3.4297,2.6514,1.4384,2.6122,1.0864,5.2750,1.6446,41.4291,41.1645,0.8091,41.8257,0.4583,2.7695,3.0773,28.8159,0.3173,14.2076,0.4507,16.3622,19.2590,1.6766,0.5570,1.9250,0.8169,12.2973,0.4255,3.5187,7.6102,10.9058,12.4943,14.5394,15.5910,38.4494,39.3469,45.4302,49.3311
1.5429,2.6476,2.6259,1.1071,2.5352,1.0931,2.3910,1.3195,21.5789,20.4164,0.2636,20.3905,0.0964,1.7042,2.1404,10.1921,0.7192,5.6550,1.6673,7.4821,8.7589,0.2651,0.2401,0.8905,0.1049,4.2013,0.5717,0.6313,2.5712,3.2126,4.3661,5.2368,5.6699,18.3097,19.8365,22.9662,27.5725
2.8821,3.6954,3.9451,1.0652,3.4556,2.1578,4.1812,0.4705,25.9118,27.3886,1.7641,27.3430,1.8445,1.0284,1.4024,11.4422,1.5351,5.0234,3.2457,9.9075,14.3696,9.3452,2.5478,3.8480,0.6353,5.2690,0.0724,0.2381,0.3366,1.7501,4.2641,5.1034,5.3138,24.7107,25.1473,29.5314,30.9541
0.3718,3.2468,1.6446,0.5291,1.2339,0.2958,1.7419,0.0976,38.0991,40.9524,0.3721,38.1361,1.2163,0.3196,0.3649,22.6568,2.2260,10.4745,0.7275,13.4453,20.5832,1.7206,1.3882,6.6311,1.8350,7.1215,1.3392,0.9430,1.0792,3.0283,8.6095,12.2135,12.8280,35.7974,37.7018,39.8717,40.8546
0.6326,2.6366,2.5802,1.1810,2.4615,0.0258,2.2878,1.2120,34.4308,37.4871,0.9812,34.1813,2.2349,0.1054,0.2095,22.2220,2.0577,11.4091,0.0126,12.4227,15.9877,2.9187,0.7058,1.4487,0.2520,10.3703,1.6375,0.2624,1.3838,6.6936,10.2147,11.6626,11.8881,31.2604,33.0524,35.3806,35.9954
7.2966,8.9808,5.6714,0.4040,5.0578,2.6104,3.4037,1.0608,29.8562,31.6022,2.6804,32.2308,0.8229,1.3689,2.6217,19.1811,1.8943,7.0643,0.3803,9.6371,10.3939,1.2959,0.1756,0.6423,0.2340,5.0132,0.5119,0.5678,1.3550,2.0234,6.0043,9.2299,12.8521,27.7332,27.9694,32.3165,37.7480
1.2410,3.1042,1.6575,0.2200,1.3537,0.9375,2.0195,0.1250,25.5693,29.0740,0.3253,26.2884,0.0488,0.1496,0.1698,19.7831,1.1068,5.6339,0.3478,8.8898,10.4263,0.2966,0.2433,0.4767,0.0664,5.0309,0.2444,0.7259,1.0494,1.5472,5.0330,6.8884,12.7854,24.3001,24.5080,27.6767,29.8858
0.4109,3.8752,2.7597,0.8178,2.5781,0.0936,1.1616,0.5294,39.2895,39.7385,0.6553,40.2214,1.1609,1.0729,3.0669,25.0002,0.8403,12.9299,0.0436,14.2404,18.4908,0.7047,0.1448,2.9096,2.7519,9.9483,1.0655,0.1373,0.7409,4.8387,9.7261,13.3369,13.6982,36.7456,38.6129,43.7726,46.8729
0.9900,1.6486,2.8842,0.1830,1.5758,0.5369,1.4766,0.1428,43.8137,44.3226,1.7267,46.2276,0.0150,1.3649,1.8089,31.2689,0.1146,17.0929,1.6471,17.8729,21.4210,0.9202,0.3973,2.8843,1.9010,13.8243,3.2249,1.6999,4.0199,9.4708,13.4099,16.0304,17.4091,40.9408,41.9935,45.1395,47.5160
2.3967,3.6768,3.8178,0.8677,3.2910,1.8835,5.4258,2.1232,67.8827,67.9802,0.7983,66.7523,0.0023,0.3632,2.2166,38.9388,4.8091,21.1381,0.1048,22.4582,37.3075,4.1995,3.1850,12.1777,7.4028,14.4071,0.0755,1.2209,1.2400,1.4479,13.7237,21.9973,24.7540,64.3861,65.6272,71.4095,76.4008
0.6542,6.5243,3.5014,0.5475,1.5428,0.2520,0.9637,0.3315,19.4976,19.0766,0.6658,18.3616,1.1730,0.5031,1.5760,6.9797,0.0405,4.5040,0.7479,4.9321,8.4598,1.1521,0.3675,1.2325,0.1401,3.9477,0.3477,1.3110,1.8911,2.7316,2.9820,3.5404,3.9802,15.8553,17.3446,18.9434,20.7980
2.2931,5.0420,4.1866,1.8066,3.4242,0.6720,3.1020,0.0373,33.0314,34.4802,0.5488,33.8236,0.3643,1.9205,2.4007,23.0802,4.4039,10.8137,1.7351,12.3261,13.7834,0.2040,0.1598,1.2994,0.0693,10.3213,0.4516,2.1747,3.5400,4.4730,9.8363,10.3041,12.7166,30.1602,32.9015,38.4666,41.1946
1.4134,6.9619,7.8802,4.6955,5.8663,1.0719,6.3705,2.2953,30.6083,29.2487,0.7813,29.1522,1.4378,0.2688,1.2200,12.5129,0.1333,6.7698,3.6298,11.6955,16.0550,0.6650,0.6006,2.6745,2.0008,7.3749,0.1773,0.6566,1.7860,2.0112,4.5923,6.6824,7.8467,26.9637,28.2931,34.6770,36.7413
1.3064,1.8663,1.8958,0.3384,1.7032,1.0269,1.6588,0.4987,29.0760,28.3138,0.2390,29.0150,2.7676,2.0663,2.1512,13.3880,0.9628,8.3819,1.9625,9.5868,14.0829,0.8355,0.0721,2.4654,1.3546,4.5972,0.2524,1.2793,1.6198,2.2164,5.6350,7.0660,7.7486,27.0708,27.6101,30.6431,32.9502
1.6425,3.2884,4.3165,0.0030,1.5927,1.2921,1.5704,0.5437,32.4232,32.1561,0.1747,32.7213,0.7996,0.9677,2.1021,18.3898,0.4627,11.6382,0.2454,10.4526,16.1555,0.4242,0.2591,4.9198,2.3428,5.8873,0.7437,0.1049,1.2816,2.8805,6.9408,9.7299,10.5307,31.1881,31.7806,35.8448,38.3807
