BirthAsphyxia,HypDistrib,HypoxiaInO2,CO2,ChestXray,Grunting,LVHreport,LowerBodyO2,RUQO2,CO2Report,XrayReport,Disease,GruntingReport,Age,LVH,DuctFlow,CardiacMixing,LungParench,LungFlow,Sick
0.0727,5.3492,9.9633,1.9602,1.2304,2.3921,2.7895,17.1325,12.1008,2.0246,3.2823,0.0728,3.2069,1.3230,2.0757,1.9380,1.5383,1.0121,0.1509,0.9732
1.9089,7.2818,8.9147,6.6980,8.6494,8.8810,3.9441,16.4939,11.5453,6.8821,8.6758,2.8882,11.2967,7.6886,3.2864,2.9420,4.2143,4.3815,3.3960,4.3430
0.0857,8.5481,7.8186,1.9646,4.5234,4.1381,3.0751,16.9613,10.3434,2.4122,8.5623,1.1730,4.9605,5.0620,1.4245,2.1500,3.8388,1.6390,2.1385,2.0215
0.0526,6.1624,7.3978,6.9860,6.6104,6.9533,3.7461,14.8420,8.7019,9.2085,9.0470,1.8794,7.0792,4.7875,3.3569,2.6134,2.9116,4.2468,2.2212,2.4189
0.0060,2.7606,4.5592,2.1213,7.3337,3.0975,3.7439,7.3590,4.9935,3.0269,8.2662,0.5248,4.5686,2.9144,1.1113,1.2510,1.4083,2.1118,4.5142,0.6506
2.7681,10.3993,10.9228,4.5242,9.1214,9.0415,4.8906,21.9074,11.0249,4.9829,9.9352,4.1802,9.4866,8.7277,4.4389,5.0031,4.2260,4.4169,4.5110,4.5029
0.9455,5.8289,4.9515,3.2626,5.0598,8.6585,4.1388,11.3793,5.7069,5.1070,8.4031,1.7236,8.7998,4.9137,4.1241,1.9670,2.6976,2.2372,2.4851,2.2026
1.8411,5.1704,4.6002,2.2926,4.3085,6.8746,2.7462,9.9315,5.2354,3.7174,4.4650,1.8938,8.7254,5.8907,2.0477,2.5334,2.1895,2.0687,2.0915,3.7361
0.5921,3.4717,5.9562,3.7428,4.5386,4.5056,1.7301,9.5151,6.5022,3.7982,6.5158,0.7750,4.8216,3.7275,1.5946,0.9122,1.7837,2.7214,0.9835,1.6368
0.1131,3.2686,4.2888,1.8503,3.0776,2.7649,1.0948,8.0738,4.3143,1.9925,3.3890,0.2248,7.2750,2.5480,1.0127,0.4040,2.5327,1.6128,1.4384,1.0178
0.2807,3.7961,4.6782,4.5682,6.6722,4.8400,2.7396,10.9584,5.2822,4.6845,6.8512,1.6591,5.0284,4.2796,2.0816,1.6630,1.9446,2.1299,1.9850,2.4323
0.4114,5.6188,4.1492,2.1527,3.0654,9.0383,1.5853,10.6525,4.6512,2.6322,3.2098,1.2006,9.3238,12.9557,1.3855,1.6668,1.3693,1.4773,1.3715,4.8850
1.3522,5.8067,11.8540,8.4924,11.2927,11.5150,7.0454,18.0852,14.3597,8.5895,11.3026,1.9574,11.9889,4.7117,3.4754,2.1112,3.0799,8.1587,2.7461,2.6274
1.1051,7.8217,8.5037,4.4073,11.3576,7.4036,8.6845,16.9755,8.9155,4.5990,12.8858,3.3770,9.0684,7.1599,6.2583,3.4137,3.6847,3.4760,6.1124,3.6841
0.6909,5.8533,4.6181,2.4029,5.6267,4.4281,2.6005,13.7252,5.1628,2.4047,6.7511,1.3079,6.1550,3.1053,2.2126,2.2748,2.3198,2.1886,2.4141,1.3188
1.3009,10.1630,11.1721,3.2860,5.8403,6.8496,4.0937,22.4803,11.3051,3.3973,7.5736,2.2203,8.5590,4.7585,3.7723,2.5149,7.6142,2.7490,2.5176,2.3693
0.4502,3.2931,4.3241,3.9095,3.6894,3.4005,1.5825,7.9365,6.3419,4.2104,5.2102,0.5063,5.0606,1.2225,1.4089,1.0210,1.3963,1.0397,1.1459,0.7024
0.2348,4.7438,5.9290,3.3425,5.7791,5.4052,0.5071,10.8516,7.3722,4.7102,7.6492,0.2874,7.8659,1.4894,0.4422,1.9333,2.0816,3.2861,2.4813,0.9193
2.0954,4.8749,6.9707,4.3217,6.4053,5.6473,3.2942,11.8853,7.1490,7.3822,7.0949,2.3684,5.6508,4.9414,3.1146,2.4049,2.4232,2.8916,3.0571,2.4614
0.2962,2.4376,3.1523,1.4029,2.4558,2.1293,3.4483,6.5260,3.7314,1.7218,2.5031,0.4169,2.2159,2.4059,1.0345,0.6901,0.6328,1.1464,0.7555,0.5022
0.8567,7.0566,7.2332,5.4998,9.3993,6.3704,2.0044,16.8170,10.8865,7.2780,9.5649,1.5446,8.5448,3.7945,1.7250,2.1172,2.8394,4.0834,3.9477,2.0758
0.2570,2.6443,3.7146,2.0270,7.1524,3.1864,1.4706,7.8375,4.0157,2.0834,7.2353,0.9357,4.1531,3.7164,1.1568,1.1773,1.1527,1.6333,4.2571,1.4409
