HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
5.3453,5.4827,3.7927,0.6475,3.6567,2.7222,4.7462,0.8655,24.2080,24.6651,1.2256,24.1532,0.2729,1.2392,1.8984,14.6857,0.3628,7.4487,1.5144,9.5021,10.5805,3.7032,0.6154,0.9278,0.1889,6.3637,0.1430,2.3119,2.5040,5.6595,6.2751,7.8029,8.2780,21.6951,22.8826,28.0997,30.7545
0.5415,3.9025,4.4623,0.2733,3.1835,0.0041,1.0989,0.4059,23.0739,20.7797,0.3443,22.2976,0.2275,0.6030,0.6839,16.7749,1.5321,7.9138,0.0193,8.2667,9.5053,2.3176,0.0136,1.0125,0.2203,7.6479,1.3144,1.6502,2.7437,5.4675,7.6029,8.0804,8.2096,19.1432,20.0828,21.2941,22.7457
0.5499,0.7135,0.5196,0.0151,0.5058,0.1310,0.2743,1.1403,31.3721,32.1867,0.5112,30.9089,1.3725,0.0874,0.1814,20.2080,1.1204,10.4832,0.9705,15.2057,16.4019,0.4352,0.1380,0.9960,0.3435,6.7648,0.3810,0.3932,2.7865,5.0507,9.5189,10.5315,10.5349,28.8386,29.7289,30.0468,30.5827
0.3377,0.6735,0.9970,0.2268,0.4641,0.1201,2.1819,0.1076,28.1664,33.2761,2.5243,30.5602,0.0100,0.9786,1.1721,15.0546,2.0574,7.5702,0.4799,9.9119,13.3179,2.6544,1.4756,2.9169,0.5635,6.7580,2.0406,0.5442,0.9846,3.3556,6.9857,7.6828,7.8911,25.4066,27.6695,30.2817,31.7908
3.7738,3.5847,3.2234,0.1236,2.5299,1.1631,2.0671,2.4215,22.5701,21.4345,1.6448,20.5234,0.7721,0.2480,1.1300,8.0503,0.4726,4.2801,1.7625,6.7423,9.2013,2.1000,0.7386,1.1292,0.3480,3.7955,0.0581,0.1050,0.4575,1.7437,3.5607,3.9127,4.4049,16.4564,18.5869,21.7825,23.4121
3.9436,4.5904,4.2944,0.6866,4.1879,2.1990,3.0229,4.8607,48.4626,43.4859,0.7666,46.9878,0.0220,0.9488,1.9411,29.5712,5.6016,14.7109,3.8974,19.8076,24.0686,1.4511,0.0104,4.1325,0.3145,14.1690,4.2627,1.1096,1.9695,6.7902,13.9577,14.8357,15.3543,42.1882,42.5453,45.5907,47.5511
2.9268,3.7416,3.8878,0.9919,3.7411,1.3765,2.7941,0.1246,30.8232,35.7275,4.3610,34.6384,1.7681,0.2611,0.4343,12.9929,0.5510,7.0309,1.1796,11.5458,16.2062,0.6357,0.6001,1.5501,0.3563,4.0706,0.8372,0.1372,0.5542,1.6028,5.3981,6.6730,7.1450,27.2428,29.9724,33.0381,34.4367
1.5530,2.8921,2.9210,0.7417,2.3994,0.2436,1.7756,1.4631,49.2930,50.4421,0.0776,48.6706,0.6398,0.4245,2.6743,31.7057,2.7705,17.2751,0.2667,17.7909,25.8162,2.3964,1.0319,7.7525,4.2233,13.0730,0.2055,2.2672,3.6480,4.3239,12.1486,16.6953,16.7093,46.6080,47.3814,49.2731,52.0641
5.1600,1.2108,2.1044,0.0528,0.6662,0.5986,0.9626,0.5388,28.9763,30.9994,1.8353,29.2918,0.2932,0.5550,1.6595,18.8602,0.1072,11.8968,0.6974,9.8411,13.4058,1.2836,0.7800,2.2752,1.4522,4.6810,0.8521,0.2413,0.5308,1.9992,7.0347,9.0644,10.9814,26.8703,27.1062,28.2973,30.3339
2.4439,2.4772,3.7434,0.1315,1.5370,1.3260,1.8283,1.0499,36.0709,36.9742,1.3042,34.7993,3.8200,2.2886,3.2591,20.8802,1.1554,10.0420,0.6362,11.4350,13.7759,1.4401,0.0577,0.6558,0.5708,7.7641,0.8606,0.2260,1.2417,5.6513,9.3022,9.9091,10.8682,31.8309,33.3304,35.1647,39.5582
1.9126,2.1474,1.7398,0.3473,1.6079,0.3876,1.4669,0.3505,21.7910,21.6183,0.3036,22.3678,0.9348,0.3100,1.4559,12.1374,0.4439,6.5996,0.3612,8.1141,11.6231,2.1816,2.0629,3.1044,0.7122,5.1780,1.0279,0.9872,1.7373,2.8191,4.1581,6.0652,6.3681,20.6958,20.7174,24.2226,27.8332
0.5433,3.2739,1.7825,0.3464,0.8822,0.0390,2.4872,1.0844,29.3784,29.4113,2.3648,30.7331,0.0357,0.4077,3.4663,14.6613,0.1678,7.1650,1.4801,9.8367,13.5700,1.0599,0.7309,1.1223,0.0342,6.1520,0.4673,1.6399,2.7902,4.7285,6.1640,6.9622,8.1258,25.2821,27.0202,29.8849,33.5443
2.7314,2.1562,2.9994,0.6423,1.6342,0.2006,2.1473,2.6346,38.3437,40.3844,1.3572,37.6654,1.4471,1.4005,1.6178,16.7181,0.7373,9.1932,0.1091,10.3618,19.3313,3.7889,3.6230,8.1160,2.7728,5.4790,0.4851,0.1091,1.0363,1.5611,6.1875,9.7692,9.9140,34.3003,35.5138,37.8519,41.8960
0.2756,3.3963,3.7385,0.3819,1.9775,0.1246,0.6575,1.2922,41.7001,41.6177,1.4484,41.6720,0.0565,0.7461,0.9344,32.8149,2.2051,14.7753,1.3611,17.0844,20.3667,1.5710,1.4385,2.6998,0.2041,14.1635,2.5671,3.7975,5.8676,8.9437,14.4158,15.1721,18.2019,40.0782,40.1170,42.9321,44.0184
3.1485,7.4030,4.3447,0.2789,3.8414,2.0356,5.1781,0.2715,27.0075,27.7631,0.4498,27.2033,0.1499,0.0335,0.5710,16.3076,0.1768,7.7139,3.8942,12.3554,16.7632,2.5545,2.3594,3.2233,0.8416,6.4527,2.4923,1.0036,1.7137,4.8336,5.8907,7.6580,7.7376,26.4357,26.6015,32.0812,32.8194
0.8080,3.1221,4.1992,2.3920,2.8883,0.0252,4.2387,0.4053,16.8202,18.4506,1.7605,19.4561,0.8470,1.3419,2.8922,9.7258,0.8104,3.7983,0.6757,4.7853,6.5258,2.0231,0.0938,0.6526,0.0017,2.3661,0.3592,0.2814,0.4380,1.1793,3.4961,3.7660,4.6543,15.2296,15.3925,20.7085,24.6654
2.9884,3.5561,3.9483,0.1556,2.9896,0.9299,1.9638,0.9460,27.6974,30.5234,3.8056,32.8780,0.7481,0.4809,1.8932,18.9645,0.7920,9.7711,0.8843,10.2639,12.4608,4.6336,1.4203,1.6076,0.0112,8.4981,0.9106,3.6190,4.3335,6.7618,8.7296,8.9984,10.2181,25.6728,26.5261,30.9321,33.3254
5.3308,4.1242,3.3236,0.3148,3.1232,2.6972,3.4880,2.3577,46.5845,45.4916,1.1325,45.1843,0.8766,3.9218,5.1638,29.7890,3.8151,14.2443,1.2073,16.0841,20.6568,1.5539,1.2905,1.9540,0.5810,13.0619,1.7969,0.7841,5.5239,7.5672,13.1729,14.3337,15.4753,43.8763,43.9574,48.7688,57.4059
2.3710,3.0445,3.3853,0.6874,1.9716,0.8115,2.3499,2.1078,20.8125,18.6978,0.0999,23.2626,1.7153,1.0832,1.3403,4.8874,0.1322,3.2043,2.7714,9.2892,11.2872,2.8057,0.1362,1.7146,0.3048,5.3789,0.0329,0.5315,0.8659,0.9700,1.9140,2.6277,2.6483,17.8351,18.3620,21.9599,23.6743
2.9344,0.8476,1.2689,0.0736,0.2215,0.1239,0.5772,0.6199,30.8036,32.9181,2.2393,34.2483,1.8573,0.2650,2.1798,18.5144,1.6553,10.5988,0.6625,11.0688,13.5388,1.9325,1.5848,2.4681,0.3271,8.9733,1.6329,0.0978,3.6148,6.0373,8.3497,9.1282,9.7306,28.3901,30.0390,30.6222,33.8825
2.7876,8.4777,6.4777,0.1430,5.4243,2.0692,2.9842,0.1560,35.6922,38.7979,3.1322,38.6807,0.3896,0.5888,1.2633,23.9315,0.0736,11.7101,0.8237,12.6970,18.3834,0.5964,0.0311,4.1299,2.7051,5.7797,0.6335,1.0388,2.0608,2.8501,8.6838,11.6838,12.7094,34.3530,35.4173,39.8405,42.5130
1.9048,2.7812,3.3391,0.1780,2.7108,1.6120,1.8332,0.8318,20.7319,23.3618,4.1606,24.0936,0.2656,0.0962,1.2188,14.2069,0.5215,8.1622,0.1264,7.7889,9.2744,3.8037,0.2669,1.4085,1.0688,8.7282,0.0666,3.9213,4.1591,4.2947,6.1123,7.6617,7.6976,18.6864,19.1914,21.1008,23.5671
2.6510,6.4853,5.7211,2.1187,5.7203,2.6033,5.6890,0.1632,31.1535,29.9337,0.6785,30.6874,0.5572,0.1513,0.4921,20.6338,2.3398,10.2316,0.9452,11.1249,14.1889,2.1799,1.5620,2.4311,0.4351,9.4421,0.7481,0.5308,4.2996,5.1182,9.2342,10.1217,10.9314,26.9358,28.8925,35.6230,36.7049
2.0942,4.6348,4.4370,1.5732,4.2788,1.4444,4.1304,1.9036,30.4176,29.3932,0.4296,29.5429,2.6103,0.0197,1.0517,15.2293,0.6623,7.8806,0.3467,9.9692,14.9861,3.5261,2.9001,4.1080,0.5888,6.3638,1.5787,0.3641,0.7199,4.4794,6.9525,8.1329,8.2659,27.2108,28.1537,33.4056,34.5221
0.8146,5.8259,3.1513,0.6825,3.0054,0.6765,2.8944,0.8927,58.7426,58.8563,0.6714,59.0718,4.6268,0.8581,1.7539,35.8753,1.1331,20.7226,0.1147,21.3537,30.3995,1.3498,0.3081,8.8847,5.9594,12.9940,1.0335,1.8014,3.6492,4.8498,14.5743,20.5715,20.8088,57.6486,57.7524,63.2961,65.3921
2.0542,2.8611,2.2211,0.4053,1.7917,0.9115,1.8029,1.2454,38.0770,39.3988,0.2069,38.5056,0.6751,0.3254,0.9921,25.6045,1.4630,14.1556,0.0182,14.3830,19.6964,3.5664,1.8286,5.1978,3.2524,11.7471,2.3961,0.1210,1.6383,5.7672,10.6268,14.0980,14.2774,36.1478,36.1584,38.1241,39.7722
1.5508,1.8605,1.8936,0.8474,1.7940,0.4978,2.4333,0.5432,39.5247,38.8864,0.3908,39.6861,2.9862,1.7507,1.7933,20.7275,0.7515,10.7806,0.6657,13.5458,19.9154,0.9517,0.9015,6.0427,2.7841,8.5803,0.8580,0.0538,1.5712,3.8192,7.7869,10.6053,12.6567,38.0016,38.3670,41.6141,43.5149
0.9327,4.9079,5.4761,2.0933,4.1994,0.2700,3.2165,0.1040,24.2396,24.1308,0.4074,24.6946,1.5367,0.5406,0.5925,18.0921,0.6751,10.4100,0.1561,9.2824,11.5801,1.4167,0.4654,2.1401,1.0947,7.0282,2.0578,0.7605,1.8930,5.1199,7.6600,9.0724,9.5703,23.5629,23.5801,26.8900,27.7983
4.2828,5.2107,5.5054,0.8678,4.6616,1.9105,2.9814,1.8097,37.2063,37.2763,1.5902,38.7610,0.8759,0.6831,0.7628,29.4711,1.5112,13.8405,1.4217,15.7611,17.6662,0.7941,0.3990,1.1178,0.0899,12.3307,0.0591,5.5231,5.9611,10.6554,13.2409,13.5758,16.0154,35.3430,35.3620,39.1152,40.5460
0.5321,9.5090,8.6376,2.3032,8.5130,0.0511,3.7351,3.2806,33.8075,30.7871,0.1110,30.6338,0.4307,1.0393,1.7657,18.6369,0.8741,9.1312,0.1592,10.4721,14.0213,1.5402,0.2604,3.0367,1.0922,6.7470,0.4931,0.6072,2.5219,4.5934,7.1810,10.1393,10.4659,26.8627,30.0061,34.2715,37.5301
4.1116,6.6188,5.0040,2.1983,4.4589,2.2192,4.8513,0.3370,27.4970,29.9519,0.7923,29.5020,3.0213,0.4884,1.7432,13.8532,0.6093,4.8639,0.9535,7.0058,12.0534,2.4664,1.9312,3.6573,0.1265,4.1327,0.1420,2.1928,2.2156,2.8924,4.6686,5.4534,8.3724,25.4562,26.7219,33.8548,36.2551
1.3553,2.3362,2.4643,0.6593,2.2004,0.9812,2.8333,2.4838,34.8435,33.0181,0.6306,33.4186,0.2926,0.4940,1.5121,18.3316,0.6721,8.1623,1.8600,13.2701,16.7016,1.0941,0.4326,1.7475,0.9644,6.3028,0.6979,0.6956,2.7722,4.5931,6.5273,9.3192,11.7278,31.4172,32.1004,37.6404,42.3400
1.0459,4.4123,2.2600,0.0961,2.1102,0.6033,3.0812,0.2978,20.7168,21.7843,1.0026,19.6497,1.0964,1.5073,3.7060,7.3770,1.1873,2.5044,0.8416,4.9709,6.3655,1.8809,0.7159,1.3092,0.0043,3.5443,0.2017,0.1685,0.2281,0.9149,2.3074,3.7335,3.8580,18.2696,18.3465,21.4886,28.1076
0.9371,2.2870,1.1752,0.0130,1.0805,0.2507,6.9033,1.4654,24.1441,24.6738,0.4273,25.2954,1.6023,0.2778,0.3359,12.3502,0.3612,7.2597,1.2315,9.5373,12.7680,3.4319,0.3321,2.7698,0.7062,6.4785,1.3471,0.1261,2.1240,3.6587,5.2671,6.2211,6.3121,22.2601,22.6148,31.7675,34.3378
0.3650,2.1294,2.9562,0.3454,1.2854,0.1814,0.9074,0.0443,36.3325,36.9472,1.3652,36.4455,0.7372,0.2664,0.6229,23.1238,0.9793,10.3005,1.0393,13.3384,17.7936,3.3792,0.5894,4.3017,0.4667,9.3669,1.1083,4.9450,5.1500,6.3804,9.1703,11.6086,12.3128,32.5340,34.2742,41.4864,43.0652
1.3471,1.9549,1.3294,0.9898,1.2214,0.2308,2.2115,0.1031,40.9574,40.9879,0.3711,41.2507,0.0579,0.8203,2.6415,22.4853,0.0136,12.1699,3.1126,15.7396,22.9639,2.6732,1.1111,4.1199,2.6933,8.4958,0.9784,1.9351,2.3205,5.7660,9.0802,12.3725,12.7915,39.2672,40.0354,42.5507,47.2927
0.9296,4.1672,4.8453,2.4576,3.7736,0.7679,5.9513,2.5158,22.7772,20.2058,0.1671,21.6085,2.6746,0.9861,1.3876,5.5996,0.0863,3.2828,1.3919,5.2703,11.4001,3.3717,1.6842,4.4002,0.1217,2.5083,0.0500,0.0934,0.7589,1.5379,1.9848,2.4837,2.9519,18.7039,19.4259,27.3392,28.8085
2.2091,6.0751,5.1754,1.6234,4.3805,2.1968,3.8385,0.9112,32.2432,29.8225,0.6236,29.9361,2.4036,0.9646,2.0518,12.2267,0.0359,5.5879,0.0719,7.2575,12.6980,1.8726,1.6289,3.6903,0.3684,3.9358,0.9941,1.1623,1.4968,2.8264,4.4872,4.9806,7.0406,26.8117,28.7697,34.1125,36.8356
1.5757,2.1839,2.2056,0.6325,1.6015,0.7178,2.8798,2.3279,19.8994,17.5085,0.2701,19.6829,0.1940,1.2856,2.8745,8.7665,0.3788,3.3113,0.3233,4.4629,8.6782,2.9379,0.5084,1.2123,0.2141,2.9108,0.6821,0.7732,0.8087,1.8556,2.9466,3.4491,3.6305,16.5675,16.8788,21.8223,25.7916
4.3238,6.9330,7.0055,0.0460,6.5745,3.7836,3.9139,0.4078,23.6474,21.4478,0.6951,22.8735,0.5374,0.8119,1.0445,8.0629,0.0651,5.2435,3.6747,8.0556,11.9484,0.7548,0.3271,1.4222,0.1339,3.5570,0.0237,1.0906,2.0897,2.3466,3.6398,4.3700,4.3779,19.5838,20.6681,24.6800,26.1581
0.2373,2.1556,1.7096,0.6674,1.1064,0.0435,0.7422,0.0534,29.3679,30.0848,1.7262,29.9513,1.1367,0.4644,1.8294,16.0542,0.3010,8.9723,0.2545,10.0082,13.7044,2.8503,2.0872,3.3279,0.8282,6.2298,0.7393,0.8224,2.2639,4.7512,6.4666,7.5101,9.3237,27.2808,28.1846,29.1522,31.0390
2.2307,2.8870,2.8350,0.1660,2.2274,2.0533,3.8626,0.6998,33.4500,34.1388,2.5883,33.8097,2.2163,0.3855,1.6030,13.8672,0.8555,7.2257,1.0436,10.9078,16.7623,2.2995,2.1499,4.7354,1.9566,6.4107,0.2000,0.1531,0.1828,1.6234,5.2632,7.3877,7.8779,29.8589,30.9622,38.6242,42.1141
0.4544,2.5289,1.8139,0.1505,1.6035,0.1999,1.3461,0.1411,47.2100,46.9418,0.8476,47.8840,2.6565,1.4608,3.6472,19.4827,0.2849,9.2322,1.8696,15.3249,22.7256,5.5529,3.3159,7.1661,2.1650,4.5427,0.2881,0.5815,0.8306,1.1743,6.2488,12.8070,13.1851,43.0372,45.8903,47.8251,52.4102
1.2612,3.4103,4.4470,0.7717,3.2408,0.4738,3.8932,0.3964,38.8123,36.5988,0.1600,36.0806,3.3346,1.1020,3.2572,19.7810,0.3494,8.9262,1.3039,11.6330,15.1145,0.4156,0.4127,1.6959,1.0022,6.3486,0.0633,2.3612,3.2237,4.6542,7.1210,9.3056,11.3628,34.3094,35.4914,39.6322,42.9048
1.3035,3.3407,5.2213,0.7990,3.1939,1.1213,2.1863,0.1671,29.2209,32.4183,0.3446,30.1305,0.8942,0.4931,1.1670,18.5850,0.6785,10.7958,0.1653,11.6034,15.6269,2.6303,1.5608,3.7015,1.3056,7.3800,2.2092,0.7426,1.0149,4.2638,8.2999,9.7938,10.2710,28.5403,28.9772,31.5293,33.1258
0.8963,4.9068,4.8549,2.8559,4.5761,0.0971,4.0419,1.1696,23.8489,29.8492,5.9444,30.3581,0.3857,2.1666,3.5280,10.1665,1.8363,5.0301,1.2970,7.1889,11.6735,1.3306,0.5875,1.2254,0.5607,3.9272,0.8704,0.1707,0.2051,1.2313,4.0842,4.6702,5.4847,22.0720,22.6355,28.6253,33.1673
2.7256,4.8582,5.0308,0.2853,4.5506,2.4601,2.8625,1.5268,36.1699,35.0475,1.7694,33.8198,4.5245,0.4606,0.4763,16.0336,2.0254,7.6352,0.6329,8.3161,11.4479,2.4754,0.3344,2.3563,0.0382,8.0210,0.9390,2.3813,2.6811,4.2625,7.0947,7.6702,8.5625,31.1043,31.2602,35.6877,36.8681
3.9271,6.6864,6.7809,0.8445,5.3599,3.8937,5.9548,0.1890,26.7850,26.5929,0.3082,26.5746,1.2594,2.5949,2.6518,10.4836,0.2995,5.0755,0.2178,6.1450,11.5515,0.1414,0.0868,3.5231,1.1902,5.0130,0.2866,1.0330,1.5744,2.0791,3.6135,5.3084,5.4546,23.4138,26.1994,33.4573,37.1727
0.6361,3.9056,3.5969,1.7245,2.6849,0.3052,2.0542,0.7135,23.1263,22.9418,0.5234,22.4868,0.0331,0.6902,1.2076,14.5301,0.3932,7.1079,0.3641,8.2497,11.7775,2.4117,0.4315,2.6219,1.7857,4.7664,0.3956,0.2523,1.5947,2.0493,5.1077,7.0556,7.4416,20.6161,21.6533,25.3435,27.1049
1.2593,4.9039,5.0021,2.7915,4.6785,0.3371,3.7879,0.3675,17.7094,15.6153,0.9046,15.9347,0.3680,0.1679,0.3206,11.7299,0.6251,4.0824,0.5427,6.5794,8.3679,0.8423,0.6141,1.5727,0.1108,4.0350,0.3312,0.3959,1.8279,2.2343,3.9072,4.8671,5.0202,14.5921,14.6025,20.0566,21.0789
1.1105,3.0954,2.8391,1.2986,2.7674,0.8582,2.4688,1.0227,36.2833,31.8222,0.3333,32.2951,1.0418,0.5116,1.0127,17.9139,1.1635,9.0219,1.8133,11.2460,17.7036,1.2384,0.3936,5.8543,0.3516,5.0017,1.6685,0.1142,0.4868,3.2716,6.7384,9.0669,11.1185,31.3604,31.3843,36.3094,37.9943
0.8290,0.6767,2.0808,0.1052,0.6490,0.4149,0.6606,3.0813,39.7625,39.7841,2.1916,39.8713,0.7029,1.2293,3.5607,17.5360,0.3152,9.8669,3.7934,13.5368,21.7197,6.2920,4.4529,7.8156,1.5183,7.6695,0.2637,0.3029,2.3067,4.1957,6.6247,8.8745,9.1987,36.5161,36.6128,37.7814,42.2706
1.5376,2.8237,2.7155,0.2902,2.4663,1.4474,4.6405,0.0239,21.2296,22.2916,1.0327,23.0060,1.0619,0.6647,1.1859,10.5305,0.0386,4.7316,0.7378,6.5974,8.2930,1.9462,0.4512,0.5346,0.0682,3.8101,0.1226,1.3996,2.9563,3.2743,4.2231,4.7634,5.7178,18.9410,20.9651,27.3083,30.0197
0.6980,2.6685,3.0786,0.1984,2.5048,0.5739,1.0116,0.2462,28.1448,29.3733,0.8820,29.1729,1.8656,2.2484,4.4358,15.7465,0.7696,6.3017,0.4213,9.8932,12.9088,2.4416,1.4630,2.8852,0.4482,4.0181,0.4075,1.2632,1.7452,2.5745,5.1819,6.4838,7.8037,27.0887,27.6070,29.1085,38.6028
1.5155,2.8294,4.2471,0.3599,1.9908,0.9174,2.1966,0.3425,30.2979,29.8151,0.9262,30.2032,4.8001,0.3310,0.9999,14.4499,0.1250,6.4269,1.6760,8.7921,9.9171,2.2843,0.0738,0.9652,0.3039,6.3617,1.6633,0.5282,0.5956,4.1584,5.9467,6.7203,7.9354,24.9420,28.8287,31.2435,32.9203
0.4032,1.3207,3.0427,0.4672,1.0005,0.2336,1.0982,1.5927,28.3101,26.7459,0.0952,28.0460,0.2173,1.5710,2.2249,17.6769,0.2891,10.5429,0.3914,10.5580,13.4989,3.0032,0.0533,2.2833,1.9623,6.8585,0.8288,1.9940,2.9320,4.0454,7.3130,9.5945,9.7823,26.0399,26.2190,29.5035,32.3205
1.4713,4.3196,4.6261,1.5103,2.5773,0.8967,7.4364,1.7833,32.8871,30.4687,0.0515,30.5784,0.7862,0.5147,0.6636,19.2907,0.0909,9.5427,2.2525,12.1919,17.5295,4.2330,2.3550,2.9598,0.5551,7.1513,1.5480,0.5067,1.2043,6.4915,8.9668,9.7743,9.7897,29.7988,30.2100,38.0665,39.4032
4.5802,4.1312,3.2187,1.1857,3.1998,1.1638,2.5714,0.1031,20.2633,22.5056,1.4737,21.4289,0.6950,1.6962,2.0399,10.6618,0.1405,4.5500,0.1830,7.1770,9.6943,1.1001,0.7533,1.6762,0.3246,4.9800,0.3617,2.0887,2.5549,3.3031,3.8198,6.0347,6.5297,19.2756,19.9339,23.0565,25.7261
