HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
1.1718,6.2912,7.6298,1.1524,5.7161,0.3317,1.5724,1.7158,36.3700,34.9521,0.0375,35.0337,0.3365,0.2937,1.0762,24.4774,0.4364,11.5026,2.4186,13.4598,19.3773,1.9849,0.1045,3.4215,0.3206,11.3234,3.6652,0.0663,4.2467,9.2319,10.0262,10.5551,13.3306,34.1893,34.3197,37.1584,39.4870
3.1732,4.0548,7.1927,0.5077,3.9954,2.5762,4.4285,0.9979,34.9722,34.9388,0.4778,37.5576,1.7658,1.7343,2.6060,16.5068,1.0481,5.6214,1.6382,12.6861,17.1444,2.5499,1.3548,3.1277,0.6499,4.5102,2.4464,0.0974,0.1757,2.6390,4.7158,10.0367,11.1855,33.0867,33.6813,39.2476,42.9575
3.4832,6.2819,3.5682,0.2663,2.6840,1.1516,2.4784,1.4358,34.0080,34.7865,0.9040,35.6856,3.1845,1.5769,1.7618,13.6457,0.2715,7.9280,2.1107,9.6839,15.0595,4.2122,1.6221,3.7245,0.4947,5.0939,0.9058,0.4260,1.0908,4.1501,5.6757,7.0665,7.1347,27.4093,32.2983,37.1748,40.4670
0.9983,2.6414,1.8851,0.7868,1.4998,0.0779,1.2167,0.9427,27.8658,27.7108,0.5666,27.4564,1.2443,0.6554,1.1218,20.5111,0.8265,8.8577,0.0042,10.3233,12.8750,0.8244,0.1663,2.0085,0.6630,7.3444,2.8101,0.6537,2.2035,5.2038,7.8735,9.7528,9.9453,26.2759,26.5759,28.0029,29.3006
0.7060,1.6559,4.2243,0.7345,1.5428,0.6804,1.6449,0.2349,24.6836,24.6338,0.2800,24.3618,0.6925,0.5029,2.0919,8.9538,1.0073,4.8392,0.6219,11.8421,14.9264,0.2071,0.1188,2.4588,0.2534,2.6057,0.3256,0.4337,0.7595,1.1617,3.7912,4.1122,4.5197,23.0882,23.3127,25.0956,29.8663
0.9158,2.8892,2.0336,1.3002,1.6487,0.1863,2.7667,0.5046,29.1073,28.7913,0.4664,28.8958,1.3771,2.3737,2.7199,15.3773,2.1627,8.2646,0.3461,9.2744,14.0959,2.1919,1.1701,4.3761,1.8277,6.5075,0.1635,0.4358,1.4106,1.7690,6.2711,8.1401,8.2978,26.9304,28.2869,31.7304,35.9027
0.2949,4.4798,3.0205,1.8054,2.2079,0.2607,2.6751,0.5129,35.7837,33.6730,0.1684,33.7917,1.1276,0.2014,1.9997,19.4115,0.5655,8.3456,0.1825,10.3062,14.8685,1.4234,0.4995,2.3452,0.2178,3.3235,0.2022,0.3537,0.8336,2.3794,7.8713,9.1889,10.6140,31.6715,33.4469,40.1659,42.6084
2.2886,3.9608,3.9770,2.0624,3.6289,1.0644,3.1666,3.5050,30.1296,26.1698,0.4103,26.2688,2.1930,0.5723,1.3357,12.1642,0.2296,5.6572,0.1288,6.8459,12.7653,3.1044,2.5543,5.4037,0.6497,5.0097,0.4605,2.8335,3.2936,3.8495,4.8732,6.6006,7.1885,23.9482,24.7092,30.0072,34.5532
5.3550,10.6691,9.4958,1.8915,9.0060,4.5173,7.4122,0.2449,20.0570,19.8194,0.1709,18.9431,0.1450,1.2532,4.3816,8.5079,0.1769,3.2846,0.3760,4.9490,8.4969,2.3198,1.2973,1.4308,0.0859,3.4479,1.3085,0.1930,1.2521,2.7075,3.0386,3.7533,4.1851,17.4995,18.4008,27.7319,33.2704
0.9897,9.5248,9.8967,5.3069,8.7523,0.8020,8.1898,0.0021,27.3865,28.5744,0.3906,27.9996,0.2845,1.1549,1.2687,12.3539,0.0575,6.3080,0.6423,7.9684,14.3366,1.3763,1.0780,5.4850,2.3742,3.3777,0.7513,0.0139,0.0378,0.9332,3.8580,7.2573,7.9326,24.3158,26.5364,35.0996,37.5887
2.3868,4.4710,4.5428,1.0225,4.4522,2.2251,3.4498,2.0012,40.0357,41.5050,0.8336,40.2530,0.3244,4.9294,5.0165,21.5175,1.9119,10.5182,0.5314,12.9553,16.1497,3.1421,0.3898,3.0217,2.3918,11.0585,1.2939,1.3287,1.3970,2.8881,7.7004,12.0024,13.5565,35.1647,37.8932,44.8092,50.9375
0.4933,4.9001,7.0311,0.6092,4.8903,0.2504,1.4272,0.3331,23.6120,22.9022,0.3113,23.3260,0.2970,0.2179,0.8845,15.0617,0.6619,7.4779,0.4555,8.8255,11.5623,2.9876,1.1384,1.9026,0.6540,6.0729,1.9944,1.6681,1.9774,4.7006,6.3282,7.7421,7.9635,22.1460,22.5470,24.1231,27.4130
4.7449,3.3853,4.0862,0.1733,3.0505,2.2583,2.8140,0.7555,27.3088,27.8886,0.0814,28.9770,0.2541,1.3387,1.9230,16.4099,0.8351,5.7040,0.2253,9.1869,11.6444,0.5463,0.2258,2.4284,0.3895,5.4014,0.0995,1.7220,3.3281,3.7378,5.1040,7.5685,11.1233,26.2569,26.4101,29.5138,31.8641
3.1689,5.2198,5.5265,0.9619,5.2033,1.9764,3.4898,1.2552,37.0335,35.5693,0.5615,37.3014,0.7114,0.9102,4.2285,19.9534,0.9368,8.7646,0.1013,12.0048,16.9552,1.5440,0.8883,3.6453,2.5915,7.9160,0.5223,0.5062,1.1311,2.2698,6.0318,10.6891,11.4859,33.9975,34.3864,38.2667,42.5590
2.4475,3.6141,4.3933,2.3773,3.3148,0.5386,3.4151,0.4407,38.6551,38.5964,0.9021,38.5960,0.5581,0.6984,2.9053,22.6401,0.7414,14.4498,0.6943,15.9907,18.8460,1.4819,0.5871,1.2453,0.5330,8.1733,2.9354,1.7279,2.4118,6.4419,10.0837,11.7146,11.8164,37.5663,37.5823,41.0773,44.0739
0.4734,1.9901,3.2564,1.3596,1.8366,0.2120,1.7118,0.5157,25.2447,27.2164,2.0469,28.0744,0.5566,0.2552,2.3485,13.3572,0.3382,7.8577,1.7558,10.0889,13.8641,3.2104,0.4308,3.6591,1.9391,4.5953,0.4591,0.2786,1.0459,1.6835,5.0941,7.1592,7.3459,24.5231,24.7123,26.6519,30.0915
1.0564,3.5336,4.1055,0.3455,3.4962,1.0212,5.9041,0.0002,23.9849,33.8519,2.0939,26.5751,0.6000,1.4720,1.7171,16.6274,0.3208,9.4994,0.1139,9.6901,11.5308,3.4832,0.2271,1.7056,0.5991,6.0368,1.8570,0.5584,1.3020,4.6515,6.1694,8.6890,9.0439,23.3283,23.9453,31.0714,33.1769
3.1089,2.9451,2.9066,0.0559,2.7954,2.3579,2.4802,1.4024,36.6689,35.7766,0.5152,36.5251,4.1713,0.1328,0.2663,16.4045,1.1743,7.6078,0.3467,10.7707,20.5996,1.7265,0.3843,4.6291,1.4025,8.5497,1.0308,0.2723,0.6147,2.7789,5.7974,7.5189,9.3458,34.5577,34.7900,38.1851,40.4474
3.1226,4.5856,4.5091,0.0829,3.7110,2.9601,3.2899,0.1848,40.6831,40.7907,0.1195,40.5258,0.0521,0.3467,1.3885,21.7325,1.6831,11.9795,9.5631,20.2203,26.6267,2.7350,2.3239,6.0262,1.9847,7.5541,0.7634,1.3988,1.9760,3.8636,7.7583,10.1376,10.7761,39.2737,40.3832,45.2898,47.1091
5.4374,3.5377,3.2648,1.0829,2.7469,1.1567,5.0244,2.7904,48.4366,45.9782,0.4968,46.9627,0.3318,2.4839,2.5607,35.8814,3.7098,17.8454,0.0998,18.4692,22.3929,1.8948,1.4869,3.7529,2.2244,14.5422,3.7848,2.5664,2.9559,7.7654,15.6079,18.3189,19.0484,45.1221,45.3937,50.5613,54.8643
2.6262,6.1941,7.6205,3.3561,6.1452,0.9504,4.4640,1.1447,35.4319,36.1706,1.2831,35.4931,3.0004,0.8659,2.1527,20.3015,0.9213,9.7782,1.2513,11.5444,14.6077,0.3923,0.0584,1.3554,1.1769,8.2321,0.6336,0.8531,2.0917,5.4909,8.2375,10.2425,11.9130,33.4310,33.9908,38.8701,42.0082
0.7174,2.3413,1.6573,0.4525,0.8467,0.2454,1.5942,0.4605,24.5176,26.8533,1.7007,25.9073,1.9226,0.5513,1.5411,11.9967,0.5474,6.5253,0.8585,6.6001,11.8379,1.1398,0.7278,2.8042,0.9635,4.2246,1.0861,0.7930,1.0280,2.1717,4.4002,5.5681,6.4386,22.6314,23.7802,28.4758,31.5660
2.8315,3.6407,2.5476,0.7733,2.4393,0.1657,1.6839,1.3464,33.4837,33.7513,1.2131,33.3033,1.2895,0.3914,2.9922,16.9550,0.5603,9.9076,0.5966,9.8288,13.7809,1.7595,0.8168,3.2167,1.4285,5.6723,1.4389,0.2191,0.6419,2.3395,4.4543,7.4367,11.7115,30.7217,30.9601,32.7980,36.8112
3.0888,5.4150,8.0317,0.1182,3.9326,1.9754,2.8788,1.1944,50.7548,50.7450,1.0486,50.3381,0.5820,2.9618,6.9442,23.8900,0.3280,12.9654,0.3986,17.6860,26.2336,2.3363,1.3334,6.9586,4.1705,9.5072,1.6618,0.7780,1.8556,4.0514,8.5577,14.8464,14.9982,48.8573,49.2669,52.5148,59.6726
0.3026,2.8380,3.1390,0.0875,2.3240,0.1520,0.5968,0.0476,26.9746,25.6061,1.6403,29.1237,0.6108,0.3399,1.3426,13.8975,0.7069,7.1473,0.4066,8.5279,12.1069,1.4103,1.3870,2.9019,1.3567,4.3940,0.0563,0.7114,1.4190,2.3249,5.4719,7.8963,8.3127,22.8474,23.8862,25.8407,27.6189
1.8692,2.4056,1.9403,0.4603,1.6695,0.1918,0.6692,1.9589,23.6720,21.8523,0.1524,22.1348,1.9279,0.0496,0.3811,10.1481,0.3948,6.1129,0.8243,6.7010,11.3027,5.0390,3.5604,4.4465,0.2086,3.8339,1.5549,0.4392,1.0699,2.6641,3.3391,4.9146,6.6993,21.2379,21.4936,22.8085,23.3075
2.9773,5.4782,4.0867,1.4724,3.6721,1.3209,4.2687,1.9345,39.1868,38.6424,0.8304,37.8013,0.7657,5.0024,5.7095,23.1784,0.6332,8.5793,0.1562,11.4833,16.5812,4.1116,1.8941,2.8590,0.3261,7.7912,3.6872,1.0610,1.7642,6.8095,8.0583,9.7446,10.3931,35.8956,36.6757,41.2928,47.1092
1.4379,2.0446,3.1456,0.2242,1.9149,1.2778,2.2416,0.4115,36.3922,36.1864,0.2217,36.3315,1.2826,0.6101,1.2374,16.7292,0.2262,6.6391,2.5252,14.1587,18.7396,3.0489,0.1137,2.3471,0.4726,5.6369,0.6304,0.8815,0.9986,4.1370,5.8063,10.4917,10.6075,32.8686,35.3667,37.8633,39.8843
0.9115,5.2481,3.5575,0.3422,2.4923,0.1489,2.4170,0.3609,32.6003,34.1648,3.4431,35.6012,0.8110,0.0841,0.1699,18.0724,1.0838,10.1321,0.0542,11.2074,16.3178,2.8724,1.6283,4.4565,2.7314,7.6409,0.8775,0.2658,1.2548,3.1184,7.0145,9.8680,10.8528,29.8511,30.2715,33.0128,34.6626
1.4004,3.0873,2.1375,0.5043,1.1622,0.1716,1.5404,0.3310,25.9248,26.0879,0.5193,26.0179,0.7560,1.6371,2.8964,12.2725,0.2858,5.5601,3.1272,9.2429,11.8431,0.2023,0.1715,2.2093,0.7421,3.0771,0.5695,0.2458,0.9944,1.7192,3.8471,5.7312,6.8510,22.4492,25.4935,27.3143,30.2646
4.4585,3.5771,3.9639,1.6960,2.7694,0.8489,2.8094,2.3725,22.4465,21.7230,0.5830,20.2603,2.4379,1.2682,1.6218,10.6219,1.6388,10.3834,0.7562,7.1077,9.0898,0.2093,0.1393,1.7006,0.5504,5.0920,0.7864,0.8467,0.8699,1.9101,4.4852,5.2941,5.4019,19.2171,19.5558,22.7941,25.1520
1.3794,2.0580,2.8614,0.0034,1.4603,0.6185,1.0685,0.7726,45.8527,47.0049,0.9586,47.4683,2.3321,0.7401,0.8673,27.3791,2.1733,13.7483,1.5207,18.7708,24.2244,1.3042,1.2895,4.3859,2.1936,11.6509,1.3678,0.5443,3.9394,6.4268,11.0816,15.1706,16.1735,44.4104,44.8766,46.7318,51.5070
1.2208,9.7667,12.0990,1.0119,9.4132,0.7900,1.9923,1.5826,31.4109,30.8667,0.2015,30.9924,0.7505,1.0081,1.7523,17.3305,0.5997,9.4450,1.5034,11.2858,14.1729,1.5065,0.6862,2.2106,1.0445,7.3441,1.2567,3.4688,3.9498,5.5164,7.1944,8.3526,9.5769,26.3370,29.7125,32.4295,36.2701
2.1053,5.8158,3.9750,1.7214,3.7319,0.6721,3.0558,2.1862,38.5112,36.2432,0.1089,37.8255,1.1463,0.4677,0.5784,22.3280,0.4927,13.2921,2.7357,15.4692,20.0848,0.8310,0.6633,4.3310,1.8631,9.9592,3.3061,3.2580,3.8269,7.2083,9.7641,12.0997,12.5534,34.4220,35.7002,39.5851,41.6459
2.2097,3.6617,3.3730,0.4065,3.3058,1.2218,2.5618,1.1462,25.0978,26.5241,0.8647,25.6426,1.5249,0.3205,0.3373,14.8598,0.0687,6.5496,0.5468,7.6953,9.9302,1.3530,0.8294,1.7694,0.3187,5.3520,1.3287,1.2831,2.0697,3.9178,5.2029,6.1936,8.7746,21.3358,23.7895,26.5489,27.8431
0.2873,4.6865,4.7027,3.0502,4.5602,0.2646,3.4401,0.4987,27.0408,27.2914,0.2462,26.4973,0.7116,0.0160,0.6030,15.5898,2.0826,7.3617,0.0618,8.6171,10.9688,1.7658,1.5496,2.3104,0.2420,7.7759,1.0526,1.3745,1.9617,3.2378,6.3928,8.0748,9.0353,22.7892,24.8107,29.8141,30.9516
1.6260,1.8581,1.8565,0.0761,1.6916,0.4648,1.9410,0.2075,27.8365,28.8278,1.8167,29.4553,1.2066,2.6397,2.6779,17.9759,1.2254,8.9680,1.3926,10.1155,12.1376,1.4108,0.2341,1.9676,0.6973,5.4518,0.2019,0.5337,1.6070,3.3571,7.5359,8.3193,8.5478,26.0156,26.6857,34.2981,39.5344
1.7005,1.9176,1.8991,0.3806,1.8276,0.9090,2.6485,0.0466,33.7791,33.0132,0.4630,32.0869,0.4119,0.5720,1.3032,20.8921,1.6086,12.2477,0.1623,9.7297,13.0866,2.9035,0.0792,3.1759,1.5143,7.8236,0.8265,0.5979,0.7580,3.3721,6.6049,9.1772,13.8118,30.5509,31.5230,34.3073,38.3744
3.1203,8.2829,6.3585,2.1785,5.7640,2.2498,5.5292,1.8817,54.0056,53.6354,0.1247,53.3307,1.7353,1.4158,1.9462,30.7523,1.0611,15.6486,2.2539,19.2148,27.1341,2.5723,2.3452,5.2615,2.5099,12.2190,2.5750,1.0041,4.2935,8.6191,13.0697,16.4199,17.1103,50.4667,51.3075,57.6800,60.8106
1.8007,3.2068,3.9008,0.2792,1.9585,0.7340,1.1234,0.6118,32.6720,34.5986,1.8429,35.5851,0.4607,1.5207,1.7543,25.7959,3.0318,12.1938,0.2796,13.3001,15.4765,1.0760,0.4333,0.9332,0.2296,12.9025,3.1193,2.3130,2.6780,7.3409,10.8306,12.0875,13.5043,31.3002,32.0003,33.1856,35.1341
2.5844,10.4398,8.4699,6.2048,7.8276,0.0940,6.4290,2.3528,22.9004,19.7553,1.8868,19.7440,0.3264,1.6715,1.7124,10.9989,0.2775,5.4703,0.9537,5.9911,9.2835,0.7551,0.3025,2.0561,0.7828,5.2077,0.1710,0.3829,2.2641,2.9570,4.1309,4.9899,5.9938,17.3878,17.5710,24.3935,26.7351
2.7605,6.6954,6.3004,0.0119,5.8773,1.3916,2.5989,0.8669,28.8170,29.6686,1.0179,29.5419,0.6883,0.0598,0.4388,20.0076,1.8412,10.4052,0.0071,10.3460,13.4932,1.3875,0.4846,1.6252,0.8555,6.4326,0.8642,0.6050,1.6740,3.4558,8.7752,10.1568,11.0640,27.5484,27.6409,30.6064,31.6206
1.4787,2.3814,2.8795,0.9883,2.2205,0.7688,1.7911,0.9045,20.9013,18.4599,0.0541,17.0972,0.1984,2.7126,4.0792,13.0466,1.2007,4.8013,0.0310,4.2362,6.1491,3.5236,0.3623,1.4740,0.1352,2.6568,0.1637,0.6086,0.8752,1.1201,3.0993,4.0895,5.9012,16.3477,16.9044,18.7769,23.2665
2.1831,2.5922,2.3387,0.7434,1.7212,0.4513,1.5296,1.2096,27.2156,26.0392,0.0711,25.6538,0.8901,1.8077,3.7826,14.1475,0.9076,3.6761,1.7547,9.4173,9.9894,0.5682,0.0230,0.3443,0.0890,3.6029,0.4222,0.0176,0.1645,2.4465,3.5140,7.1665,9.7164,24.6476,25.5131,28.6676,33.9340
3.9468,5.7944,6.3761,1.0134,5.3891,3.4087,4.4577,1.7655,26.9925,25.3086,0.0850,25.6598,0.0315,0.1041,1.1825,14.2210,1.3975,8.3922,1.0845,11.4286,13.7692,1.1667,0.2314,1.2410,0.1210,4.7949,0.2843,1.1959,1.6847,3.1679,5.3897,7.6965,7.8978,24.2652,24.7008,34.2202,36.2176
1.3453,3.3403,3.3029,1.6883,3.0701,1.2940,3.1179,0.1943,39.1501,39.9659,0.8832,40.8102,0.4652,1.8130,4.9364,23.5597,2.1613,12.4253,3.1889,16.1963,19.0736,0.9164,0.6311,2.5051,0.4316,15.3541,1.1835,0.4448,6.0321,7.8643,10.8435,12.4391,12.6236,37.2233,38.1302,42.2449,49.3365
1.4794,2.4642,1.5835,0.4404,1.3707,0.4726,3.2006,0.4755,29.2879,29.0545,0.0222,30.5304,1.3759,0.8381,1.0509,17.8670,0.3793,7.8298,0.7057,11.3357,14.0816,0.2519,0.0211,1.0904,0.6031,6.9211,2.8147,1.5193,1.8590,5.3383,7.0518,10.1131,10.3436,27.8918,28.7121,32.0551,34.5358
2.3285,5.1534,3.2827,1.0091,3.0873,1.8819,5.5704,0.5459,36.7862,37.1940,0.9131,38.2629,0.2480,0.5199,1.4005,21.1823,1.5399,12.2264,0.7516,13.9663,20.6570,2.7114,2.2454,6.6407,3.2885,7.0941,1.0048,0.3371,0.6750,2.0139,7.9879,11.7020,11.9353,34.3223,35.1061,41.1877,42.6857
0.5940,7.3596,6.8104,1.0157,6.6591,0.5341,1.5984,1.9072,31.8229,29.8920,0.1727,29.7216,1.5494,0.4716,0.7403,15.6169,0.0786,9.6720,1.0852,11.1563,15.1881,2.2643,1.5777,1.8293,0.2172,5.4550,1.2368,1.7123,2.2387,4.9147,5.5900,8.5715,10.0107,28.0424,29.2107,32.6665,33.7708
1.1746,7.0084,5.5591,2.4439,5.4977,0.8778,3.5152,0.1939,37.4641,41.4374,1.8798,39.6001,0.4435,0.3582,1.4725,24.9061,1.0706,13.4926,0.1941,12.9113,18.8944,0.8598,0.7189,3.7112,2.1996,9.1908,1.1489,1.8859,1.9119,5.0626,10.3623,12.6773,14.0897,35.8496,36.0877,41.8841,43.6731
2.3887,2.0963,3.1946,0.0158,2.0198,1.0236,1.4400,1.2548,44.4408,44.1264,1.2049,46.3347,2.6240,0.2098,0.4440,27.9279,3.4013,15.4481,0.1254,17.6797,23.3306,0.7452,0.3540,4.4479,3.6785,9.7114,0.3563,0.5466,1.4558,2.5310,11.3163,15.4211,15.8421,42.3255,42.8683,44.7958,45.3325
0.6532,1.1718,1.2050,0.6789,0.9660,0.2622,3.7777,0.9558,34.6078,35.4003,1.2674,37.5664,0.0039,0.0386,4.3669,17.4500,0.4307,7.5700,1.6632,11.6757,15.5488,1.3116,0.8482,2.8674,1.5607,5.7960,0.5035,0.3302,0.8269,3.5436,5.9046,8.3229,9.4965,31.8380,33.4825,39.6208,45.0135
1.1288,1.2260,2.6410,0.9761,1.1472,0.0882,1.5069,0.1053,15.5269,19.7701,3.5730,24.8601,0.8702,1.6526,2.0680,6.4356,0.5260,2.3877,0.9512,5.8676,7.6739,6.9041,1.4732,1.7611,0.1392,7.2692,0.3933,0.1153,0.2467,1.1894,2.0809,2.5553,3.9753,14.9798,15.2543,18.1827,22.3283
2.0123,4.7519,6.2705,1.4419,3.6668,1.5482,3.0728,0.6734,33.8438,31.6086,0.3088,32.5904,0.0972,0.0296,0.3792,17.7761,0.3208,8.1143,0.4753,12.7461,15.2498,1.8736,0.5091,1.6549,1.1036,8.0702,0.8872,1.2968,2.9559,4.9072,6.6764,9.9790,10.6390,26.4554,31.2621,34.6023,35.0157
0.6907,4.8403,4.3949,0.2976,4.1578,0.3901,1.9754,0.4099,21.2220,21.1395,0.3567,20.2574,0.4245,1.4745,2.3149,14.4750,0.1709,8.5271,1.4323,7.8513,8.9513,0.2346,0.0681,0.7340,0.1353,4.4942,1.5200,0.5309,1.1350,3.5557,4.9142,6.3699,6.8802,19.4138,19.5968,22.1843,25.8424
3.4551,2.1485,2.0935,0.4853,2.0095,1.1909,1.8753,1.0943,17.0267,15.6518,0.1793,15.5461,0.4266,0.7139,0.8756,10.3765,1.3280,3.8413,0.4613,4.9332,6.3458,4.0156,0.7461,1.0933,0.0978,3.8938,0.9776,0.3296,0.3879,1.6666,3.6787,4.2459,4.6324,14.9110,15.2675,19.3030,24.1255
2.1523,1.5000,1.6576,0.0559,1.2286,0.7673,1.5203,2.1690,33.4082,30.3315,1.3293,29.8359,2.1880,0.2133,0.4499,16.2906,0.2213,6.6549,1.0867,9.6207,11.2466,1.2850,0.7610,1.4188,0.0922,5.8512,0.9722,0.4788,0.8184,3.9383,6.3014,7.3889,8.3669,27.5712,27.8879,29.5465,30.7687
0.3223,3.4663,2.2951,0.8363,1.2543,0.0211,1.2958,3.5355,33.6862,33.5594,0.1297,31.4683,2.0538,0.0098,0.8258,20.0362,0.6039,10.4971,3.9316,13.4351,14.7884,1.1853,0.0271,0.9955,0.9368,8.0256,1.4359,0.2089,1.4241,4.9422,7.3305,9.0435,12.2730,30.0611,30.0668,31.8192,33.0510
4.0947,4.8711,5.1697,0.9802,2.8010,1.7221,4.7848,1.0901,16.7443,15.8106,0.2569,16.4030,0.1131,0.0969,0.3227,10.0473,0.1111,4.0933,0.1842,7.1854,8.1315,0.6013,0.2332,0.8251,0.4745,4.4921,0.1173,0.4047,0.4667,2.6280,3.5400,4.0798,6.2868,14.9047,15.3423,20.3286,21.3597
0.2087,2.9510,3.2302,0.0918,2.3489,0.0363,1.2427,1.2390,37.6839,35.5730,0.0247,37.4422,1.1306,1.3283,2.4941,12.4386,0.2570,6.4722,3.3529,15.2719,21.6579,3.5899,2.9261,5.4268,0.9087,3.2039,0.0788,1.1658,1.2552,1.6902,5.1024,6.9931,7.1241,33.6460,35.4350,37.3837,40.3297
0.4928,4.6725,3.0120,1.5009,2.5328,0.1152,2.3957,0.4106,39.6885,40.9588,1.2334,43.8328,0.0421,0.2812,0.8055,27.4122,2.4805,15.1588,0.2275,17.5095,21.1829,2.6713,0.1391,3.6131,3.1341,11.8487,1.4009,0.9405,2.2834,5.0404,11.5410,14.7563,15.3419,37.9574,38.6925,42.5337,46.5509
2.5132,1.1790,1.3550,0.5235,0.9214,0.1285,1.6725,0.5290,27.4037,29.1520,2.4918,29.2613,0.5419,0.5823,1.3804,15.8214,0.0901,7.8504,0.7306,9.3304,13.3662,0.2068,0.1913,3.3615,1.2118,5.6762,1.4301,1.8466,2.2064,4.0839,6.0969,8.4684,8.4763,25.3059,26.6259,30.6476,35.3567
