HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
0.9635,4.1396,4.9907,1.0517,3.6952,0.4488,1.9909,0.2898,29.7838,30.9165,0.3742,30.6519,2.4707,0.8482,0.9604,15.1492,0.0708,8.8679,1.3106,12.0032,15.6375,2.3992,1.3798,2.9667,0.8823,6.9484,1.5456,0.3671,1.0712,4.4196,6.5835,8.2596,8.2923,29.3748,29.4842,31.8476,33.6031
1.1936,1.1941,2.3808,0.6599,1.1431,0.3477,1.2458,0.2596,27.0650,26.5187,0.0467,29.0367,0.1174,0.0771,0.8522,17.9102,1.1278,8.3562,0.3743,9.8138,13.3308,3.1238,2.0341,3.0476,0.9578,6.3939,1.0820,0.5328,0.7816,3.2810,7.2947,8.7760,9.0030,25.4974,26.1471,27.8888,28.9306
0.2858,5.1389,5.4760,3.5702,5.0417,0.0571,5.4167,0.1222,30.0187,32.9317,1.2117,33.2939,0.7859,1.8120,2.1049,20.8650,3.8360,8.4787,0.2480,10.1009,13.7286,3.3230,2.8758,3.6247,0.2594,6.7925,1.1252,0.6262,1.2509,2.4722,7.3756,8.9694,9.4512,28.0806,29.5969,36.2631,41.5569
2.4320,3.5549,2.9245,1.0232,2.5508,0.1397,2.6516,0.3098,35.6175,38.0510,2.1454,37.8711,0.1431,2.3323,2.4911,27.5555,7.1068,13.4542,0.0695,13.9164,15.8451,1.8982,0.1825,0.8000,0.5888,13.2490,2.6979,1.1284,1.1902,3.9256,11.6371,12.5127,14.5459,34.4699,34.8560,37.8419,44.0018
1.2661,1.8271,1.7432,1.2754,1.5377,0.0646,1.8035,0.8166,31.3610,32.5383,2.3598,32.0743,2.5432,1.0304,2.4092,15.2126,1.1129,6.8274,0.3973,9.5191,14.9458,5.6989,1.1424,1.9173,0.6529,5.9875,0.4318,1.4233,2.6661,3.8946,5.6892,7.4507,8.2658,28.2863,29.3320,32.6316,35.7684
1.5294,5.4508,4.2771,0.9590,3.4892,0.0413,1.3342,1.0866,24.2340,26.1428,2.3240,26.5778,1.3208,2.0160,2.1937,13.9272,0.3642,6.4335,0.0682,8.5473,10.6385,0.9350,0.4889,1.5947,0.2027,5.6958,1.4916,3.1259,3.1508,4.9726,5.7033,6.1649,8.1766,22.3709,22.3749,23.7529,27.1590
1.9783,12.3580,9.1653,7.3657,8.8733,1.4018,8.9308,0.5421,24.9771,25.3898,2.2999,25.0717,0.4385,0.0745,1.1362,12.3813,1.0744,4.7497,0.1782,7.5431,10.2105,1.2236,0.4448,2.4849,1.0060,4.2146,0.8459,0.0610,0.2639,1.2529,3.6591,6.1838,6.6566,19.5178,22.5756,35.3115,38.2474
1.5144,3.1408,2.7080,0.0907,1.8072,1.0314,1.1545,0.2927,32.5063,30.0286,0.3854,29.8486,0.5596,0.0394,0.2183,19.9006,1.9484,10.2071,0.2322,10.9593,15.1467,1.4725,0.1805,2.9975,2.2691,7.6589,0.4359,2.0740,2.1248,3.0321,7.6383,10.1402,11.4817,28.0317,28.6603,31.7433,32.7933
1.2305,4.5646,4.2363,3.5435,4.1939,0.5457,4.4972,0.8849,34.7082,37.7244,3.3754,37.9287,1.8804,0.1023,1.4514,11.5503,0.2066,5.2558,0.7561,7.4391,17.1008,4.9719,3.1824,4.4232,0.7658,5.1624,0.2282,0.2803,1.5686,2.4777,4.1517,6.3393,6.9257,31.9051,33.2881,39.0043,40.9549
4.3620,4.3821,4.8259,0.8037,4.3501,2.9808,4.7007,3.2181,40.5602,36.7252,0.0961,37.0915,0.1512,1.0529,1.4851,18.3625,0.2311,9.9217,0.2303,18.9852,22.0337,0.1193,0.0793,1.8872,1.7638,9.7450,0.5899,1.0735,2.4622,3.7905,7.6503,9.7016,10.1409,34.1265,35.7462,40.7388,44.4929
3.0758,2.6916,3.6001,0.0984,2.5324,0.8931,1.4495,2.9835,38.4721,36.2708,0.5971,36.6150,0.9775,0.1205,0.5787,22.3838,0.7578,9.9498,1.7828,13.9429,20.2060,2.5565,0.8337,4.1725,1.2850,7.2875,0.0153,0.0017,3.5073,4.5920,8.5574,10.9538,12.6562,35.1023,35.1501,36.9570,38.0862
2.0272,2.8186,7.5826,0.6089,1.4939,0.6051,1.2203,3.7546,32.2929,28.6806,0.2544,30.0393,0.2570,0.3395,1.4350,19.6930,0.7196,8.7653,1.0965,11.8208,14.3100,0.4715,0.3937,1.6718,0.3175,5.8223,3.2052,0.7352,1.0059,4.4151,7.9538,8.8009,9.7373,26.1068,27.9361,29.3461,31.2552
1.8118,3.7767,4.8204,0.0443,2.7246,0.9442,2.4238,0.2112,38.7729,39.0159,0.6855,38.8402,0.8398,0.4211,0.4327,25.3366,2.2877,13.1542,0.2803,13.4745,19.7506,4.4750,4.1751,5.8651,0.6813,11.1674,2.4448,3.4895,3.7911,7.4655,11.9954,12.7319,12.7699,34.9837,38.0400,42.3849,43.5300
0.3474,2.6370,3.3649,1.4908,2.5327,0.2904,2.0151,0.5462,34.8893,35.5588,0.8057,35.8188,0.0601,1.9414,5.6299,20.9858,1.4969,8.9366,1.5188,13.0313,14.0288,0.4800,0.3735,0.7276,0.1292,9.2805,1.9070,4.8832,5.0561,6.9854,8.7319,10.7437,11.9052,32.8489,33.1733,35.9587,41.6395
0.4191,2.9502,3.6441,0.4906,2.8259,0.2707,1.0509,0.4965,22.3180,22.5446,0.2260,23.6439,0.8410,0.1760,1.6290,17.5644,1.2317,8.3145,0.1418,8.4898,10.2209,1.3476,0.5355,1.3889,0.0248,8.2672,1.4456,1.6129,1.9776,5.4737,7.9378,8.2663,8.5294,21.2502,21.2955,23.4167,25.1394
0.9925,6.7515,4.0614,0.0216,3.3782,0.4575,1.4420,1.3505,32.8969,31.6510,0.5384,31.8231,0.1467,0.5506,2.1373,12.0103,0.7431,6.3937,0.7355,8.1030,10.5120,2.5725,1.5637,2.0853,0.3868,5.7901,0.9996,0.4505,1.3653,3.4132,4.9744,5.6904,6.7933,23.5434,30.1247,32.2286,37.5633
1.0311,1.9750,2.1907,0.5610,1.8409,0.6348,5.5050,0.3381,45.7891,47.4245,0.0833,46.7920,0.0177,0.1011,1.3331,24.6944,1.5825,13.5114,0.0003,13.6552,22.3648,0.6667,0.3536,5.8478,1.3749,16.8267,3.8403,1.7935,3.1699,7.6551,10.8858,13.0286,13.7955,44.3630,44.4463,51.8824,53.5326
0.3987,4.2942,7.1642,0.4059,3.0846,0.0030,0.6726,0.1129,35.8231,36.9317,1.7606,37.4548,0.9407,0.7853,4.1006,22.9090,1.5530,8.9157,1.3435,10.8090,19.7979,7.2394,7.1469,8.8624,0.1180,7.1180,1.5621,1.9842,2.8842,5.3241,8.1228,8.5905,8.9585,34.1311,34.6525,35.9643,40.7311
1.2825,2.4264,2.7424,0.7618,2.0924,0.6402,1.4533,1.3374,20.5928,20.2602,0.8613,20.8323,0.0042,1.2558,1.5500,10.7945,0.0149,6.2031,0.8931,7.7128,9.7006,0.4013,0.1437,1.5947,0.3443,6.1324,1.8343,0.7577,1.8562,3.8062,4.3671,5.9003,6.2169,18.3770,19.0488,22.9386,25.9087
0.4534,4.7152,3.8571,3.4198,3.8526,0.3156,3.7573,0.9175,30.3904,30.0848,2.9064,31.8749,0.3943,0.6305,1.7151,17.9799,0.5453,11.4146,0.1630,10.7189,13.8130,1.9552,1.1384,1.8463,0.2650,8.5385,2.3190,1.7503,2.8390,5.9098,8.3214,9.1647,9.1903,25.7748,26.7569,30.6599,33.1139
4.5115,6.4052,5.9577,1.2813,4.7779,3.4026,6.5669,0.0182,27.2359,30.2046,1.7647,29.9446,0.2946,0.7658,1.0484,16.5032,0.4886,7.4820,0.4149,8.7766,15.3736,1.8385,0.7654,3.5545,0.2177,6.3028,3.3886,0.6675,1.4789,4.9559,6.4310,7.2042,9.5059,26.7462,27.0699,34.5959,38.0603
0.5053,3.4091,3.2371,0.0635,1.5695,0.1194,0.4102,2.1089,28.8648,27.4712,0.0220,30.5765,0.8393,0.2561,1.5363,18.4709,1.9128,8.4815,1.0740,11.7344,13.2844,0.9174,0.0092,1.2572,0.2957,6.2805,1.8357,0.0652,0.1887,2.4335,7.8718,8.4567,8.9740,25.1306,25.5254,28.0997,30.6948
1.9336,1.3856,3.1514,0.5039,1.0467,0.1125,2.3534,0.3570,29.2873,30.6255,1.5140,30.7257,0.1298,0.9594,1.5054,18.4526,0.7220,9.5875,1.2071,11.8784,15.3584,0.9745,0.3451,3.3311,2.1268,6.2837,1.2474,1.3730,1.7878,3.1089,7.1314,10.2679,10.3745,28.7056,28.9080,31.2839,33.7854
1.7963,4.6609,5.0529,1.3972,3.6179,1.4784,4.6715,1.1972,41.5455,40.5507,0.2005,40.4258,3.7643,3.4004,3.9570,23.0077,1.5813,10.3426,0.2448,11.6691,13.9474,4.4126,0.9685,2.2534,0.9340,9.8123,1.8241,1.1063,2.7276,5.1817,8.2999,10.3988,13.9586,37.5802,38.1222,43.4565,48.3321
3.0011,5.9686,4.9376,0.9150,4.6953,2.9563,5.0148,0.1706,25.6107,26.6878,0.9393,26.8186,0.9732,2.0601,2.7651,13.5866,0.1182,8.0644,0.9296,9.1451,12.2577,3.6692,1.6803,2.7060,0.6350,4.0802,0.4232,1.5136,2.1572,3.2745,5.7818,6.7251,7.6329,24.5922,25.3124,30.4270,34.0818
1.1531,6.8862,5.8306,2.4778,5.5378,1.0716,4.0180,0.2736,32.4470,35.2221,1.1571,34.8027,2.6549,1.4808,5.0996,10.9067,0.0488,4.1359,0.1694,7.5102,14.1436,0.4989,0.4291,6.1705,0.2429,3.0001,0.0423,1.3602,1.9790,2.6540,3.3289,6.0231,6.8611,28.9499,32.0873,36.5634,41.9213
2.8908,3.9627,2.8496,0.1287,2.6056,2.3155,2.9448,1.0785,29.7960,30.0433,0.5214,29.4813,0.3126,1.0067,1.0291,18.0797,0.4726,8.3727,0.3499,11.0630,15.1745,1.2585,1.1154,2.9823,0.8665,5.0241,0.5728,2.2890,2.9934,3.6387,6.5032,9.6570,10.6849,27.6359,28.6416,33.2387,34.3513
1.1334,1.3387,1.6738,0.7137,1.2524,0.3783,1.1872,0.3724,37.2838,36.8359,0.0955,37.6009,2.1015,0.9503,2.1193,18.7484,0.3580,11.6902,0.9719,13.4063,18.0679,2.7152,0.0642,4.1009,2.9443,8.7180,0.0058,2.2933,2.6255,2.9966,6.9462,10.6595,11.4458,35.6227,36.5444,37.8388,40.4194
2.4423,8.1950,7.4009,2.3173,5.8245,1.6849,4.4514,1.3684,16.5198,16.1498,0.2891,15.8554,1.5391,0.8388,1.8194,11.1655,1.0830,5.2765,0.0031,4.7387,6.8511,1.6422,0.1450,2.0904,0.6804,4.6260,1.0655,0.1446,0.1719,1.6639,3.5775,4.2885,4.3888,14.8448,15.0683,21.2282,25.8566
1.5708,1.6554,1.3403,0.2904,1.2158,0.4226,0.8361,0.7946,36.4773,36.5532,0.2500,36.3829,3.5576,0.1859,2.5818,18.1141,0.1656,9.2718,1.1136,11.8245,17.1012,2.0233,2.0055,4.0248,2.0127,5.5778,0.5990,1.6125,2.4976,3.3991,6.0322,9.0715,11.2763,34.6182,35.6265,36.9428,41.0532
1.4088,6.0010,4.8005,0.0632,4.1625,0.8641,1.0635,2.4232,29.0498,27.1279,0.6700,28.3725,0.0493,1.4915,2.3217,15.6508,1.7153,9.7837,0.3447,10.3447,11.7982,0.1232,0.0057,0.9370,0.0443,4.8367,1.7208,0.5800,0.5885,2.4944,6.5638,6.8453,8.3894,23.2463,25.8294,27.1898,29.5368
2.6344,10.4460,10.7869,4.8859,9.3942,1.7689,6.7400,1.4769,30.4250,29.2382,0.4008,30.0885,3.1409,1.1820,2.3708,16.8490,1.3587,7.8895,0.0617,7.8794,11.9736,1.9023,0.0113,0.8505,0.3551,4.5876,0.6154,0.9026,1.1184,2.5345,6.3070,6.9744,7.1525,27.8626,28.4050,35.9203,38.5412
1.0395,3.0826,4.3033,0.8613,1.7259,0.2171,1.5179,0.8302,19.2917,19.5478,1.4954,20.9388,0.0246,0.2207,0.3072,6.0191,0.2198,1.4274,1.0421,5.2049,11.8081,4.6031,3.0503,3.6084,0.0920,2.4937,0.2028,0.2239,0.4342,0.9535,1.2965,3.3273,3.9311,17.2949,17.6271,19.2999,21.3096
1.3915,4.0755,5.4671,1.8334,3.8718,0.8507,3.0603,1.0015,30.7331,30.7098,1.2792,31.6980,1.2920,0.9535,2.6273,17.4895,1.2185,9.8753,1.4022,11.6319,15.2567,0.5926,0.0439,2.9895,0.1403,7.1473,1.7453,0.6224,1.7639,3.7727,8.1240,8.3306,8.9566,28.6186,29.2861,32.7424,36.9627
1.5113,7.4950,5.5313,0.7746,4.5154,0.8958,2.2445,0.2991,32.3731,34.7817,1.7270,35.6806,0.6474,0.6433,0.7658,21.1800,0.6517,9.2703,1.9905,14.7571,17.0240,3.0263,0.5935,2.2400,0.3570,6.7578,1.7476,0.6791,2.1700,4.3539,7.4210,11.1776,11.5414,30.5157,32.0631,36.7591,38.5354
3.6716,10.2709,6.6863,2.0301,6.6475,3.4185,5.4779,1.1970,36.8494,38.6165,2.1932,39.9834,0.2608,0.0187,0.5517,24.6881,0.0540,15.5062,0.0314,14.8124,20.1953,5.2800,0.4015,4.4006,3.4834,9.6757,1.1868,2.6989,4.7895,6.0848,10.1488,13.9296,14.0789,35.4919,35.6474,42.9362,43.6223
2.4794,3.5746,3.0291,1.5118,2.7468,0.9718,3.7605,0.1067,42.2802,43.5519,1.1943,45.0962,0.2597,0.4649,0.6881,30.5571,3.1588,17.1779,0.0329,17.9310,22.8575,2.9988,0.0903,4.7596,4.0541,12.7030,1.5729,0.0620,0.7888,3.6658,12.4755,16.7613,17.1412,41.0628,42.0626,46.9477,48.1881
1.2356,1.3947,0.4154,0.1383,0.3874,0.0962,0.3738,0.0440,43.3372,46.5145,0.7947,43.5045,0.1025,0.9880,1.3017,29.2316,5.2264,14.3096,3.1076,18.4515,22.4516,1.2095,1.0184,3.2030,0.4458,12.7837,2.4026,2.0729,2.7227,6.2206,13.7109,14.2301,14.4756,40.1121,42.1863,43.2175,44.7779
2.2236,4.7407,1.1747,0.3532,1.1397,0.2758,2.5592,0.9197,30.9729,30.3746,0.1084,30.8071,0.3071,0.4354,1.5909,17.1035,0.5816,9.3657,0.7666,12.6171,15.4719,2.0709,0.0489,1.7209,1.6529,10.6664,0.5644,2.0254,3.4381,4.6393,7.0622,9.0772,9.5734,28.8118,29.1750,33.9368,35.7885
2.6192,3.0929,2.8793,0.7015,2.5906,0.2408,2.8803,0.3963,36.2725,37.7618,2.1402,38.3732,0.3094,2.4523,3.7281,17.4864,0.2041,9.0585,1.2261,13.9269,19.5508,0.7373,0.6855,5.5642,2.3203,8.8570,1.4059,0.1571,0.3151,3.9000,6.6322,10.1697,10.3155,34.9192,35.1566,38.9278,42.7735
0.4577,1.8804,2.7764,0.2035,1.6114,0.3727,1.6434,0.0994,25.1595,24.8212,0.1113,24.5118,0.2413,0.3860,0.8079,14.7495,0.9744,7.9114,1.7814,9.4108,11.8560,2.6588,0.2207,2.2194,0.9384,7.2175,0.9897,2.1582,2.1937,4.1540,6.2376,7.4278,8.2479,23.5784,24.0844,26.7914,27.9227
1.5836,1.9563,2.8011,0.7847,1.5028,0.4058,2.6904,1.3884,45.2483,42.3871,0.7128,43.0441,0.3188,2.2564,4.8417,28.5426,3.3642,14.3026,0.1249,15.1834,18.1795,1.8415,0.4169,1.1695,0.3086,12.3762,1.8369,4.1519,4.2179,8.6089,13.6371,13.9550,14.8631,40.9945,41.1400,44.7963,51.8768
0.8186,3.7333,2.5087,1.5233,2.3739,0.3739,2.5347,0.1684,19.7828,22.2978,1.6911,21.5040,0.0913,0.3763,2.3267,11.3164,0.0811,5.4671,2.7382,9.4098,10.6643,0.1105,0.0814,1.2115,0.0826,5.0187,2.2295,0.0900,1.9389,4.7532,5.0393,5.1850,5.2026,18.5800,19.3726,21.9636,26.7757
2.4080,8.1449,4.7452,1.2794,4.1516,2.3041,4.3971,0.8287,28.2674,28.6714,0.7003,30.4062,0.2020,0.1184,1.3945,16.4958,0.2591,6.5489,1.7663,9.9862,12.0979,1.5547,1.1731,2.0804,0.2268,5.1931,0.3758,2.5721,2.8079,3.7116,6.1384,7.9352,8.8622,23.1169,27.3760,34.3015,37.5188
1.6595,1.5721,1.9547,0.0302,1.4977,0.8070,1.3165,0.9587,31.2058,31.9196,1.5451,31.8261,0.5703,1.6066,2.6225,11.1190,0.0873,7.2994,0.3123,7.9738,16.7101,4.5368,1.9144,5.1187,1.1307,5.8000,0.2212,1.2524,1.4890,2.0565,4.3995,5.6659,5.7259,28.6718,30.0178,31.6990,37.9628
0.0531,5.5801,4.4249,1.6499,3.8782,0.0345,3.0076,0.6969,23.3227,25.0433,1.5563,22.5887,1.3459,0.2688,1.3303,12.7130,1.1791,6.3405,0.4098,6.1841,9.4494,1.2548,1.2046,1.8332,0.3885,4.5104,0.0814,1.1526,1.2773,2.0502,4.2115,5.3344,6.7225,18.8729,20.9905,25.0229,26.5040
0.5145,4.2253,1.6851,0.6237,1.1654,0.5051,1.3250,0.9597,17.2055,14.8869,0.2155,14.8008,1.0416,1.2515,1.2682,7.9359,0.0716,3.7932,0.5630,5.1210,7.4532,1.1094,1.0539,1.8246,0.2843,2.3162,0.1474,0.1605,0.9633,1.7742,2.5842,3.6213,4.5403,14.4911,14.5468,16.0953,18.4814
0.5845,2.9632,3.3700,0.5458,2.5008,0.5000,1.9739,0.9401,38.2904,39.3890,3.1726,39.8777,3.0433,0.1526,0.5520,23.5952,1.5035,10.3993,1.8638,12.0140,16.1081,0.6003,0.3346,2.8992,0.7431,10.0973,0.5334,0.1667,2.2099,5.3163,7.8662,10.0158,15.2262,35.3487,36.2047,38.4692,39.2565
