HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
3.9588,1.2578,5.0465,0.2208,1.2554,0.7453,2.0060,1.6114,38.4001,41.0649,4.1169,41.7639,0.5855,1.1120,1.6161,20.4786,0.0653,14.1083,0.9371,13.9026,20.7395,1.7503,0.7037,6.4648,4.1132,7.5554,0.1469,0.5878,0.9453,2.2503,7.6774,12.5540,12.7140,35.8636,36.4424,38.4734,41.0088
5.7022,5.7593,6.1756,0.9350,5.5922,3.8010,5.0133,3.1119,38.2501,34.5201,0.6010,35.3799,0.0604,0.3624,1.2455,24.3593,0.4252,11.5055,0.2686,12.4536,15.9532,5.9380,0.9896,3.2384,1.7899,7.9689,0.2869,4.3461,4.3582,5.0144,8.8090,11.1100,14.1360,33.4692,33.7660,40.7673,44.5235
0.6984,1.3842,1.6599,0.3371,1.1962,0.0160,0.6279,0.5363,32.1668,30.7097,0.2433,30.0196,0.3998,0.5686,0.6360,15.8316,0.3429,9.3172,0.9592,10.3024,19.0393,4.2684,3.7208,7.4785,1.2036,5.0615,0.5067,0.3972,1.4900,2.9549,6.3537,8.5270,8.6849,28.8356,29.1385,30.2188,32.4270
0.3194,2.1239,1.9681,0.6396,1.5463,0.3038,2.9463,3.3009,29.2749,29.4344,3.4760,27.8602,0.0222,0.9032,0.9778,11.0626,0.0921,5.6605,4.9738,10.5105,13.7905,1.2127,1.0487,3.0005,0.0625,5.2688,2.3776,0.3515,0.8319,4.0470,4.7812,5.2673,6.0141,21.7162,24.1040,27.0948,28.2234
1.3580,4.1021,2.5270,0.1487,1.8976,1.2023,3.2883,0.3646,44.6859,42.9425,1.0437,43.2232,1.6730,1.0208,1.7993,29.0825,0.1016,14.0643,0.2297,15.2992,19.3853,1.9123,0.5166,2.8678,2.2157,11.9593,2.3494,1.6716,2.0487,8.9424,11.2942,13.7268,15.8631,40.3684,41.6902,45.7951,49.1469
1.9056,1.5349,3.0930,0.5024,1.4087,0.4796,2.4294,0.0989,46.1547,44.2297,0.6291,42.7176,1.2568,0.0256,0.1847,26.4372,0.3824,18.6823,1.5263,17.7355,24.0950,1.0540,0.2657,5.4500,5.0745,14.1750,1.3993,0.7311,1.0091,4.1468,10.1036,15.5498,16.3249,41.9128,41.9941,45.1688,45.5134
2.7733,3.1067,2.2867,0.5367,0.9664,0.2682,2.5103,0.3140,25.5147,26.3305,1.7860,26.1155,0.3438,0.0545,0.7122,12.5533,1.1709,5.1959,2.1228,9.0203,13.1254,1.5250,1.2751,2.9362,0.0078,5.3903,0.2742,0.5354,1.5518,2.7460,4.8020,6.5797,7.2206,22.3808,22.4323,27.0901,30.6082
0.5136,6.2242,3.6632,2.0703,2.9297,0.0529,3.5715,0.0943,23.8751,23.8798,0.0357,23.9418,0.8159,1.9816,2.8849,11.6589,0.8561,8.3743,0.9212,5.8073,9.4925,2.5364,1.7547,2.7184,0.3800,6.3284,0.3095,1.3595,1.6764,2.4410,3.9569,4.8045,6.1664,19.8970,23.7489,27.4586,30.9720
5.3311,5.4039,7.3819,0.1620,5.3561,4.4388,6.4338,0.8291,17.8287,17.3874,0.4912,16.8213,0.0303,0.1034,0.7013,9.3047,0.1584,3.2234,0.1935,4.4622,7.5069,1.5731,0.0408,1.7307,0.5002,2.4967,0.1483,0.1206,0.6754,1.6346,2.6310,3.9987,6.2688,15.2570,15.5945,22.0907,24.5147
1.1462,4.1222,4.1758,1.4667,2.6774,0.5095,3.6604,0.0876,34.3076,32.1052,0.1203,32.3824,0.2437,0.0800,1.8600,16.5359,1.3459,10.2170,2.1942,12.9059,19.1250,0.6630,0.5995,5.7509,1.0749,6.4576,0.6773,0.2993,2.2935,3.0912,6.0504,9.8054,10.2122,31.5131,31.8687,35.7910,37.9325
3.0581,5.9805,6.2396,0.9091,5.0615,2.8915,4.3964,1.9998,32.1106,30.2873,0.1574,32.8779,0.9206,0.1338,0.6764,21.3944,0.8087,10.4984,0.8176,13.3662,15.5899,1.4423,0.1068,1.6392,0.5428,9.7342,3.3275,3.1978,3.5511,7.2647,9.3028,11.5520,11.7801,29.8157,30.0223,35.3604,36.2475
0.3175,2.0937,2.6298,1.6858,2.0374,0.2231,2.8557,0.1893,30.5653,30.8093,0.4596,31.7655,4.9224,0.0440,0.2019,15.7013,0.2124,6.3310,0.4368,10.0692,13.3240,0.4589,0.2799,1.6068,0.6530,5.7318,0.0908,0.7898,0.9980,1.9232,4.5504,9.0056,10.3250,29.0556,30.2536,33.4167,34.0484
2.2767,6.4640,6.2242,0.0839,6.2239,1.9829,2.4230,0.9017,29.6402,29.7557,0.2073,30.8980,1.9453,0.2991,3.7692,11.1016,1.4277,5.1820,0.8194,6.9632,13.1155,2.3455,2.3231,5.1159,0.2243,4.5633,0.5750,0.1029,1.7224,2.5711,4.3977,5.7868,6.0917,27.1580,27.8473,31.0617,35.4407
0.0648,2.0473,2.9796,0.2842,0.9608,0.0563,1.4519,0.2990,25.2944,25.5689,0.6672,26.6668,2.4851,0.5928,1.2860,14.0210,0.1618,9.8700,0.5324,8.6045,10.6200,2.1182,0.8405,1.1761,0.2039,5.6136,0.4030,0.2155,1.9929,4.3804,4.9979,8.0046,8.5870,23.7212,24.4108,26.5044,29.3630
0.1969,2.9195,3.0175,2.4340,2.8942,0.1282,3.1152,0.2047,25.2699,22.7631,1.2296,23.1262,0.9672,0.5451,0.9579,15.1338,1.5579,7.5387,1.3226,9.8117,10.6915,4.3837,0.1609,0.6954,0.1792,6.4487,0.9366,0.7692,2.0018,3.7544,6.6864,6.9465,7.3421,21.3536,21.4066,26.0752,27.0892
0.2137,1.2978,1.1647,0.2623,1.1002,0.1910,0.6763,0.0202,17.2610,17.7862,0.2652,17.7110,1.1417,2.2791,2.5834,7.1746,1.5342,3.0585,0.3597,3.8102,7.9783,3.4899,2.4991,3.2839,0.5109,2.6440,0.1830,0.0690,0.1210,0.4749,2.5233,3.3776,3.5530,16.2676,16.6294,17.8733,22.5647
0.6657,1.6159,1.6313,0.1554,1.4906,0.4573,1.4910,2.4538,27.1287,24.7110,0.6488,25.2073,2.4211,0.0197,2.0991,12.1924,0.0179,5.3538,1.2218,6.7037,11.6118,2.5171,2.1623,3.8251,0.8031,3.9640,1.5586,0.0977,0.5011,2.4401,3.7441,4.9023,5.0543,21.4559,24.0328,26.6817,29.5468
2.5182,2.9456,2.9040,0.1600,2.6616,2.2427,3.7581,0.4768,21.9374,26.9349,1.2600,22.5574,0.5232,0.4878,0.9273,9.8946,1.3471,3.7544,0.4368,6.3792,9.1313,1.9860,0.1370,1.9714,0.2970,6.4048,0.3503,0.2866,0.3236,1.1390,3.2996,5.7005,6.4004,19.2915,20.9937,25.2796,26.4665
0.2085,2.1808,2.0670,0.4180,1.7587,0.1425,1.1713,0.4087,20.8299,22.8448,2.0708,22.2160,1.6710,1.7840,3.3138,10.0676,0.1889,5.3206,0.7711,5.7357,7.5836,0.7094,0.5944,1.7254,0.0707,2.9788,0.3434,0.3428,1.8840,2.2812,4.4789,4.6601,5.1893,18.8042,19.9882,23.1816,30.4694
3.6889,2.9473,2.9071,1.9810,2.7940,0.6889,3.4421,0.1972,30.9168,31.2850,0.9290,32.1180,1.6757,0.7101,1.1403,17.7339,0.1208,7.8418,1.6254,9.8615,15.0497,1.7090,1.4057,4.8869,0.1839,6.5040,1.0589,0.6504,1.9933,4.0180,6.0420,7.5577,8.7103,26.8509,29.5007,33.8162,35.2032
1.9723,2.2070,1.5184,0.8326,1.5041,0.6221,1.6314,0.9191,41.2101,39.8257,0.0579,40.9602,1.0120,2.0445,4.2383,22.1162,1.3094,9.2801,1.3032,15.5731,18.9792,1.2115,0.8982,2.0482,1.0132,6.4701,0.6060,1.4708,1.9142,4.0242,8.0938,13.3194,13.5700,38.8206,39.1888,42.0800,46.4300
1.1373,8.2567,7.3647,2.6001,6.3596,0.8018,3.7885,0.5041,27.0199,28.5849,2.3166,28.8240,1.5668,3.1097,3.3185,12.2704,0.4200,4.3137,0.6610,6.8980,12.4499,3.5435,2.5491,3.2718,0.3659,5.1838,0.2378,0.4045,1.2681,2.3378,3.9406,5.9264,7.1032,25.8912,25.9323,30.9303,34.3792
1.6264,4.6256,4.7340,1.9516,4.2241,0.2329,2.6930,0.3737,26.0817,27.1740,1.3519,27.2051,1.3630,2.6527,2.6989,11.3178,0.1455,6.2311,3.2616,10.4867,13.7887,0.6149,0.3097,2.2949,1.5391,4.2589,0.8865,1.0604,1.1925,2.5635,4.5569,6.4330,6.4639,25.3589,25.4023,30.0894,35.2806
1.1739,3.3419,8.6419,0.3779,3.3087,0.5512,1.3910,0.0283,32.4690,32.9546,0.8075,34.0522,2.4175,0.3893,0.4352,16.3798,1.5731,8.0671,2.0922,10.8192,18.0330,2.4870,2.0227,2.7474,0.1173,7.7869,1.5753,2.7540,3.4248,5.6299,7.4861,7.6616,7.8984,30.9528,31.8386,33.6894,35.7411
0.5837,4.7760,5.8755,3.6437,4.3750,0.5083,4.3347,0.3647,36.9895,39.3281,2.4282,39.3864,0.4136,2.5078,7.0025,17.7814,0.1955,8.5691,1.4853,10.2565,15.9235,7.9416,3.2258,5.1921,1.9439,5.6572,0.9250,0.3544,0.8641,3.4751,6.2964,8.5109,9.7021,36.1402,36.4506,42.5176,50.1315
2.8329,4.3567,4.2479,1.4993,2.8870,1.3657,3.8516,0.1562,40.0735,38.4664,0.3362,41.0002,4.9108,3.3274,4.8695,15.9030,0.7315,7.4815,0.8193,10.6622,15.7668,2.2723,1.1901,2.8653,0.3203,8.4837,1.2730,0.1021,1.1220,4.5445,6.8860,8.3000,8.9120,35.9474,38.0811,42.8679,48.2341
0.9758,3.5655,6.3599,2.3349,3.3211,0.1549,2.5091,0.4401,33.6574,34.1282,0.9336,36.3276,1.1364,3.5608,3.7049,18.8989,0.1848,8.5934,1.5936,11.6813,15.1326,1.2034,1.1548,2.7821,0.6818,6.7790,1.1229,0.9880,1.0330,5.3876,7.5296,9.6389,11.0210,31.4628,33.0913,36.2306,40.4922
0.9980,2.9406,3.5076,1.5531,2.0036,0.0348,2.0427,0.3308,37.0103,37.1215,0.4309,36.6767,1.1887,0.8188,1.5723,23.2599,0.6623,11.5002,0.7126,12.1493,15.3050,3.1572,2.1845,3.0143,0.6418,10.3897,1.0886,2.6882,4.2526,6.0793,8.1359,10.0929,13.7656,32.2911,35.5558,38.2114,39.8248
2.4531,4.7076,5.3411,0.9643,3.2015,1.7264,2.9496,1.1136,33.2925,32.8118,0.7487,33.6159,0.0229,0.0362,0.5193,22.3138,1.9641,10.9450,0.3228,13.2865,16.8307,1.1488,0.9636,2.8106,0.7068,6.2991,1.2470,0.5280,1.5609,3.1663,9.7309,10.9586,11.7012,30.9848,31.4693,34.7239,38.2736
0.8822,2.6020,7.8249,1.1532,2.4111,0.6878,1.8620,2.2875,28.7735,22.2942,0.6873,22.1994,0.5429,1.3849,1.7067,13.2853,0.5999,7.5306,0.3230,8.2596,11.3537,1.1177,0.0539,2.4454,1.0029,3.8279,0.7200,0.1411,0.3547,1.2538,3.0398,5.1863,6.0398,19.6476,21.1559,26.4173,30.5495
2.0359,6.6952,6.6319,3.6085,6.5984,0.9061,5.9205,0.4419,31.4197,29.7852,1.2920,28.5835,0.0839,0.8187,1.7541,20.8578,0.7208,9.0706,0.2836,11.6956,12.9062,1.4521,0.7560,0.8725,0.0146,9.4463,3.3660,0.1699,0.5122,6.9017,7.9022,10.6912,10.7166,26.3352,27.1274,34.8760,37.0370
4.0458,2.8311,5.0745,0.2479,2.7374,2.0502,4.2635,0.5203,47.6380,49.5642,1.7145,49.1530,2.0284,4.6030,4.9747,22.8966,0.1148,13.5099,3.1953,16.4615,23.6347,1.2493,0.1878,5.6285,4.6966,7.5286,0.4892,0.1423,1.1283,2.7060,7.9345,13.2630,14.5653,46.1152,46.9415,53.1774,60.4380
1.3836,2.2476,2.4287,0.6948,2.2367,0.3575,4.3679,1.7877,45.7556,48.6654,4.7841,49.5056,0.1439,0.7490,2.7116,30.7320,4.8691,13.4979,0.1679,15.5240,18.4732,1.9383,0.8856,1.8996,0.4733,12.9094,4.4000,0.8093,1.1208,5.7400,12.8602,15.1739,16.9572,40.2359,43.4409,48.7007,51.5643
2.3625,12.2506,10.2462,4.3472,9.7421,0.5014,5.2096,0.4171,23.7594,26.0844,1.3886,24.8006,0.2610,0.9613,2.8003,13.7596,1.0777,6.6899,0.3978,7.4642,11.1377,0.8790,0.4404,1.5268,0.4487,7.5100,0.1774,1.0298,2.2519,2.5717,5.4670,5.9455,7.4745,22.4888,22.9928,28.6563,33.0728
1.6733,3.7745,3.7909,2.1106,3.5040,1.2917,3.7079,0.3213,23.8910,24.2938,0.6678,26.4107,0.3931,1.3530,1.7878,11.9488,0.0228,5.7275,0.8207,6.7731,10.2963,2.7099,1.4976,3.0905,0.1861,5.4491,2.1088,1.5944,2.1280,4.4732,4.7072,4.9336,6.3703,20.0433,22.6852,26.8286,30.6096
2.2010,5.6380,4.9355,1.4680,4.5565,1.4512,3.2878,0.7970,20.5343,21.4352,1.4044,21.2923,0.2834,0.0092,0.1151,10.6355,0.3852,5.9837,0.0157,6.0241,10.5881,0.7336,0.3721,1.8184,0.6019,5.7798,0.1838,0.6340,1.3480,1.8660,3.3784,5.1401,6.8432,18.9608,19.0317,22.4981,24.0248
1.0823,3.6526,3.0726,0.8007,2.4459,0.8591,2.1266,0.6084,35.9414,37.7226,0.0530,36.3179,1.0234,2.3410,2.6282,25.3470,5.5130,11.9464,0.1105,13.1857,16.1055,0.9641,0.8123,1.5938,0.5814,10.6965,0.3824,1.2415,3.4677,3.8815,11.2904,12.1507,12.9977,33.6461,35.0606,37.3376,40.6673
0.7134,3.2077,2.4973,1.1562,2.4541,0.6139,2.2175,1.6349,45.3448,42.1510,0.9338,42.2527,4.4175,1.3495,1.5985,21.1183,0.5111,8.5346,0.8039,12.8683,18.9619,2.0974,1.5472,5.3981,0.0422,10.8170,2.8915,0.8458,2.6776,7.2373,8.2817,11.4659,11.7163,37.8051,41.0381,43.6000,45.8229
3.4013,6.0055,6.7374,1.9028,5.9801,1.7111,4.6333,1.1002,34.5656,33.1008,0.0827,33.7398,0.4416,1.6062,1.8607,20.0094,1.0689,8.6128,0.4872,11.7472,15.2183,2.7969,1.2146,3.1051,0.9198,6.3319,1.4113,0.8365,1.1392,2.6964,7.0660,11.0707,12.2737,31.9255,32.7567,37.4787,40.2967
10.0051,10.2630,9.2652,0.2802,8.9729,6.9670,7.6307,0.7419,34.8570,34.9569,0.6713,34.8234,0.0160,1.2296,1.3052,17.4388,0.0366,6.2374,1.0641,8.9555,14.4745,2.0391,1.1662,4.7654,1.0613,3.4563,0.1867,0.2225,0.4258,0.7771,2.3575,7.5595,14.8278,32.2730,33.0239,41.3896,44.2649
2.5840,1.9506,2.3547,0.2478,1.6950,1.3155,1.8409,0.5069,26.1081,27.9452,0.2239,25.4219,3.1825,0.1266,0.7245,13.8543,0.3921,6.9934,1.2785,9.1785,12.1617,0.6749,0.1047,1.3735,1.1618,5.4614,0.5951,1.1850,2.6755,3.3784,5.6781,7.2259,7.2766,24.2826,24.5128,26.8993,30.2180
1.7527,6.3694,10.5682,3.4531,5.5390,0.9983,6.7306,0.0728,21.6410,21.8943,0.3597,21.8693,0.1517,2.4912,2.7803,14.6624,2.1534,6.5424,0.2770,7.1652,9.3176,1.7495,0.9079,2.0054,0.6167,6.7873,1.2160,0.2696,0.6810,2.6743,5.6103,6.2414,6.8782,19.7698,21.2904,31.7529,35.8597
0.8682,4.2183,4.3997,1.9102,2.3672,0.2248,2.2324,0.4979,32.9825,34.0460,0.3068,33.6215,0.6112,0.4195,0.5268,20.7698,1.9704,9.1763,0.8515,14.7598,18.9535,2.7836,1.4049,3.8766,1.6548,7.0618,1.4473,0.2820,0.5059,3.1327,6.9449,8.8683,10.1619,30.9833,31.8061,35.2738,38.1714
1.3758,2.3138,2.2781,0.1697,1.8381,1.0579,3.7328,0.3198,37.3291,36.8855,0.7932,37.4670,0.8653,3.5736,5.0828,20.3822,0.0893,10.8892,0.5383,11.6814,17.7503,2.5207,2.3802,3.9323,1.1741,6.4698,1.4536,0.2566,2.2629,4.0466,7.9930,11.0476,11.4954,35.9402,35.9404,40.1750,46.1599
3.5748,9.3126,6.4158,2.3940,6.3679,2.2470,6.9380,0.4167,43.8554,43.6464,0.8902,42.8875,0.9872,1.3340,1.4199,28.9644,0.9438,13.7533,0.8419,17.3932,19.1113,0.0307,0.0086,1.0163,0.9474,10.6494,5.8503,0.7363,1.5203,8.1787,12.3527,16.0017,16.3831,40.8052,41.9959,50.8976,52.6499
1.1699,6.9731,4.0107,1.9363,3.9797,0.8051,3.7568,0.2568,25.7836,26.7082,0.0821,25.7732,0.5940,0.0330,3.2856,11.6163,0.6746,5.9066,0.5844,10.5699,12.1124,1.8699,0.6916,1.2065,0.4645,4.1456,0.0477,0.4140,1.7383,2.2148,4.0249,6.6401,6.7715,24.4452,25.2394,31.8004,36.0620
1.0585,2.3187,4.8641,1.2028,1.8311,0.4728,2.3915,0.6648,37.0846,36.1688,0.5111,36.4406,0.9045,2.1453,3.2717,23.1104,1.6992,11.3997,0.5592,13.7912,15.6339,1.7489,0.3730,1.8171,1.0689,7.6224,0.4085,1.1829,3.1203,4.6187,9.4277,11.5314,12.4869,33.9294,35.6193,38.3214,41.8451
1.9235,3.1582,4.1728,0.8659,2.6702,1.7697,3.1512,0.9572,30.9589,33.7323,0.7379,31.0366,0.0310,0.7656,1.8709,17.4413,0.3517,7.6777,1.3342,11.1253,13.8277,2.0361,0.7283,1.8212,0.3556,5.9139,0.4672,0.8877,2.5833,4.2503,6.7617,8.2782,8.7325,28.2437,29.1212,35.6390,37.9216
0.8667,1.3628,2.9948,0.5954,0.7487,0.0870,0.7573,1.8900,37.9886,36.3592,0.7943,37.7033,0.4330,1.7313,2.9636,22.6222,1.0121,11.2268,0.2394,13.7884,17.5546,2.5849,0.3484,3.1883,2.6706,7.7073,0.4489,0.6028,2.5336,3.8365,7.7857,11.0099,13.6272,35.4182,35.4981,36.3307,39.9375
3.5995,5.2464,4.4117,0.3125,2.7295,2.0743,2.5408,0.0356,34.8682,35.4685,0.7475,35.9093,0.6211,2.1693,2.2089,18.1195,0.1368,11.2215,2.0590,13.2938,17.2742,1.3370,0.9578,3.8112,2.1353,4.7894,1.6921,0.0237,0.3215,2.4456,7.6411,9.8625,10.1879,30.5520,33.6825,39.0820,41.3050
1.5184,1.9854,2.1415,0.9673,1.8818,0.4580,1.5800,1.8101,31.8670,30.7005,0.3371,30.7947,0.7185,0.8960,1.4926,10.4494,0.1933,4.9224,1.2794,8.4587,14.3798,2.6114,2.1382,4.6160,1.7453,4.2201,0.2180,0.3794,0.5703,1.2194,3.1713,5.8578,6.5760,26.2599,30.0494,31.6766,33.4502
1.1095,6.4310,7.0523,4.5244,6.0421,0.1141,5.7334,0.8842,41.5956,40.6210,0.1767,42.6859,1.8597,0.2667,0.6261,25.9293,1.7193,13.4578,0.1648,13.8464,22.9031,2.1684,1.5906,5.4936,2.2599,9.4523,0.3173,0.9608,3.7183,4.6037,11.0083,13.4178,13.9732,39.3740,40.2553,46.2157,46.8476
3.2718,5.0944,4.3783,1.3016,4.3537,2.6274,5.0232,0.4368,38.2295,40.1535,0.2934,39.2726,1.6541,3.1035,5.0896,15.9624,0.4768,8.3066,0.1430,11.1191,16.9595,2.4887,2.1903,4.9678,2.5491,7.1896,0.1816,0.1797,0.9096,1.4822,5.5735,9.5440,9.7754,34.5859,37.3485,42.8283,47.9756
6.0243,4.0294,3.5202,1.3622,3.4441,1.5642,3.1498,5.5982,43.1192,38.2972,0.1399,38.6666,1.9935,0.0349,0.6205,23.8015,1.9651,14.4650,1.4933,14.2178,17.9435,1.5207,0.2309,2.2382,1.5736,11.5329,2.5243,0.3759,1.3253,6.1999,10.3896,12.3675,13.0596,34.6029,37.1180,41.7444,43.4084
0.7382,5.6108,6.7736,0.3142,4.9937,0.6060,2.3234,0.5224,34.3353,36.2702,0.1047,34.2531,0.2517,1.2962,2.7149,19.6297,0.4044,6.8951,0.3584,12.1876,15.5102,0.2827,0.2666,1.9016,0.9480,6.5860,0.0522,0.8319,3.0558,3.8431,5.7581,11.4978,13.6309,32.9235,33.7374,39.0785,41.9220
3.4597,3.7266,3.8191,2.9168,3.6740,0.1550,3.1748,0.0428,52.2101,53.9398,1.5177,54.6751,0.1978,0.0202,1.0876,32.5308,4.3455,17.2744,3.0167,21.7108,28.5892,3.3128,1.7323,6.7245,3.9003,12.8267,2.6859,0.2989,0.9184,4.3958,13.0030,17.7749,19.5006,50.1372,52.1380,55.9164,57.0650
0.3764,4.3245,6.1366,0.0944,3.0636,0.2120,0.3343,1.0875,31.7263,32.4002,0.3649,32.6885,1.4901,0.2706,1.2558,10.3314,0.0136,5.8297,1.1571,9.3181,16.9547,5.0500,4.0337,5.9226,0.8529,2.7948,0.0738,0.2238,0.7325,1.3477,2.9679,4.3377,6.5018,29.8533,30.3410,31.6058,33.0271
1.1746,1.8880,1.9952,0.2985,1.1785,0.4606,2.6284,1.0386,24.1706,22.9821,0.0556,23.3560,1.3506,0.3099,1.5817,10.5689,2.2830,6.7629,3.1254,9.4940,11.6489,1.6875,0.1302,0.7785,0.4552,4.1439,0.0432,0.1161,0.3621,0.6687,3.8393,5.9570,6.3167,21.9379,22.8189,25.6956,27.4278
1.3984,2.5417,2.3442,1.0290,1.8501,0.2421,1.6639,1.0973,26.2100,24.5082,0.3261,24.0721,0.6424,2.6623,2.6927,16.3567,1.5387,8.7585,0.7455,8.7252,9.6502,1.4742,0.3861,0.7775,0.3544,7.4423,1.9660,0.1127,2.1877,4.8323,7.2998,7.8648,8.5305,22.9863,23.5817,25.6597,28.6896
1.1504,2.7918,2.5829,0.1050,2.5549,1.0943,1.5326,1.7662,45.3202,41.8984,0.2683,44.0096,2.5418,2.7865,4.0688,24.1519,0.0984,18.5967,0.6990,14.2404,21.0014,2.2296,1.6072,5.1375,2.2242,10.1713,1.9752,2.0348,3.1197,5.6461,9.7153,12.3736,13.4514,41.1655,41.3201,46.0878,52.5005
0.6806,1.1452,1.1427,0.3669,0.8732,0.3793,1.5520,0.0579,35.0267,37.3458,1.7371,36.7592,1.4966,0.0711,0.2168,22.7283,0.7783,12.4532,1.2259,13.9811,16.5549,3.7522,0.1417,2.4733,1.6521,9.0590,1.2733,0.4933,3.7686,5.7771,8.3915,12.6723,13.2927,32.8264,34.9479,36.6576,37.5066
1.1478,8.8252,9.9952,1.9007,8.8032,0.6200,2.9981,0.1968,44.7695,44.9918,0.3030,46.1099,0.4987,5.1352,5.6915,32.8473,4.5572,15.3884,0.1769,18.2514,21.6458,0.8068,0.6780,2.1551,1.3745,15.5213,4.1630,1.8670,2.0280,6.8530,13.8523,15.6191,15.9691,44.0241,44.5300,48.7859,57.3325
