HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
0.6236,0.8038,1.1909,0.1275,0.5079,0.1975,0.5980,0.2139,29.6088,31.0028,1.7166,32.9637,1.1363,0.4803,0.6449,19.9278,2.3885,9.5148,0.5643,11.5495,14.5906,1.7626,0.8407,2.6443,0.8008,9.3430,0.6652,1.8901,2.7364,4.4360,8.4269,10.1169,10.4551,27.8502,29.2852,30.0914,30.7597
1.7419,4.7558,4.0267,0.8024,4.0020,1.6578,2.8668,0.0053,32.1365,30.7944,0.1739,30.9594,3.3868,1.0774,2.0481,11.6896,0.0119,12.1237,0.2570,7.8023,16.0615,3.1407,1.3329,6.1066,3.0111,6.7351,0.3686,0.0820,0.3903,0.8033,3.9680,7.5441,7.6540,29.1815,30.0668,34.7451,37.9603
0.7136,6.9474,4.7493,2.7871,4.6308,0.4093,3.9046,0.0911,27.6715,27.5154,1.5431,31.5982,1.0012,0.0351,1.1335,16.7351,0.0485,8.6971,0.9609,9.8340,12.4840,3.7797,0.9549,1.0100,0.0075,6.7019,0.3963,2.3773,3.7435,6.4269,6.6984,6.8034,8.6376,23.7074,25.9176,30.5437,32.0242
3.6107,4.7728,4.7312,2.5906,4.6256,1.1809,3.8720,0.9961,33.4080,34.0326,1.5351,33.9780,0.0057,0.5044,0.9807,20.0119,0.0801,11.2829,1.7351,13.0668,17.4032,2.5007,1.9658,3.2384,1.1165,8.6242,1.5127,1.6969,2.9069,6.0028,8.1238,11.1501,11.3293,31.2984,32.2985,36.7183,37.8490
1.0458,1.6442,2.0492,0.0175,1.5929,1.0338,1.9067,0.4334,25.4594,25.4934,1.0488,25.7982,0.8740,0.3024,0.6307,20.0035,1.2373,8.5898,0.0697,8.3938,10.4110,1.3980,1.1131,1.6170,0.1276,7.6225,0.0023,2.3308,5.4721,5.8658,7.6122,8.2677,10.2974,22.5901,23.7642,26.0429,27.4226
0.3730,1.4202,1.2881,0.4971,1.1877,0.0015,2.9093,0.9536,19.9954,22.4651,3.6205,23.3612,1.2724,0.1861,0.5113,11.8422,0.9968,6.0535,0.1487,6.2690,8.2841,0.5928,0.3216,1.1950,0.6883,6.0689,0.1429,0.0207,0.4110,1.3947,5.2061,5.9125,6.4669,16.6992,18.7571,22.3337,23.3213
1.9110,3.9887,3.4529,0.5754,2.6168,1.9038,3.5707,0.3495,31.5763,31.8369,0.0751,30.7551,0.8428,0.0459,0.1705,22.5330,1.7159,13.4217,0.9097,11.5844,17.6538,1.6469,1.2352,2.7890,0.9905,7.3445,1.5716,0.6789,2.7051,4.3113,8.8870,10.2438,11.0079,30.3369,30.4760,34.3976,35.7786
6.6867,8.3804,11.0322,0.3367,8.1390,6.6560,7.1813,0.4269,37.1238,35.2593,0.0492,34.4142,0.2630,0.1844,0.7878,26.3660,0.1002,14.2885,0.1988,13.8857,16.2787,1.8933,0.5437,1.9086,1.3193,12.2762,1.4550,0.0694,1.3756,9.7248,11.3730,12.9968,14.1670,32.1761,33.4428,40.7111,42.4674
0.3783,0.8436,0.6972,0.0937,0.3768,0.1419,1.2043,1.9116,23.8098,24.1455,1.2930,23.5423,0.2164,3.0356,3.0389,9.0427,0.1618,4.1099,2.3436,7.1849,10.2819,1.4090,0.0361,1.4480,0.3813,2.6063,0.0874,0.2376,0.4915,1.8161,3.2168,4.0707,4.6024,18.2959,21.7103,24.7146,27.9537
1.9626,2.4022,3.2085,0.0179,2.1040,1.8237,1.8503,0.4842,19.7936,23.3221,4.5419,23.3781,0.0918,0.5898,1.1748,12.8342,0.2794,5.1107,0.2649,6.1283,9.1525,2.2727,0.2661,2.4625,1.0615,3.9153,0.3638,0.8782,1.3523,1.7829,3.3172,5.6477,6.8553,17.4870,18.1548,22.2971,23.6686
1.3236,5.5861,5.2266,0.6493,4.7459,1.1629,3.1297,0.3703,29.7734,32.8577,3.5831,33.2159,0.6433,1.8694,2.3574,14.4283,0.9879,8.6265,0.0602,9.1984,15.1890,0.4940,0.3205,2.6812,1.7931,6.7587,1.2362,0.1096,0.1282,2.6037,5.4975,8.2605,8.8124,27.0896,28.4941,32.4925,35.1044
1.8856,1.8669,2.0623,0.8242,1.6610,0.1352,1.5480,0.8315,32.1647,32.0417,0.6367,32.8416,0.2082,0.4659,1.0243,18.6123,0.2049,11.4414,0.0907,11.4475,17.4867,0.4284,0.2047,4.2703,1.9582,6.3117,1.6673,1.4241,1.6923,3.9905,7.1436,9.7548,11.0289,29.8970,30.7803,34.8989,37.3664
2.3794,4.6617,3.9784,0.7922,3.2623,2.3722,4.3459,0.2391,36.3022,37.4918,1.9248,37.2214,1.4815,0.9692,1.4967,19.9513,0.4644,8.3441,0.5025,12.2396,18.5813,2.5795,0.4445,1.4090,0.8798,7.0675,1.3675,0.2835,0.5848,3.8258,7.4601,11.1457,11.5287,33.1001,34.2596,39.7294,42.2127
2.0368,5.6146,5.7893,4.3278,5.3105,0.8759,6.4614,4.2179,48.1848,44.0520,0.2973,42.0728,0.0843,1.7614,2.1178,29.2175,3.3909,15.8490,2.0424,17.8189,21.9863,1.1569,0.4466,3.3209,1.0189,10.4632,1.2803,2.0167,3.8450,6.0062,13.4139,15.2360,15.4526,41.6428,41.7201,48.3287,50.7055
2.5473,4.7298,3.6603,2.0539,3.5103,1.1300,3.7087,0.5679,44.7025,44.1100,0.5047,43.8846,1.3139,0.0324,1.1458,33.3590,0.3387,15.2791,0.2368,13.3321,16.3258,2.4417,0.1011,2.3353,1.9453,10.2764,0.0158,3.3065,3.7358,7.2630,10.6389,12.6928,21.5444,41.0686,43.3602,49.5861,51.0349
3.3469,7.8328,4.5522,0.2694,4.0813,3.2023,3.8139,1.4371,33.4565,31.6073,1.2616,31.3352,0.9360,0.2721,0.4408,15.0293,1.1525,7.8053,0.5453,9.1212,15.5709,2.7925,1.0045,3.1682,1.0878,7.0273,2.6809,0.2251,0.3626,3.1836,6.3386,7.9637,8.3994,26.1329,28.9842,35.2564,36.2019
1.3009,3.6232,3.6311,0.9582,3.3822,0.3827,2.4639,2.3010,35.4544,30.8720,0.2602,31.9208,0.3891,0.5672,2.0344,20.3714,3.1465,10.2191,0.4639,11.2557,16.9544,1.0911,0.7057,3.8088,2.0177,8.6677,0.0886,0.8518,2.2969,2.4132,7.9212,10.0099,10.7215,30.2423,30.4042,33.1334,35.9285
3.2774,3.6965,4.2029,0.8164,2.7685,1.8967,3.5125,1.0367,20.0088,20.9322,1.0631,20.8897,1.0928,0.6538,2.5079,9.9682,0.6386,7.0843,0.4654,6.8347,8.4833,1.4141,0.3914,1.3734,0.6281,2.9428,0.2667,0.4295,0.7696,1.0651,4.0216,5.2486,5.5610,17.6634,17.9628,22.0303,25.5671
2.4541,2.1039,2.1881,0.3710,2.0422,1.4692,2.2787,3.1749,30.4204,27.7544,0.1761,28.3122,1.8436,1.1542,1.3995,16.1368,1.3172,7.0259,1.3440,10.4388,12.7780,1.9200,1.6252,2.3224,0.1978,7.3336,0.1685,1.4430,3.8805,4.5072,6.2647,6.9708,9.1745,26.0569,26.9194,30.3100,32.0283
1.9690,4.1556,5.1607,1.8019,4.0376,1.0195,2.8237,0.6112,34.7379,33.5278,0.1506,33.6223,3.8280,0.2112,1.0772,18.8640,0.1715,9.4209,0.5657,11.9565,14.3164,1.0976,0.2141,2.2423,1.6510,7.9328,3.8847,0.4334,0.5201,5.2459,7.2213,9.7345,9.8505,29.4947,32.7498,35.9174,38.0074
0.7647,3.7395,5.1560,1.4239,3.1134,0.6753,3.4274,1.0096,27.0333,27.0694,0.0542,26.4645,0.8180,0.4166,2.9261,17.6583,0.9017,7.6435,0.0577,9.0799,11.7884,0.5478,0.3912,2.0333,0.9939,8.6095,0.2615,0.9697,1.0796,3.7147,6.3528,8.4336,9.8463,25.4554,25.5399,29.4180,32.6813
3.4789,6.4350,7.7148,1.7177,5.3526,1.5646,3.7703,1.3105,29.1759,28.5830,0.0347,25.7139,1.0181,1.2343,1.8326,12.4631,0.0120,5.0772,1.5017,10.2309,12.6067,1.9640,1.0520,2.3251,1.1299,3.6905,1.2292,0.7575,1.0099,2.5117,3.7536,7.3690,7.8736,24.8387,25.5115,33.3554,37.1627
6.3617,6.6128,6.2075,0.4690,5.4016,3.7238,4.3465,1.4691,24.9830,23.5933,0.1222,24.1314,1.5192,0.1912,1.2184,12.6663,1.7983,6.9424,1.4046,7.5022,10.7387,0.3417,0.2978,1.9828,0.3683,7.1162,0.9578,0.1326,0.4845,3.3923,5.5758,6.0177,6.0898,19.9477,23.3485,29.1268,30.4801
0.3663,2.7787,2.0596,0.7477,1.1127,0.3036,3.4641,1.0045,29.5131,35.4613,4.1076,32.8955,2.0925,0.3207,2.7158,15.4926,0.5822,6.7219,0.3245,9.0785,10.5431,0.4140,0.3410,1.4346,0.8058,4.8162,0.4110,1.7921,2.6493,3.2014,5.3306,6.1752,9.4685,28.0958,28.3861,34.1877,37.2527
1.6748,3.2510,2.5212,0.7822,0.9579,0.0659,1.0031,0.3492,22.1731,24.8301,2.0965,24.4848,5.3599,0.2905,0.3363,10.3929,0.3870,4.6555,0.8606,5.5090,8.7556,2.1503,1.6694,2.2418,0.4160,4.1915,0.0885,0.7214,1.6656,2.7715,3.7559,4.3608,4.5434,20.2960,21.7725,23.8074,24.1923
2.8947,5.5271,5.3044,2.1103,5.2842,1.5278,4.7358,0.9561,20.4877,21.0379,0.4441,20.4825,0.5018,0.4850,0.5197,8.3850,0.6120,2.2234,0.0959,5.6776,9.6277,2.5029,1.5022,3.4517,0.1558,2.0178,0.0045,0.1103,0.9272,0.9857,1.8367,5.1010,6.3709,18.4259,18.7594,24.2076,25.5091
2.8147,4.8465,3.0949,0.3676,1.9082,1.1763,1.7549,1.5881,32.1626,30.6127,0.0554,30.6111,1.5036,0.1872,5.8703,17.0836,1.8351,9.8464,0.3651,10.0299,12.5475,0.5425,0.5254,2.2148,1.3291,7.8720,0.2578,0.6291,1.0721,2.7271,6.6108,8.2696,9.3521,29.3037,30.5246,33.8797,41.0457
2.7016,6.7041,6.6234,2.5767,6.5224,1.0289,3.7192,0.4581,37.6780,37.0725,0.4636,36.8138,0.4775,1.0946,1.8914,19.5182,0.5389,12.7960,1.4823,12.4380,21.2424,2.1686,1.1517,3.9480,1.3036,9.6478,3.6361,0.7598,1.7308,5.5718,8.1495,10.4554,10.8579,35.7952,36.1323,40.7170,43.5463
1.1581,2.5010,1.8626,0.4259,1.2134,0.7213,2.6429,1.1340,37.6631,37.2243,1.5608,36.4271,0.4695,0.4028,1.8484,20.1320,1.0778,12.0149,0.1427,10.7124,19.5729,1.8554,0.8442,3.7036,1.1212,4.1030,0.5619,0.6807,1.0326,1.8420,9.1960,10.4328,10.9203,33.6038,34.4705,37.6838,40.1233
1.8692,5.8765,6.5489,3.0730,5.7443,1.6128,5.8290,0.8435,36.5116,38.0643,0.5451,36.6286,0.9862,0.8245,2.1416,20.9470,0.5008,11.9746,0.4256,13.6764,17.9118,1.0507,0.4313,4.0175,3.5691,8.5805,0.9759,0.4622,0.8823,3.5056,7.9196,11.5992,12.6346,34.4625,35.5388,42.2394,46.1301
2.7931,4.3331,4.4023,0.2154,2.8612,1.9450,4.5860,0.6734,33.1247,31.6036,0.6595,32.7529,0.1383,0.1049,1.0761,17.9796,0.5066,6.9447,2.5942,12.8493,17.9989,2.7947,2.5016,3.4151,0.1910,8.5900,0.9072,1.6444,1.7951,5.4909,6.4460,8.7191,9.5802,29.2596,30.8426,36.0223,37.8021
1.0519,4.0012,3.3781,1.4231,3.3165,0.9397,2.4551,0.3942,32.9876,39.3791,1.3169,35.0349,1.5508,0.3255,1.1102,22.7084,0.4768,11.7882,0.6701,12.5562,15.3133,0.4714,0.0351,2.1843,1.4462,10.8887,1.2483,1.5365,3.3597,6.0374,9.3471,10.9730,12.5218,31.2719,32.1794,34.7367,36.0606
1.1255,5.1369,2.5211,0.4681,1.9617,0.5783,3.2265,0.0156,34.6929,35.6952,0.7051,36.7998,0.7915,0.3574,0.9372,20.2951,0.4698,8.7702,2.4605,13.3842,18.0575,1.6666,1.4365,2.4677,0.0554,7.6988,1.8469,3.6602,4.0172,7.0764,8.3643,10.3718,11.7855,33.2997,33.3101,36.7315,38.2553
1.3228,4.1050,4.0507,1.4411,3.4813,1.0088,2.5220,0.1400,42.1654,43.3813,1.1575,43.4539,1.2230,2.1507,3.1769,24.6509,1.9380,15.5484,0.3042,15.0346,20.0555,0.6584,0.4575,3.4297,2.8656,10.3912,1.1214,0.1748,3.4999,4.6302,9.7242,13.9237,14.2383,40.3636,41.6256,45.8057,48.9972
4.9551,8.0101,6.3498,0.7400,5.5991,3.0795,5.1201,1.0386,41.3624,40.9112,0.3140,38.6663,3.0601,0.8904,1.5192,28.7945,1.2425,10.2461,0.6075,14.2897,18.9043,4.0963,2.3487,3.5806,0.1973,13.9765,0.7981,2.2840,4.1762,7.0054,10.0425,12.7596,13.1938,36.8952,38.0357,43.1885,45.0709
2.5375,1.8991,2.0764,0.6404,1.3223,0.4113,2.3412,0.2157,25.0008,26.7466,1.9626,24.9305,0.1488,0.4960,0.9152,14.5846,1.9723,7.2361,0.6415,7.9566,10.3362,0.9097,0.0864,0.7832,0.1416,5.4287,0.8670,0.0862,0.7033,3.1460,6.4856,7.2098,7.8519,21.3938,22.6962,25.3360,27.0602
0.6780,1.4475,0.8144,0.3199,0.7563,0.4169,3.1232,0.3293,25.8709,25.5242,0.2645,26.0643,0.1594,0.9635,1.3606,14.0279,0.0717,8.1551,0.2593,10.6109,14.4489,0.5987,0.4305,2.9675,1.5429,5.4798,0.6214,1.0160,1.1282,3.3808,5.6827,7.9333,8.2469,25.0270,25.1492,28.3277,31.9606
2.3083,3.6761,4.4880,2.2159,2.8127,0.1612,2.4893,0.4725,34.1781,34.5001,0.0143,36.1058,1.8748,2.3688,2.7853,17.1377,0.0692,7.1620,0.8293,12.1836,17.2597,2.6737,0.6013,2.3413,0.2284,4.6253,0.6346,0.6696,1.7069,4.0205,6.6530,8.2784,9.7865,32.7625,33.6211,43.0882,47.9157
3.3910,2.0250,1.9490,0.4618,1.7248,0.7476,4.5839,0.7789,24.1752,23.5307,0.0497,23.8415,0.4722,0.0484,0.8560,14.7780,0.0528,7.2958,0.7335,8.1642,11.7605,0.7895,0.0713,2.5452,0.8612,4.9381,1.2302,0.3914,2.1243,3.4181,6.3639,7.2424,7.4888,20.9163,23.0459,31.1743,32.9714
1.7478,3.0683,3.4577,2.0045,2.8925,0.8875,7.0515,0.9736,31.6835,31.4898,0.5402,30.6820,0.1654,0.3621,2.4134,13.6537,0.3874,5.3443,1.5028,14.3614,16.4959,2.3725,1.3648,2.1080,0.5502,3.3592,0.7719,0.3338,0.4613,1.8675,4.0167,7.2010,7.7113,28.8252,29.6697,37.2561,40.1125
1.2292,2.1119,2.1334,1.1275,1.6053,0.1288,1.3664,0.2139,34.3183,35.8082,0.2129,35.8113,2.7384,0.4956,1.2149,22.4851,0.2235,10.4110,1.4296,13.4724,17.2930,3.3160,2.1381,2.9589,0.8171,7.6537,0.7038,0.4529,4.2236,6.4708,9.2288,11.5369,12.0853,33.3556,33.9981,37.7640,40.1782
2.5299,2.3106,3.2455,0.2561,2.0784,0.1060,0.9054,0.4944,36.7240,39.2713,1.9917,39.9479,0.3028,0.0355,0.8451,25.3440,1.0874,12.3525,0.4473,12.9996,19.3231,2.0087,1.7407,2.5741,0.6585,10.4779,0.6882,0.3062,6.2126,8.6403,11.0497,12.1944,12.3392,34.7840,35.7429,37.8230,39.5386
1.6275,2.1607,3.7359,0.0943,1.4849,0.7579,1.0075,0.4064,31.3139,31.6879,1.1408,31.7380,0.4917,0.9158,1.0644,19.4470,2.4345,9.6473,0.6313,12.5701,15.3782,2.3598,0.0822,2.6301,2.0879,7.8904,0.7709,1.3205,1.6610,2.7648,7.3926,10.9259,12.0337,30.3322,30.3846,33.0479,35.7492
3.2638,5.2712,6.2240,1.3946,5.1907,2.8971,10.1090,1.7662,36.9893,34.4798,1.5341,34.9180,2.4773,0.0162,0.3751,21.6694,0.2871,13.3528,0.0702,13.5035,17.3255,1.3725,1.0332,2.6396,0.8846,11.0939,0.6746,1.5632,5.8279,8.0645,9.4831,11.3007,11.3771,32.2709,32.2906,42.5630,45.1785
