HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
1.6066,1.2751,1.0881,0.2414,0.4048,0.1533,1.1685,0.2760,30.1104,27.9782,1.4258,27.9308,0.4846,1.6013,1.8831,15.2907,3.2976,6.9505,1.0518,8.9712,13.4226,2.9752,1.8353,2.9068,0.1392,6.9699,2.1230,0.1807,0.5257,3.2717,6.7925,7.3045,8.1983,25.5515,25.8767,27.6190,30.0568
0.4757,2.1294,2.1295,0.0638,1.1187,0.2442,1.1390,0.4815,31.2968,30.9515,0.3227,30.7947,0.1855,0.9917,1.8686,20.6325,0.6560,12.5510,0.3599,11.1186,13.6396,1.2152,0.8416,1.6398,0.2994,7.6085,0.1488,0.2368,1.3761,4.3759,7.8591,10.7273,12.1409,28.0319,30.1994,33.2356,35.8627
5.4325,1.3579,1.6715,0.2056,1.3250,0.2917,2.2809,0.6020,25.2741,24.5359,0.5877,26.0582,0.3136,0.0273,1.0555,15.0659,1.4170,6.3685,1.6722,9.8773,12.9752,0.6957,0.2417,2.0793,0.8545,5.4584,0.8901,0.3176,0.7076,1.9588,5.4934,7.4960,8.5018,23.0951,23.2440,26.6274,30.2524
1.8286,3.1525,4.5417,0.9304,3.0669,1.5024,2.8870,0.3087,31.1499,32.1165,0.8437,32.2282,0.3118,0.8030,3.2868,14.5130,0.6812,7.9994,0.4563,11.7188,16.5724,0.6686,0.4118,2.3090,0.7687,6.4602,1.3863,1.9734,2.3391,4.0465,6.1791,7.4419,7.9069,28.4552,30.3560,33.2780,36.6659
3.5652,4.9215,7.3141,2.3777,4.0337,0.7781,4.6764,2.8323,26.6797,26.3235,0.1663,25.9144,0.6251,0.6226,1.0346,12.1988,0.2037,6.8682,0.0239,9.8527,12.1620,1.6221,0.4719,2.1532,1.0045,3.9364,1.0623,0.0771,0.3362,2.4455,4.2549,6.6175,6.9204,21.4985,23.5021,28.2530,32.4105
3.1549,1.4378,1.8491,0.2478,1.3968,0.6069,2.9321,1.1475,35.7951,35.3148,0.0458,34.1840,1.3789,0.9041,2.1188,18.4379,0.9668,8.6320,2.8897,11.5797,19.6598,5.2058,4.3535,5.1248,0.4563,9.6757,2.0234,1.7546,2.6837,5.5769,7.7441,8.6341,8.9688,33.2595,33.9543,37.0630,39.7168
2.4878,4.1892,3.5181,0.6223,3.3514,2.1520,2.9097,0.2479,18.1929,18.9684,1.1571,21.6340,0.8861,1.0145,1.8028,9.5555,0.7024,4.7435,0.3974,6.0325,7.9285,3.1496,0.2073,1.0606,0.6975,4.6594,0.3456,0.1689,1.0722,1.5903,3.8418,4.7669,5.4914,17.6589,17.7925,21.2261,24.7664
4.5324,1.6898,1.9015,0.7408,1.5970,0.7537,2.4362,3.6871,27.7123,25.3533,1.5968,26.7438,1.0102,2.1122,2.6471,10.9177,0.0964,5.1850,0.0179,9.9608,12.8873,2.0212,1.1552,2.5646,0.2262,5.1760,1.2809,0.3812,1.6941,4.2893,4.6983,5.0078,5.7114,23.1960,23.4565,25.9893,31.0723
1.8470,5.6487,5.9207,0.2636,5.2450,1.2768,1.5558,0.2224,26.5244,26.2647,1.1726,26.1902,2.4466,0.0073,0.7148,14.1194,1.4484,6.1686,0.0523,7.5318,13.1188,2.5523,1.9601,2.7169,0.1446,4.7621,0.6593,0.6913,0.7780,3.1451,5.9061,6.5812,7.1015,24.1458,24.9154,26.7007,27.4222
4.3609,2.5030,2.4858,0.6416,2.0836,0.5226,2.7415,1.5890,25.9381,25.6113,0.4552,24.9551,0.2666,0.9022,1.0562,19.6126,0.0364,10.2847,0.3000,10.3032,12.2097,0.2675,0.0230,1.1347,0.5952,3.7606,0.1597,0.3791,1.9548,3.0675,8.8600,9.9604,10.0151,23.8892,24.3276,28.5002,29.9538
1.5092,1.2459,0.5370,0.1765,0.5029,0.1623,2.5487,3.3907,28.3691,26.9200,0.7381,25.5488,0.2929,0.4510,4.1082,8.9032,0.4211,3.9437,2.0656,6.6018,10.6133,2.5363,0.6590,3.2686,0.2109,4.1776,1.7871,0.2184,0.2670,2.2532,3.6651,3.9683,5.1917,23.3714,24.2584,27.3105,31.4383
0.1340,1.9524,1.6885,0.0815,1.6021,0.0524,0.7723,0.1714,28.8940,28.4328,0.5617,29.3135,3.1216,1.7539,2.8328,13.9844,0.1207,7.2961,1.1740,8.9379,12.8741,3.7838,0.9159,3.1741,1.1629,5.2043,0.6630,0.2016,0.9705,3.9164,5.8810,7.3302,7.6865,27.4922,27.8169,30.0739,32.9544
1.5580,5.2074,3.0996,0.1142,2.5918,1.5056,3.3135,0.7112,31.2639,31.6045,1.6721,32.4360,1.3002,0.4453,1.4051,21.6046,1.1533,9.5106,0.1337,11.8746,14.9422,2.0771,0.1385,1.2641,0.9588,7.9815,1.3348,0.2069,1.8305,5.4299,8.1826,9.5924,11.1444,28.8743,29.5235,33.8134,35.9126
3.4895,4.8872,4.3707,1.0857,4.2466,2.3119,3.4574,0.7984,28.4880,29.0071,1.0911,29.0795,1.6368,1.2389,1.3727,17.5690,0.5666,6.7987,2.7557,10.1227,13.9360,2.3260,1.4222,3.5780,1.4645,5.0214,0.5363,0.6316,1.0489,2.6420,4.9999,6.9624,9.1266,26.7482,26.8026,30.4647,34.3477
0.8915,0.5152,0.5325,0.2682,0.4793,0.1231,0.5235,1.5906,40.2771,39.6293,0.5008,39.3552,0.2077,4.0455,4.8584,19.7123,0.1828,11.3338,0.7657,12.8069,18.8748,2.6966,2.1266,5.2323,1.8929,6.0302,0.9713,0.1287,0.7803,3.7384,7.4411,10.9434,11.7589,36.9749,38.2539,40.1575,47.3483
5.7826,3.9815,6.0011,0.3016,2.5116,1.9498,3.0216,0.3514,30.1621,27.6532,1.0147,28.1944,4.0358,0.8587,1.1917,10.9024,0.3469,6.6310,0.4313,9.6896,12.6840,1.2472,0.6651,2.8033,1.5206,4.8510,0.2919,0.7510,1.0746,1.8670,4.1966,6.4400,6.5924,25.5946,26.2247,30.0597,32.0329
2.1415,2.0885,5.7836,0.2133,2.0195,0.4373,1.1501,2.8598,20.5419,18.3636,0.6004,19.3634,2.4499,0.0071,0.9975,8.7378,0.1859,4.6531,0.3751,4.2738,5.5134,2.3836,0.4994,1.1392,0.1216,3.0663,0.0908,1.1821,1.5563,2.1550,2.7168,3.6977,5.3530,14.5406,17.3885,19.2718,23.7965
2.4155,3.9817,4.8425,0.7909,3.3538,1.1259,2.4539,0.5868,30.1834,31.5588,2.0377,30.9236,0.7506,0.1015,2.4055,22.0281,3.9735,10.6929,0.5522,11.2955,14.5649,0.6447,0.1973,0.8634,0.6337,7.3643,1.2418,0.1650,0.5932,2.4130,8.3013,9.4717,10.7853,28.6574,28.7390,31.5039,34.7550
1.7822,1.5017,1.6945,0.6072,1.3376,0.7076,6.1671,1.1159,35.4239,33.3525,0.8611,32.9892,4.2978,0.1564,5.1171,11.7994,0.5499,4.9737,3.0897,10.0243,11.7517,1.2627,0.4534,1.6337,0.2278,5.1378,0.6693,0.7759,0.8959,3.3051,4.0859,5.9145,6.0301,27.5843,31.9930,38.7228,44.2358
5.4817,7.5118,7.4495,0.8250,5.7787,3.3045,4.6773,0.1747,23.9627,22.4377,0.5917,23.1146,0.7056,1.3906,2.9977,10.6502,3.9643,5.3198,1.0300,6.8403,9.7413,1.8101,1.7859,2.6448,0.0580,5.8116,0.3263,0.0085,0.0633,0.4817,4.8694,5.6259,5.6557,20.9524,21.0503,26.4875,30.5904
0.7410,1.6165,2.9380,0.3317,1.5874,0.5194,1.2451,1.7623,28.5892,29.1558,2.3035,30.7057,0.0087,1.1729,6.3489,15.3842,0.4945,7.6656,1.6838,8.3473,11.8353,2.6329,0.9806,3.3075,0.0488,9.4785,0.5231,3.6284,4.4811,5.6083,6.4263,6.5785,8.2955,26.6257,26.7480,28.6383,35.9698
0.7743,2.1536,1.2080,0.5103,1.0924,0.0656,4.5576,0.1869,30.9510,30.8520,0.7292,31.4789,0.8717,2.1820,2.7543,19.3038,0.6173,8.0749,0.3372,11.2731,14.5919,1.6469,0.0351,3.0240,1.3477,6.4882,0.6428,0.4044,0.5616,3.1513,6.4086,8.1546,9.6451,28.9167,30.1066,36.9679,39.7596
1.5817,8.4081,3.4815,0.9036,3.3673,1.2528,2.5906,0.0170,26.8943,25.8915,0.2670,26.3661,2.2205,0.4262,2.2000,16.9896,1.5328,9.1821,0.8383,8.4960,11.8768,1.5431,0.3357,0.9749,0.1274,6.1518,0.1267,2.4412,2.6816,4.4259,6.9805,7.1834,7.9579,24.8003,25.5575,28.4565,31.4736
0.1189,1.0498,2.5670,0.1511,0.8028,0.0009,0.6368,0.6150,35.4946,35.4297,0.2682,36.2232,4.2690,0.3413,0.3767,18.2909,0.5330,7.9294,0.2966,12.9803,15.8055,1.0769,0.1262,2.3709,1.0487,3.5045,0.5166,0.4413,1.2925,1.8800,6.3204,10.1235,11.0568,32.3897,34.2361,35.7308,37.1633
0.7244,3.0450,4.4819,0.4866,2.8531,0.1973,1.3099,0.1150,36.6001,33.5296,0.0997,34.8830,2.4403,0.5019,0.8622,11.2598,0.4789,7.7410,1.0995,8.0379,13.1234,1.3673,0.2363,1.5708,1.0373,3.8112,0.3283,0.3904,0.7903,2.2333,4.4819,5.6940,6.3014,31.4428,33.3123,35.7249,36.7668
0.8428,5.1302,5.0045,2.0422,4.8078,0.4641,3.8443,3.2695,34.5434,30.7715,0.2850,30.9355,0.5168,1.0201,1.1360,18.7777,3.8503,8.7782,0.4212,10.2313,14.1460,0.9918,0.9757,2.4065,0.8431,7.0813,0.3271,0.4837,1.1695,2.2347,7.3328,9.0707,11.1761,28.4301,29.5649,34.0731,36.2486
0.8782,3.2372,4.9187,0.2568,1.8280,0.2312,0.5050,0.1160,47.8457,50.7679,3.3197,49.4512,0.6635,0.0921,0.4389,28.8344,1.1941,14.3027,0.4190,16.9178,27.4459,2.1747,0.0159,8.5453,1.7584,14.4750,0.6140,0.0497,2.1910,7.8209,12.4013,15.3743,16.2850,45.3234,45.9426,47.6654,49.8724
1.8021,5.9525,7.1916,0.3375,5.1302,1.1421,1.5620,1.6551,28.5979,26.8124,1.7846,27.1151,0.0897,0.8147,2.9100,14.5248,1.7012,7.1937,0.5116,8.3634,12.6834,1.1835,1.0529,2.7432,0.6097,6.6946,0.2826,0.2584,2.8701,3.6556,6.1402,6.8755,7.0557,23.0117,24.9466,26.6357,30.0036
3.0840,5.6493,5.2482,1.1191,4.6347,2.3700,3.6331,2.0888,17.5847,20.6278,3.8791,20.0548,0.6254,0.6001,1.4149,13.3687,1.9241,5.7256,0.0045,5.8079,7.5522,0.5415,0.2224,1.5124,0.1472,5.0790,0.6968,0.2903,0.5649,1.9837,4.3951,5.1843,5.4280,15.0956,15.2861,18.9547,23.0354
2.0834,9.8488,11.6885,0.9432,9.5580,1.7826,2.9119,0.2276,27.1920,30.0862,2.0225,30.0517,0.8177,0.4855,0.5967,21.1410,0.4019,8.7290,0.8247,11.7955,13.8914,0.9356,0.2438,1.4578,0.2276,8.4767,5.7334,0.3729,0.8435,7.1909,8.4113,10.2489,10.5831,26.4982,26.8691,30.7231,32.5936
2.9944,5.6833,5.1865,0.3821,5.1347,0.1233,0.6393,2.5272,28.2849,25.9655,0.8024,25.7473,1.3787,0.6062,1.5748,13.6605,0.7718,7.2452,0.3099,8.7268,12.1463,1.9674,0.1787,0.7795,0.4071,3.7645,0.4946,0.1227,1.4256,2.3365,4.0163,7.1600,8.5728,24.5446,24.8810,25.9401,27.8030
2.0160,6.3388,5.1689,0.5010,3.5058,1.9587,2.5446,0.7676,33.5839,36.4344,0.4691,34.3288,0.0105,0.8000,0.9891,21.0266,0.5219,11.1959,0.8784,12.6434,16.8968,1.7034,0.9699,3.8766,2.0202,8.8581,2.8145,1.0466,1.5215,4.9336,8.0636,11.1085,11.6474,30.0718,32.4748,39.4761,41.2432
2.1043,8.0929,5.5043,2.1109,4.9132,0.2433,3.8476,0.6730,32.5675,33.8620,0.1362,31.6656,1.7838,1.3103,1.4013,20.5740,0.5456,8.9869,0.0151,10.2546,14.9456,1.2719,1.0867,1.9782,0.8323,8.9364,1.4829,0.5414,2.7486,6.1873,7.6768,9.4621,11.9434,30.3349,30.6636,36.2556,38.5554
2.4466,2.7939,3.9770,0.1976,2.5378,1.7367,3.7206,0.9225,28.2848,28.5236,0.8362,29.0234,1.3077,0.5347,0.6224,20.9481,1.3138,10.1283,0.1085,10.3473,12.1604,0.6665,0.1772,1.6224,0.6404,8.6926,1.0213,0.8714,3.9803,6.4345,9.2127,9.9047,10.1975,24.8109,26.9557,30.9571,33.4918
1.7935,3.6481,2.1438,0.5053,2.0820,0.3120,3.2894,4.7106,32.8036,28.6354,0.8303,28.6564,0.5325,1.0215,1.1187,18.0490,0.4209,7.6119,0.2514,10.4832,14.5596,2.0164,0.9539,2.7344,0.0932,6.3800,0.2414,2.5197,3.4290,4.5397,6.4156,10.1134,11.0679,27.4576,27.7056,32.6475,34.1292
3.3112,3.2650,2.5283,0.5726,2.4706,0.5871,1.6121,2.0116,38.6614,37.5103,0.0123,37.9512,0.3304,0.6003,1.8763,20.8967,0.6201,10.5476,2.2755,12.7359,17.2411,1.6310,1.4019,4.4335,1.0087,8.3961,0.2441,3.1701,3.4307,4.5632,7.8328,10.3431,12.8349,34.0215,35.4180,37.5076,39.5286
2.3797,2.8872,2.1136,0.2611,1.9207,1.4870,5.9576,0.1039,38.1898,38.1461,0.9181,38.3512,0.9637,3.2688,3.6214,20.2915,0.7575,11.8886,0.2285,12.4547,20.4653,2.8819,0.5346,6.0332,1.4098,3.8098,0.6875,0.0916,0.5458,1.5054,6.3693,10.4833,10.6849,36.9685,37.1048,43.6459,48.3996
2.6679,5.1643,3.1843,0.3654,3.1021,1.7776,3.1174,1.9873,43.6858,46.0012,2.4689,44.4810,1.0256,1.6044,3.0292,30.7077,0.8607,12.9553,1.3661,15.2643,19.6100,2.0269,1.1402,3.4275,0.7149,11.7227,0.8317,1.0637,7.5800,8.8185,11.7888,13.4589,14.4470,40.0062,41.5083,47.5096,51.5898
1.1113,3.8649,2.0825,0.3711,1.6638,0.3731,2.5627,1.4878,34.0225,36.2499,3.8507,35.9668,0.8525,0.8625,1.0601,24.2270,0.5847,11.7663,1.3907,13.6099,16.4424,2.4607,0.4414,2.3521,0.5151,9.3544,5.0325,0.4253,1.5820,7.6195,10.7444,11.4427,11.7705,30.7216,32.0910,35.0147,38.7784
1.8607,4.1667,5.2013,0.6807,3.7328,1.6699,2.7379,1.3625,35.0609,33.5651,0.5371,36.5021,0.0796,1.5598,2.0258,16.1262,0.0262,10.8245,1.1005,11.7457,17.7174,3.0048,1.5876,5.1827,2.4991,4.4717,0.7374,0.6619,0.7354,1.8864,5.0010,9.9315,10.7118,30.8830,32.7746,36.3663,38.4540
0.5844,2.4123,3.5390,0.2304,1.6010,0.3015,4.6527,0.0418,23.5235,23.2468,0.1288,25.5679,1.7373,2.4455,3.3838,12.3221,0.7957,7.3499,2.4109,8.3131,9.2961,0.5322,0.0666,0.9614,0.7613,3.0480,0.4673,0.1363,0.6377,1.3419,3.6843,5.5938,7.4462,22.1141,22.5296,27.3505,32.9842
2.9340,3.1685,2.1019,1.3781,1.9065,0.3623,2.8371,0.0988,33.3383,34.6810,0.2991,33.1215,1.1057,0.3856,1.7054,19.8270,1.1832,10.5821,1.1777,11.8376,15.5135,2.7387,0.4874,3.3822,0.4567,7.0460,2.6974,0.1342,2.0224,4.8359,8.3044,8.9168,10.4567,29.0749,32.6540,35.8343,39.2720
3.6525,3.3364,4.6044,0.0155,2.9503,1.2707,4.9839,0.7572,33.5158,31.6801,0.3171,31.5349,1.6074,2.9833,4.2332,15.7798,0.8000,7.0813,0.5566,7.8032,10.6912,1.3992,0.1365,0.5431,0.3533,3.5183,0.3239,0.6671,0.8706,2.1245,5.5480,6.3365,8.7776,29.2336,30.9211,36.7150,41.4805
6.3193,2.9601,3.3662,0.7754,2.7504,1.4628,3.0183,0.8637,41.8291,38.8167,0.5458,41.2488,0.3395,3.8807,4.1194,23.5361,2.0385,13.3526,1.5139,15.8694,18.9142,1.4101,0.9182,3.0400,1.7376,10.4974,3.4765,0.3663,0.9868,5.6887,9.8512,12.7012,12.7553,37.2128,37.9461,40.9738,45.5777
2.4873,1.9858,1.1045,0.1408,0.6104,0.2249,0.5391,0.6508,22.8911,22.3454,0.5754,22.8418,0.0436,1.1908,4.8394,11.4535,0.8983,5.0187,2.7164,8.5641,10.7610,1.8714,0.4639,0.9934,0.4766,6.2141,0.0747,1.2782,1.8816,2.6179,4.1792,5.4485,5.8014,21.6101,21.6421,22.8318,28.8957
1.4440,5.8087,4.1809,2.0832,3.7100,1.2787,3.7674,2.3670,57.3577,55.9521,0.7342,57.4485,0.3386,0.2451,0.5136,35.5567,0.0602,19.7335,0.2628,23.1946,32.0244,0.8571,0.1139,7.8158,6.5360,14.5243,0.0549,1.6742,2.9256,5.1661,13.0151,20.6037,21.0300,54.0360,54.6920,61.8697,64.9943
1.2929,3.8543,4.8812,2.3264,3.2371,0.7990,3.7947,0.4122,29.5256,29.6795,0.4785,30.0607,0.3923,1.5524,1.6691,16.3895,1.0089,6.5680,1.9674,10.1645,17.3313,3.1984,2.7392,4.2217,0.9601,5.8773,0.0011,0.0569,0.4906,3.2053,5.2559,7.2871,8.2284,28.5694,28.9174,33.2476,36.0685
1.0078,3.5497,7.4962,0.3100,2.8658,0.4922,1.6132,0.4129,17.9178,18.0628,0.2411,18.6614,0.0918,0.8215,7.3141,7.7687,0.0343,3.7335,0.3912,3.8290,4.7713,4.8725,0.3541,0.9166,0.1787,0.8723,0.1458,0.1241,0.1366,0.4789,2.1439,3.1696,4.0696,16.4317,17.3694,19.6752,27.5491
4.1190,6.7325,6.7830,2.5175,5.2419,1.2011,7.4224,1.9862,36.1477,36.0684,1.9864,39.1413,1.1106,0.7951,3.8760,16.3243,0.2448,7.8190,1.5809,13.8288,18.9921,2.5155,1.9917,4.6299,2.3134,5.5942,0.2387,0.3351,2.4008,2.8395,5.5050,7.8573,8.2509,33.3603,33.8079,42.1108,47.0213
1.2644,2.8322,2.2416,0.9128,2.0958,1.0841,2.2522,0.6658,27.9235,24.6318,0.0846,24.8158,0.8344,0.0554,0.0835,15.3144,3.7435,9.3321,0.0500,9.3104,13.4894,1.2812,0.6403,1.8513,0.6881,7.7269,0.4959,1.3208,1.4767,2.0186,6.5722,7.5052,8.2600,23.3403,24.3536,27.4932,31.3919
1.1301,2.6699,4.6057,0.3177,2.4102,0.6171,1.0302,0.1464,50.0977,49.7643,1.5938,49.9487,0.2858,2.8503,2.8667,24.7136,0.5704,13.1073,0.5426,15.9564,28.3838,4.8918,4.8889,12.0495,3.2690,9.9563,0.1423,1.9491,3.2305,5.2708,9.6128,13.8410,14.3741,46.2954,48.1611,49.2630,52.1948
2.9384,3.6589,5.6727,0.2999,3.5957,2.9199,3.7075,0.1663,25.1423,26.2844,0.0822,24.9864,1.8173,0.7619,1.4791,16.8239,0.4775,5.1228,0.4586,8.1240,12.5510,1.5426,1.1033,3.0972,0.0183,5.4956,1.9221,0.6784,1.5878,4.3748,5.0190,6.6403,6.8310,22.7026,23.5272,28.9711,31.8167
1.8820,4.4154,6.4552,1.4362,3.4730,1.3240,3.2198,2.4694,39.6118,38.5175,0.0566,37.3571,0.6369,0.0209,1.7071,20.5877,0.4399,11.0678,1.7506,14.1750,19.5343,1.9538,1.9281,5.3136,1.5259,8.7997,0.7448,0.4600,0.6964,5.5848,9.2514,10.9053,10.9923,34.7755,36.8741,40.1563,42.0279
1.7992,3.4727,4.2831,1.8262,3.2294,0.7276,2.6639,0.1576,22.4485,24.0306,1.7554,22.5862,1.2767,1.0307,2.0482,8.6201,0.0450,4.3249,0.0112,5.5560,7.9458,2.4555,0.5414,1.8595,0.0401,7.5451,0.0506,1.5818,1.5975,3.0156,3.9984,4.4464,4.4531,19.9658,20.2031,23.2715,26.5144
0.8713,1.0795,0.8437,0.5980,0.6988,0.0533,1.0180,0.1123,49.7192,47.1254,0.0617,47.7383,0.0451,1.0877,1.5135,33.7152,1.6449,16.3832,1.6455,19.3514,24.5047,2.9946,2.0505,4.8049,1.3407,13.5867,2.1833,2.8441,6.6666,10.2362,14.7599,16.9502,17.5295,44.0484,47.0067,49.8335,52.5932
2.1989,2.9624,4.0220,0.3199,2.7713,2.1927,3.6101,0.0870,29.9442,30.5764,0.0517,28.7709,0.5073,0.2526,0.4498,20.3587,0.7300,10.5360,0.0725,9.9046,14.1291,1.0226,0.7576,3.5482,1.0657,4.5144,0.2632,0.2767,1.0389,1.5663,6.7698,9.5650,12.9995,28.1178,28.6392,32.5544,35.3748
0.9017,3.6670,2.8693,1.1398,1.7650,0.2999,3.0490,1.5384,33.6496,32.6628,0.9533,32.4037,1.7291,1.3948,2.3443,18.3965,1.1663,8.2831,0.3630,9.1382,15.2487,7.6657,4.3279,5.4037,1.0682,6.9212,1.2579,1.4524,1.7726,3.8408,6.6659,8.5426,10.7695,30.4174,31.4140,34.4850,38.1826
3.4031,4.8512,4.7304,1.2819,4.5318,0.5687,1.8846,1.1588,30.0357,27.7828,0.0665,27.2703,0.4991,2.3331,3.1872,17.3376,0.1524,9.2874,1.3612,9.8002,12.8762,0.8552,0.0049,1.9652,0.7789,9.5759,2.2696,1.2699,2.6391,5.2519,7.1096,8.2384,9.2392,26.6559,27.1424,29.6061,32.9347
2.0815,4.5951,2.1018,0.2011,1.6434,0.3874,1.5267,1.1428,29.2036,29.2097,1.2416,29.6477,1.7206,0.4697,1.2690,14.8669,0.3710,10.2052,0.6874,10.2329,15.5933,0.3888,0.0660,4.1040,0.7194,5.6980,0.2199,1.7985,2.2781,2.7297,5.4516,7.9047,8.4976,27.6782,27.7769,30.5300,32.1511
0.5609,3.6813,2.2631,1.1030,1.8406,0.1090,1.9012,0.0646,30.1360,31.0436,1.3779,31.3085,0.2069,0.0009,1.6999,14.1584,0.0372,6.0423,0.9899,11.1113,14.5091,1.3949,1.0507,3.1396,1.2314,6.2852,1.3116,0.7358,0.8224,3.1538,4.7968,7.3877,9.1567,27.7539,29.3379,33.5466,36.1528
2.4903,3.2625,4.1361,0.9846,2.7062,0.7911,1.9069,0.2795,36.8932,36.9398,0.6012,38.2904,1.1610,2.6549,3.8573,20.4405,0.0453,10.1049,2.6572,11.8549,17.1162,0.2730,0.1696,4.9160,0.5129,6.6553,1.3240,2.4255,3.8586,5.3429,8.1717,8.9480,12.2132,34.5462,36.2674,39.6888,45.8163
2.7968,4.1523,4.3219,1.9482,3.7640,0.3450,2.7550,0.9660,36.5265,36.3028,2.1214,36.4938,0.7536,0.2889,0.3475,24.6909,0.9579,12.4407,0.2755,14.0469,17.0611,0.3394,0.1500,2.5411,2.0872,6.3063,1.2775,1.1780,1.3109,2.9774,10.0746,12.5835,14.1236,32.8952,33.0309,35.9069,36.3553
