HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
2.5142,2.1998,2.8228,1.0702,1.5762,0.0814,1.3877,3.1064,26.9607,24.7060,1.1482,24.9858,0.0370,1.1698,1.6531,12.5930,0.2913,5.8743,1.7676,8.2574,9.7868,0.6422,0.3162,0.9090,0.3361,6.1575,0.4144,3.7271,3.7793,4.3309,5.2916,6.2447,7.0627,21.3552,23.1852,25.1231,27.4062
5.7236,7.1625,6.5677,0.8963,6.2831,4.0530,5.2915,1.4512,26.1894,25.4004,0.0688,25.6376,0.8231,0.0169,3.7174,10.9924,0.9097,5.0296,1.3653,8.5662,11.2527,2.1329,1.0023,1.9528,0.5393,3.8068,0.0546,1.1635,1.3189,1.6013,3.1112,6.9390,7.5408,24.1983,24.6208,30.5573,35.2490
2.6136,2.9801,2.2210,0.2670,1.7733,1.3202,2.8191,0.8932,32.4816,33.2893,0.3151,32.0004,1.9134,0.5622,0.9564,17.6890,0.8440,5.4430,1.0755,14.0585,15.1518,0.7862,0.1986,0.5497,0.2142,6.2079,0.8990,0.8418,1.0158,3.8515,5.1249,10.8519,10.9357,29.6774,31.5503,37.1743,38.8133
4.1763,8.4255,7.3351,0.2752,7.0767,3.4254,5.3721,0.2794,40.1185,42.7662,3.0353,42.2159,0.2776,0.9794,1.5018,25.2980,1.9737,14.5984,0.3558,15.7617,22.0243,1.1713,0.8283,5.2612,3.0452,9.7481,1.5721,0.5461,0.7781,4.3048,10.0816,14.9818,15.0010,38.8974,38.9034,45.0916,46.8615
4.2554,3.8099,1.9252,0.8120,1.8972,0.1785,1.6846,1.3579,24.7631,23.7569,0.0001,24.9284,2.4263,0.1150,0.6202,13.8438,0.3649,7.3005,3.1446,9.6397,12.8393,0.4151,0.2553,1.8864,1.3561,3.4802,0.8402,0.1037,0.7729,1.7335,3.9962,6.3682,6.7417,22.6839,23.2192,25.2857,26.2653
0.5951,1.9221,0.8202,0.4788,0.5994,0.0956,1.1636,0.0702,36.6286,40.5399,3.9117,41.4730,5.0516,0.0472,1.7761,20.4974,1.1467,9.2484,1.7534,12.2601,14.8869,2.3184,0.6978,1.3540,0.4494,7.6780,1.5061,0.8768,4.1954,5.7667,8.4826,10.4692,11.4722,35.9134,36.3590,37.6900,40.5011
0.3676,2.1731,2.5816,0.3990,1.6563,0.0981,2.4400,0.3761,36.5455,38.4368,0.8504,37.9109,0.9738,1.5632,2.3612,27.8374,1.8805,14.2598,1.2533,12.5937,17.8392,2.5701,1.5644,3.8606,1.4435,11.1677,0.6335,3.7064,4.1706,5.0075,8.4816,11.3360,14.2587,36.1442,36.1631,38.6489,41.3338
0.4090,1.8329,2.0375,0.5036,1.6116,0.3535,1.3240,1.7410,26.6382,25.0318,0.2451,24.8481,0.3287,0.8256,2.2363,15.5690,2.4921,7.6553,0.4566,9.8755,12.4471,0.6043,0.2549,1.5952,1.1027,6.2760,0.8956,1.4282,1.4833,2.4830,6.4542,8.4020,9.0231,24.3940,24.4196,26.1599,28.9795
2.0030,7.9141,8.0314,3.0480,6.6063,1.9603,5.4798,0.2946,28.0244,30.1982,0.3253,27.7841,1.8433,0.0925,1.8143,20.4171,0.3787,11.4905,0.0854,9.7593,10.4298,1.2672,0.0395,0.4935,0.4181,7.2926,2.3200,0.4957,2.3322,5.6293,7.8388,9.2028,12.2636,27.1979,27.4358,33.2000,36.9052
2.1946,5.2199,6.3758,0.8301,4.6545,0.1987,3.5072,0.4256,28.6881,30.1029,0.3580,28.6948,0.0476,2.0499,3.0424,13.2006,1.7998,6.3280,0.7802,11.4405,13.4660,0.5370,0.0965,1.3632,0.2690,10.3695,0.1087,0.2044,1.4136,2.4252,6.0312,6.3199,6.9240,27.3530,28.1617,32.0302,36.0893
1.6673,4.7007,4.1933,2.4769,4.1316,1.3926,5.2130,1.2722,21.7050,21.3856,0.1271,21.1503,0.0864,0.1680,1.6072,9.8397,0.4783,4.7664,2.4471,7.6559,13.2036,4.2598,0.5914,1.0459,0.3071,3.5298,0.1557,1.3402,2.2676,2.5161,3.6437,4.4762,4.8738,19.9950,20.4059,26.3670,28.1323
4.7876,4.7130,3.2314,0.3067,3.1861,2.4169,3.6149,1.2899,31.4227,33.6052,2.2309,31.7267,0.6202,1.9170,4.2082,19.5173,2.0948,10.1852,0.1237,10.5332,13.1313,0.9366,0.3122,2.2132,0.5741,8.0162,0.6979,2.1559,2.8285,3.5457,7.7778,10.2362,10.6815,28.6532,29.3459,33.0811,39.2289
0.8547,0.4961,0.8532,0.0104,0.4913,0.0765,0.1420,1.6961,31.4893,30.1181,0.7949,30.5664,2.4231,0.2920,3.8546,11.1234,0.9439,3.8820,0.3035,6.1994,12.8269,5.2558,4.6090,5.8391,0.2564,2.3397,0.1769,0.1989,0.4495,1.0594,2.9290,5.5263,7.0155,27.1474,29.0160,29.1995,33.2604
2.3454,3.9082,4.7781,1.1902,3.3395,1.1078,3.0873,1.8248,38.8403,36.0405,0.0940,37.2525,0.7464,0.5728,2.4126,24.3090,4.0672,11.7960,2.3408,15.1714,18.2040,2.8058,0.7809,1.7145,0.7566,11.4812,1.2419,1.0133,1.4488,4.2816,9.9209,12.1733,14.0770,35.6884,35.7857,39.0936,43.1665
0.9380,2.6889,2.4098,0.4327,0.8566,0.2112,2.1346,2.4298,33.3108,31.8531,0.5131,32.3072,0.3836,2.0966,3.4704,13.3451,0.1330,5.4741,1.2684,7.8715,14.0931,0.1048,0.0046,4.2082,0.4911,4.8148,0.5309,2.1516,2.2088,3.8607,4.5720,5.9134,7.8114,26.7146,30.6648,33.1586,37.0532
0.4121,1.4603,1.5342,1.0601,1.3624,0.2777,2.4023,0.2951,32.4731,32.1189,0.3597,34.3100,0.6774,3.1524,5.3026,14.3831,0.0845,6.6868,0.3992,9.5742,13.6154,2.7808,1.4333,3.0056,1.4368,4.0790,0.5746,1.4075,1.8802,2.4873,4.7313,7.0736,9.4809,30.3060,30.4391,33.8192,40.1506
0.4481,1.9473,2.0187,1.4333,1.7945,0.1614,1.7903,0.5982,34.5274,36.4361,0.3940,35.1289,0.0837,0.2847,0.3248,23.0736,0.9122,12.5628,0.3369,13.7391,19.2311,3.0733,2.4843,5.3193,2.6812,9.2941,1.2657,2.5908,2.9899,4.8662,8.6984,12.9930,13.7094,33.7531,33.8565,37.3258,39.7977
1.7985,3.7369,3.8677,1.1608,3.3807,1.5940,3.7163,0.1793,52.0889,54.4875,2.2212,54.0846,2.5052,1.1981,1.7748,28.9857,2.2257,13.7728,0.6014,19.4682,24.1251,2.7318,1.5258,4.5796,2.7914,12.5618,0.2025,0.4098,1.4580,4.9153,10.3783,16.7237,18.2867,49.0210,51.5432,57.2015,59.3665
2.4983,4.2827,3.8521,1.6792,3.5640,1.1756,3.9849,1.3802,43.4380,42.9631,0.3230,43.0334,0.5946,0.4572,2.0650,29.9093,1.5156,17.4065,0.8960,17.4631,22.6444,2.8369,0.6885,3.8424,3.1030,13.1936,1.0192,1.5925,6.2005,8.0673,13.1012,16.2304,16.3353,41.7332,41.7511,46.0187,48.1094
0.5029,2.5986,2.4334,1.1928,2.2662,0.1765,1.6465,1.6786,26.1405,26.1769,1.0860,26.4853,1.6536,0.1057,0.4568,17.1412,0.3849,7.6242,1.0098,9.9265,12.5586,3.0814,0.4906,2.3618,0.7275,6.3454,0.7686,2.8589,3.4821,4.4427,6.7032,7.5527,8.1925,23.2870,24.4039,27.6764,30.2009
5.1334,7.5617,5.0482,0.0608,4.9552,4.6241,5.0843,1.2603,31.1017,28.2980,0.1784,28.9276,1.2824,0.7486,1.4649,17.8688,0.8708,8.9797,0.9246,10.4424,13.3404,4.7517,0.6158,2.8487,1.8874,5.9515,0.3557,0.4734,1.2502,2.8272,6.2915,9.4369,10.8608,27.2482,28.1147,34.9146,36.6487
1.0401,1.1067,2.3500,0.0621,0.9237,0.5352,1.0886,0.9890,39.1098,38.7311,0.2828,38.0326,1.3310,6.9328,7.3916,17.1804,1.5324,6.0553,0.4666,12.0723,15.0901,1.0881,0.7475,1.5131,0.1479,4.4733,0.2934,0.9743,1.2325,2.7370,5.4981,10.7951,11.4617,37.2046,37.6238,39.2101,47.9259
2.9457,4.3305,1.1207,0.5244,0.9024,0.3771,1.2368,0.6334,31.8098,32.1735,0.9430,33.9143,1.8387,0.9408,1.2747,18.8559,1.4105,10.1196,0.3951,11.7502,14.8245,2.7416,0.9276,2.3148,0.2907,6.2633,0.7671,0.3116,1.1739,4.5300,6.6104,11.2092,11.6658,30.0290,30.9042,32.5555,34.1720
2.9538,1.7557,3.4509,0.7956,1.4802,0.2319,1.0506,1.0726,29.8454,29.9403,0.6041,28.6408,0.0316,2.0321,2.6278,14.9609,0.4503,9.5569,1.0747,8.8724,14.4260,4.7127,0.9639,2.2326,0.9476,6.4539,1.1169,0.8501,0.9928,4.4083,5.8746,7.7317,8.3670,26.1725,27.4287,29.1294,32.3642
1.4514,2.9469,3.2771,0.1231,2.6655,0.6047,1.0472,0.5548,33.1935,32.4445,0.0693,32.3487,0.0957,1.2924,2.4142,17.9319,0.5868,9.9162,0.7710,10.8497,16.5997,3.7197,2.2427,3.6631,1.3366,4.8084,0.1869,0.2084,1.0262,1.5003,7.1801,9.3898,10.1105,29.8428,32.2375,34.0509,37.3116
1.4622,4.4085,4.3823,1.8557,3.6409,0.6534,2.6294,1.3431,30.2765,29.6752,0.2052,29.5783,1.6140,0.5704,0.6548,16.4003,0.1704,6.2648,0.9013,7.1906,9.9505,1.5726,0.0652,2.2638,1.1945,5.1069,0.4366,0.3281,0.3618,1.8710,3.9186,5.2229,11.9707,26.2026,28.7455,31.5387,33.0079
0.9067,0.6825,0.1599,0.0030,0.1596,0.1032,0.2447,0.9423,33.6699,32.2628,0.7067,31.5138,0.0866,2.2745,2.3660,13.1446,0.7839,7.7019,1.4718,10.0390,17.7223,0.3672,0.0841,0.8367,0.0440,8.5610,1.5479,0.3654,0.7674,2.7848,4.5929,6.4303,7.6033,29.4616,30.6565,31.6240,34.2329
5.2860,4.8245,4.7090,2.5149,4.2965,1.4799,4.9681,0.9912,15.0338,15.3431,0.1872,15.0638,0.6367,0.0203,3.4039,6.3626,0.0748,2.9782,0.2629,3.4284,5.0040,4.5523,0.2760,1.4425,0.0650,3.8407,1.0818,0.2977,0.4570,1.5891,2.2389,2.4291,3.4639,12.5468,12.6316,19.4659,24.2182
3.2574,4.0241,4.3380,1.0921,3.4266,1.9538,3.5573,1.5040,45.6814,46.3347,2.1924,47.2058,0.0840,0.3091,0.3884,32.9650,6.6249,15.3925,0.3132,20.2152,22.7768,1.2265,0.5756,2.0422,0.8443,14.8844,1.1882,1.0779,1.9884,5.4277,14.3167,18.3746,18.5526,42.3778,42.8607,47.6362,48.7168
2.0120,2.6797,2.3562,0.1065,1.8482,0.6075,0.9537,0.7195,22.9534,23.7987,1.8413,22.8994,1.0391,2.1376,2.1461,9.5170,0.4680,4.8653,0.4657,4.8616,8.8298,2.0909,0.9067,1.4774,0.0378,2.4783,0.0863,0.5811,0.6424,1.1662,3.6030,3.9483,5.1367,18.6689,20.2029,21.3398,24.2141
0.8174,2.2797,1.2674,0.2805,1.2102,0.4273,0.7562,0.3935,19.1511,18.9171,0.3852,19.0642,0.6863,0.4404,0.4426,10.1152,0.0775,7.1207,0.6762,6.5847,10.9276,2.1726,1.6894,4.0267,0.7574,5.2630,0.8388,0.0426,0.2375,3.3092,4.3511,5.5029,5.6383,18.1209,18.2462,20.9786,21.4747
0.9589,3.3325,4.3963,0.1781,2.6617,0.6035,1.2324,0.8004,21.2578,21.0291,0.1561,20.4602,0.2902,1.6573,2.2496,9.2959,0.2268,6.2873,0.3810,6.3101,8.7719,0.5509,0.2429,2.0561,1.0243,4.0583,1.2298,0.7007,0.7237,2.1981,3.5659,5.1897,5.6669,18.0725,20.2958,22.4648,24.7461
1.0303,3.7515,2.7225,0.1885,1.5423,0.7545,3.3621,1.0086,48.6852,48.4725,0.2853,48.5571,1.0349,1.7278,4.6137,32.5582,0.3224,15.7770,0.5389,16.7702,22.6330,1.0937,0.9219,4.3010,2.3568,8.6196,1.6673,1.1014,1.9697,4.0558,13.3024,15.9913,17.1423,45.6106,47.4906,51.3154,59.5026
1.6213,2.5754,2.3580,0.1184,2.3429,0.7309,0.8757,0.1291,28.4666,30.8233,0.3425,28.8421,1.6621,2.7551,3.3799,16.4458,3.4742,7.9192,0.1242,10.1529,11.7351,1.5748,0.2522,1.0164,0.0386,5.8442,1.0808,0.2305,0.2406,1.8156,6.4040,8.8214,8.8470,26.0488,28.1663,30.0758,34.6017
2.3606,3.8826,2.8679,0.4163,2.8157,1.8809,4.0653,0.3420,39.1497,41.7926,3.2481,41.8290,4.1782,0.2417,2.2140,25.8183,0.3583,12.2264,2.4546,15.4762,17.5164,1.0781,1.0258,1.8131,0.1700,9.5475,3.7424,0.7080,1.3709,8.8580,10.8244,11.5368,14.2492,38.4378,38.4550,44.8971,48.1518
4.0074,3.5809,3.5112,0.3540,3.3467,2.3955,3.1881,0.5878,26.3970,26.8311,1.3038,26.9485,0.5779,0.0544,2.1533,14.5328,0.6266,7.4394,0.9023,8.4169,12.3601,2.0340,1.9034,3.0563,0.9226,7.6855,0.7235,0.5314,1.1662,4.1512,6.1670,7.4811,7.7232,24.1919,25.2643,28.6355,31.3452
3.4696,2.9174,4.6473,0.1745,2.6430,1.9269,3.8228,0.0116,29.7298,33.1982,2.6832,32.9704,0.7352,0.9040,0.9396,16.3617,1.6755,5.7946,0.2783,12.0515,15.0549,2.2080,0.9541,2.7635,0.2407,3.7908,0.3167,0.6208,1.3930,1.7926,5.1630,8.4828,9.6464,27.8976,28.4472,33.1230,34.2858
1.3569,1.8384,2.3230,1.1155,1.5784,0.3840,4.0474,0.0588,32.4283,32.4715,0.1752,31.6469,0.5807,1.1305,2.2158,19.0901,1.3801,7.2158,0.5049,10.0536,14.8554,1.8222,1.6289,2.1934,0.4618,6.0227,0.3544,1.0431,1.5055,3.1763,6.6933,8.9790,11.8198,30.9218,31.3846,35.7870,38.2120
1.2924,3.7308,2.7725,1.4367,2.6964,0.0747,1.6871,3.1484,50.2872,48.9370,2.3860,48.9801,1.6112,0.2403,0.8274,23.1583,0.7685,13.6887,1.6344,17.1175,27.0875,1.3047,1.1959,7.4594,5.3114,9.5823,1.3235,0.1168,0.6592,2.0767,8.2904,14.5080,14.7604,45.7124,46.4279,49.3308,51.1688
2.9549,4.6418,4.2679,0.8848,3.1566,2.1765,3.0746,0.5888,28.5115,28.3226,0.1414,28.4544,1.3243,0.3579,3.9886,16.7059,2.0991,8.6645,0.4399,9.4324,12.7457,1.8492,0.8181,2.8671,0.6293,8.6031,0.0374,1.2142,2.0991,4.0953,7.4721,8.4621,8.6312,26.8250,27.0069,31.0452,35.1711
0.9856,2.5766,2.9245,1.8314,2.4308,0.5310,2.7070,2.1657,35.6596,31.4945,0.3180,31.5357,0.5613,0.0607,0.6701,19.9272,2.5995,8.5026,0.1135,13.9820,15.9494,0.2899,0.0009,1.9179,0.8190,6.3754,1.1372,0.3226,1.4321,2.7155,7.2654,11.8881,12.0861,30.2598,30.4237,34.0199,34.6940
4.0707,6.9484,6.8488,2.0414,5.9144,2.2311,4.6538,0.3406,36.2967,35.1717,0.5430,35.1204,1.3746,3.3424,4.3748,17.1779,2.6689,7.3036,1.7633,7.7569,11.5509,0.7280,0.4822,2.2912,1.0909,4.8705,0.4431,0.2264,0.3098,0.8739,4.7312,5.8334,11.6869,33.8514,34.1370,39.4417,44.0640
0.8952,2.5389,4.6416,0.7216,1.4798,0.1873,1.3407,0.5400,20.6745,21.1156,0.8253,20.5550,2.2826,0.8968,1.4175,8.9732,0.1650,5.4305,0.7910,5.3345,9.0363,1.6440,0.8521,2.1301,0.2404,3.5741,0.5174,0.3414,1.2360,2.3001,3.4316,3.9001,4.2930,17.2883,19.7050,24.8706,27.0592
2.8306,6.0032,5.4615,0.5092,3.9364,1.0327,2.0660,0.3588,28.0955,33.1123,2.1372,29.7759,1.5449,0.7406,0.9905,13.1046,0.2968,5.0006,0.0899,7.7820,15.3285,3.4237,1.8322,4.4415,0.0477,4.6225,2.5688,0.2716,0.8245,4.2726,4.8557,7.6822,7.7068,26.2384,27.3750,30.2098,31.6518
0.0967,4.1944,2.9491,0.3651,2.2787,0.0205,0.5101,0.9633,37.1667,38.0500,0.9436,36.8054,1.7721,3.7041,4.1817,19.6560,1.8268,10.0659,0.1250,11.8212,16.4203,1.1961,0.3373,3.2999,1.4272,6.4533,0.6109,0.4681,0.9913,2.1399,8.3880,10.4425,11.0348,35.6943,35.7847,36.3468,40.7975
3.1258,2.5925,2.7283,1.0905,2.3545,0.5418,3.8249,1.1698,20.3157,19.6807,0.3496,19.2385,0.0354,0.2123,1.8940,10.5805,1.4697,6.8695,0.5331,8.6281,10.6786,0.1950,0.0704,1.6627,0.9504,3.2452,0.2735,0.2114,0.2262,0.8147,4.2564,5.7152,6.1519,18.8263,18.8797,22.8766,25.3109
1.4024,1.8915,2.7021,0.3854,1.8886,0.7392,4.7340,0.3967,23.8514,23.5830,0.3852,23.9056,0.1967,0.8133,1.4632,16.1623,1.2464,10.5080,0.9705,10.2308,12.3837,3.7978,0.0836,1.7191,1.1387,6.9042,0.8965,2.4789,2.6317,4.1126,6.6106,8.3295,8.7339,23.0561,23.1416,33.7315,35.3432
0.6312,3.1791,1.8818,0.3702,1.0266,0.0657,0.7431,1.0829,39.8567,39.7133,0.2418,39.1717,0.0376,0.7608,1.2917,26.1910,2.1966,14.0350,1.8364,16.2729,19.6921,1.6818,1.5217,3.3588,1.2134,12.3641,6.5493,0.1317,1.2670,8.0045,12.0042,13.8758,13.9301,37.8883,38.6400,39.4813,41.2366
0.6045,1.0088,1.1864,0.6441,1.0006,0.2085,1.6595,0.5946,51.4871,53.0431,1.1435,51.7559,1.5447,1.3579,1.4308,31.2673,0.0940,19.6771,2.9474,20.6548,27.4918,2.5335,1.0958,5.8067,4.2098,10.2385,1.7149,0.9983,1.8481,3.7347,11.7964,16.7551,17.7002,48.4090,50.5598,52.6224,54.4451
2.8723,7.9750,5.5603,2.9436,5.0018,0.8556,5.4360,1.0949,26.3249,29.7450,3.4233,27.4010,1.2785,0.0261,1.5452,14.9794,1.1161,7.6204,2.3141,10.0440,12.8816,4.4073,0.0352,1.8822,0.7706,6.6893,0.2658,0.2925,0.9402,2.9674,6.6999,7.6502,8.0332,23.7387,23.8708,31.1729,33.0333
2.6286,5.7556,6.2707,0.9641,5.4593,1.8021,2.8562,0.3595,25.1808,24.7562,0.2042,25.1763,0.6896,0.9184,1.7395,13.9667,0.1652,8.1993,0.3813,8.8859,12.8069,3.3402,0.1373,3.4826,1.3742,4.9050,0.0719,1.3631,2.7420,3.1551,4.7380,8.4485,8.7138,23.9820,24.5271,28.2175,30.1992
5.2576,3.5300,4.0056,1.3311,3.0974,0.9816,3.1318,0.3019,38.7561,40.6188,1.7358,41.1366,0.8872,1.3663,2.3712,20.4482,0.7984,11.0552,4.2511,16.0519,23.2604,0.9519,0.5983,4.8021,1.9729,7.7586,0.3265,0.7963,3.3278,4.6806,7.5606,10.4255,10.8370,37.3911,37.8063,41.0424,46.1747
3.8382,9.6678,7.2996,0.5084,6.6761,3.1653,3.8368,0.4984,33.0443,36.3158,2.8120,35.2129,0.6077,4.0939,4.0984,14.6752,0.2956,6.1777,0.1572,9.5727,19.1491,1.9264,1.8633,6.4986,0.3255,6.1164,1.6197,2.0891,2.3559,4.7978,5.7242,7.3711,8.0345,31.9643,32.2023,36.2062,44.5998
0.6538,1.3257,1.5628,0.0629,1.1469,0.0571,1.2449,0.4364,37.7842,33.4378,0.8749,32.9617,1.2663,0.1188,0.2407,17.1708,0.9720,9.6010,0.1268,9.2310,13.9875,3.4789,2.6798,4.4153,1.2622,5.2634,1.2127,0.9715,1.2100,2.6909,5.1831,8.8883,10.4906,28.3912,31.8769,33.8327,34.5441
1.2396,1.3856,2.5228,0.0769,1.2896,0.6987,2.4670,1.6726,15.2536,15.9685,1.1105,17.8470,1.3962,0.2131,0.8587,10.3265,0.0755,3.3464,1.7100,4.6367,6.7222,1.2899,0.6810,1.3171,0.4859,3.5054,0.1815,0.9467,1.1279,1.3610,2.0571,2.7715,3.1693,12.5332,12.7857,16.8314,18.8964
3.8378,5.3790,7.7603,1.1939,5.3175,3.5418,5.0795,0.4784,29.9405,30.5343,0.8732,31.0301,0.7842,0.0622,0.5287,15.8147,0.1593,7.4769,0.5557,9.0437,13.9121,2.1008,1.5234,3.2375,0.1802,6.4295,0.1041,4.0253,4.1092,5.6519,6.3841,8.1311,9.2403,28.5165,29.3006,34.7579,36.3775
2.4222,1.7232,2.4372,0.6324,1.6913,0.6817,4.3132,0.1475,24.4055,24.9866,0.6625,27.9327,1.4578,0.6890,2.2750,9.7635,0.1112,5.2666,0.0931,5.0778,10.2081,0.3089,0.1950,5.0917,0.7450,3.7727,1.1299,0.1759,0.7764,2.1069,3.6972,4.7921,5.9181,22.1623,23.6512,29.4571,32.3413
1.4480,2.8062,2.2673,0.5630,1.6121,0.5093,2.6790,2.0093,37.8231,37.2446,0.5485,35.9836,0.6640,1.0481,2.0599,21.0576,1.1643,10.6716,0.3387,12.8224,18.4106,2.0668,0.6245,5.0399,1.9284,7.0192,0.5780,0.0911,1.1374,3.5451,7.3380,12.1623,12.5779,34.7354,35.1968,40.2844,43.5442
